#    L    TT             EE             BB             TE             PP             TP             EP          
  1091   0.987761E+03   0.312094E+02   0.000000E+00  -0.765145E+02   0.326479E-08   0.473244E-07   0.459240E-06
  1092   0.990605E+03   0.309358E+02   0.000000E+00  -0.769187E+02   0.325829E-08   0.322421E-07   0.456008E-06
  1093   0.993380E+03   0.306618E+02   0.000000E+00  -0.772983E+02   0.325182E-08   0.174335E-07   0.452748E-06
  1094   0.996088E+03   0.303851E+02   0.000000E+00  -0.776602E+02   0.324535E-08   0.290106E-08   0.449461E-06
  1095   0.999024E+03   0.301086E+02   0.000000E+00  -0.780041E+02   0.323891E-08  -0.113526E-07   0.446148E-06
  1096   0.100189E+04   0.298287E+02   0.000000E+00  -0.783149E+02   0.323248E-08  -0.253250E-07   0.442812E-06
  1097   0.100477E+04   0.295481E+02   0.000000E+00  -0.785994E+02   0.322606E-08  -0.390136E-07   0.439452E-06
  1098   0.100773E+04   0.292670E+02   0.000000E+00  -0.788649E+02   0.321966E-08  -0.524157E-07   0.436069E-06
  1099   0.101069E+04   0.289845E+02   0.000000E+00  -0.791108E+02   0.321328E-08  -0.655289E-07   0.432666E-06
  1100   0.101366E+04   0.287014E+02   0.000000E+00  -0.793294E+02   0.320691E-08  -0.783506E-07   0.429243E-06
  1101   0.101664E+04   0.284161E+02   0.000000E+00  -0.795256E+02   0.320055E-08  -0.908790E-07   0.425801E-06
  1102   0.101978E+04   0.281303E+02   0.000000E+00  -0.796968E+02   0.319421E-08  -0.103116E-06   0.422339E-06
  1103   0.102277E+04   0.278438E+02   0.000000E+00  -0.798458E+02   0.318789E-08  -0.115064E-06   0.418860E-06
  1104   0.102584E+04   0.275576E+02   0.000000E+00  -0.799708E+02   0.318158E-08  -0.126725E-06   0.415362E-06
  1105   0.102883E+04   0.272702E+02   0.000000E+00  -0.800739E+02   0.317529E-08  -0.138101E-06   0.411846E-06
  1106   0.103191E+04   0.269816E+02   0.000000E+00  -0.801532E+02   0.316901E-08  -0.149196E-06   0.408313E-06
  1107   0.103498E+04   0.266934E+02   0.000000E+00  -0.802100E+02   0.316275E-08  -0.160012E-06   0.404761E-06
  1108   0.103805E+04   0.264041E+02   0.000000E+00  -0.802449E+02   0.315650E-08  -0.170550E-06   0.401192E-06
  1109   0.104105E+04   0.261132E+02   0.000000E+00  -0.802568E+02   0.315027E-08  -0.180814E-06   0.397606E-06
  1110   0.104411E+04   0.258249E+02   0.000000E+00  -0.802469E+02   0.314405E-08  -0.190806E-06   0.394002E-06
  1111   0.104710E+04   0.255366E+02   0.000000E+00  -0.802144E+02   0.313785E-08  -0.200529E-06   0.390382E-06
  1112   0.105023E+04   0.252481E+02   0.000000E+00  -0.801611E+02   0.313166E-08  -0.209984E-06   0.386745E-06
  1113   0.105320E+04   0.249611E+02   0.000000E+00  -0.800846E+02   0.312549E-08  -0.219175E-06   0.383092E-06
  1114   0.105617E+04   0.246733E+02   0.000000E+00  -0.799876E+02   0.311933E-08  -0.228103E-06   0.379422E-06
  1115   0.105920E+04   0.243870E+02   0.000000E+00  -0.798699E+02   0.311319E-08  -0.236772E-06   0.375736E-06
  1116   0.106221E+04   0.241017E+02   0.000000E+00  -0.797304E+02   0.310706E-08  -0.245183E-06   0.372034E-06
  1117   0.106515E+04   0.238172E+02   0.000000E+00  -0.795705E+02   0.310095E-08  -0.253339E-06   0.368316E-06
  1118   0.106806E+04   0.235344E+02   0.000000E+00  -0.793884E+02   0.309485E-08  -0.261243E-06   0.364583E-06
  1119   0.107104E+04   0.232519E+02   0.000000E+00  -0.791867E+02   0.308876E-08  -0.268897E-06   0.360835E-06
  1120   0.107393E+04   0.229711E+02   0.000000E+00  -0.789646E+02   0.308269E-08  -0.276303E-06   0.357071E-06
  1121   0.107680E+04   0.226915E+02   0.000000E+00  -0.787210E+02   0.307664E-08  -0.283464E-06   0.353293E-06
  1122   0.107965E+04   0.224130E+02   0.000000E+00  -0.784587E+02   0.307060E-08  -0.290383E-06   0.349500E-06
  1123   0.108240E+04   0.221373E+02   0.000000E+00  -0.781767E+02   0.306457E-08  -0.297061E-06   0.345692E-06
  1124   0.108521E+04   0.218620E+02   0.000000E+00  -0.778746E+02   0.305856E-08  -0.303501E-06   0.341870E-06
  1125   0.108792E+04   0.215889E+02   0.000000E+00  -0.775523E+02   0.305256E-08  -0.309706E-06   0.338034E-06
  1126   0.109061E+04   0.213178E+02   0.000000E+00  -0.772118E+02   0.304658E-08  -0.315679E-06   0.334184E-06
  1127   0.109328E+04   0.210481E+02   0.000000E+00  -0.768521E+02   0.304061E-08  -0.321420E-06   0.330320E-06
  1128   0.109591E+04   0.207814E+02   0.000000E+00  -0.764744E+02   0.303466E-08  -0.326934E-06   0.326443E-06
  1129   0.109852E+04   0.205170E+02   0.000000E+00  -0.760769E+02   0.302872E-08  -0.332222E-06   0.322552E-06
  1130   0.110096E+04   0.202542E+02   0.000000E+00  -0.756617E+02   0.302279E-08  -0.337288E-06   0.318648E-06
  1131   0.110351E+04   0.199937E+02   0.000000E+00  -0.752292E+02   0.301688E-08  -0.342132E-06   0.314731E-06
  1132   0.110595E+04   0.197356E+02   0.000000E+00  -0.747778E+02   0.301098E-08  -0.346758E-06   0.310802E-06
  1133   0.110829E+04   0.194807E+02   0.000000E+00  -0.743094E+02   0.300510E-08  -0.351169E-06   0.306860E-06
  1134   0.111067E+04   0.192277E+02   0.000000E+00  -0.738229E+02   0.299923E-08  -0.355366E-06   0.302905E-06
  1135   0.111294E+04   0.189772E+02   0.000000E+00  -0.733190E+02   0.299337E-08  -0.359353E-06   0.298939E-06
  1136   0.111517E+04   0.187301E+02   0.000000E+00  -0.727996E+02   0.298753E-08  -0.363130E-06   0.294960E-06
  1137   0.111737E+04   0.184849E+02   0.000000E+00  -0.722615E+02   0.298171E-08  -0.366702E-06   0.290970E-06
  1138   0.111953E+04   0.182439E+02   0.000000E+00  -0.717080E+02   0.297589E-08  -0.370071E-06   0.286968E-06
  1139   0.112164E+04   0.180042E+02   0.000000E+00  -0.711369E+02   0.297009E-08  -0.373238E-06   0.282955E-06
  1140   0.112364E+04   0.177689E+02   0.000000E+00  -0.705508E+02   0.296431E-08  -0.376207E-06   0.278930E-06
  1141   0.112560E+04   0.175349E+02   0.000000E+00  -0.699479E+02   0.295853E-08  -0.378979E-06   0.274895E-06
  1142   0.112752E+04   0.173054E+02   0.000000E+00  -0.693295E+02   0.295278E-08  -0.381558E-06   0.270849E-06
  1143   0.112939E+04   0.170781E+02   0.000000E+00  -0.686961E+02   0.294703E-08  -0.383946E-06   0.266792E-06
  1144   0.113106E+04   0.168539E+02   0.000000E+00  -0.680474E+02   0.294130E-08  -0.386144E-06   0.262725E-06
  1145   0.113284E+04   0.166342E+02   0.000000E+00  -0.673833E+02   0.293558E-08  -0.388156E-06   0.258648E-06
  1146   0.113449E+04   0.164170E+02   0.000000E+00  -0.667041E+02   0.292988E-08  -0.389985E-06   0.254561E-06
  1147   0.113610E+04   0.162037E+02   0.000000E+00  -0.660105E+02   0.292419E-08  -0.391632E-06   0.250464E-06
  1148   0.113757E+04   0.159929E+02   0.000000E+00  -0.653021E+02   0.291851E-08  -0.393099E-06   0.246358E-06
  1149   0.113907E+04   0.157861E+02   0.000000E+00  -0.645801E+02   0.291285E-08  -0.394390E-06   0.242242E-06
  1150   0.114044E+04   0.155827E+02   0.000000E+00  -0.638437E+02   0.290720E-08  -0.395507E-06   0.238117E-06
  1151   0.114183E+04   0.153827E+02   0.000000E+00  -0.630933E+02   0.290156E-08  -0.396452E-06   0.233983E-06
  1152   0.114302E+04   0.151862E+02   0.000000E+00  -0.623298E+02   0.289594E-08  -0.397227E-06   0.229841E-06
  1153   0.114429E+04   0.149940E+02   0.000000E+00  -0.615539E+02   0.289033E-08  -0.397832E-06   0.225690E-06
  1154   0.114543E+04   0.148054E+02   0.000000E+00  -0.607643E+02   0.288473E-08  -0.398270E-06   0.221532E-06
  1155   0.114651E+04   0.146206E+02   0.000000E+00  -0.599633E+02   0.287915E-08  -0.398541E-06   0.217367E-06
  1156   0.114746E+04   0.144389E+02   0.000000E+00  -0.591517E+02   0.287358E-08  -0.398647E-06   0.213196E-06
  1157   0.114834E+04   0.142611E+02   0.000000E+00  -0.583282E+02   0.286802E-08  -0.398589E-06   0.209019E-06
  1158   0.114923E+04   0.140880E+02   0.000000E+00  -0.574950E+02   0.286248E-08  -0.398368E-06   0.204836E-06
  1159   0.115005E+04   0.139182E+02   0.000000E+00  -0.566516E+02   0.285695E-08  -0.397986E-06   0.200648E-06
  1160   0.115066E+04   0.137534E+02   0.000000E+00  -0.558001E+02   0.285143E-08  -0.397444E-06   0.196456E-06
  1161   0.115134E+04   0.135920E+02   0.000000E+00  -0.549386E+02   0.284593E-08  -0.396743E-06   0.192259E-06
  1162   0.115188E+04   0.134350E+02   0.000000E+00  -0.540693E+02   0.284044E-08  -0.395885E-06   0.188059E-06
  1163   0.115235E+04   0.132824E+02   0.000000E+00  -0.531923E+02   0.283496E-08  -0.394870E-06   0.183856E-06
  1164   0.115282E+04   0.131342E+02   0.000000E+00  -0.523077E+02   0.282949E-08  -0.393701E-06   0.179651E-06
  1165   0.115313E+04   0.129899E+02   0.000000E+00  -0.514156E+02   0.282404E-08  -0.392378E-06   0.175443E-06
  1166   0.115330E+04   0.128503E+02   0.000000E+00  -0.505176E+02   0.281860E-08  -0.390903E-06   0.171234E-06
  1167   0.115354E+04   0.127147E+02   0.000000E+00  -0.496138E+02   0.281317E-08  -0.389277E-06   0.167024E-06
  1168   0.115362E+04   0.125838E+02   0.000000E+00  -0.487035E+02   0.280776E-08  -0.387502E-06   0.162814E-06
  1169   0.115370E+04   0.124572E+02   0.000000E+00  -0.477897E+02   0.280236E-08  -0.385578E-06   0.158603E-06
  1170   0.115370E+04   0.123348E+02   0.000000E+00  -0.468697E+02   0.279697E-08  -0.383507E-06   0.154393E-06
  1171   0.115353E+04   0.122175E+02   0.000000E+00  -0.459465E+02   0.279159E-08  -0.381290E-06   0.150184E-06
  1172   0.115336E+04   0.121046E+02   0.000000E+00  -0.450194E+02   0.278623E-08  -0.378929E-06   0.145976E-06
  1173   0.115310E+04   0.119962E+02   0.000000E+00  -0.440885E+02   0.278088E-08  -0.376424E-06   0.141771E-06
  1174   0.115275E+04   0.118916E+02   0.000000E+00  -0.431550E+02   0.277554E-08  -0.373778E-06   0.137567E-06
  1175   0.115231E+04   0.117917E+02   0.000000E+00  -0.422190E+02   0.277022E-08  -0.370992E-06   0.133367E-06
  1176   0.115171E+04   0.116966E+02   0.000000E+00  -0.412812E+02   0.276490E-08  -0.368066E-06   0.129170E-06
  1177   0.115116E+04   0.116070E+02   0.000000E+00  -0.403414E+02   0.275960E-08  -0.365002E-06   0.124977E-06
  1178   0.115044E+04   0.115209E+02   0.000000E+00  -0.394003E+02   0.275432E-08  -0.361801E-06   0.120788E-06
  1179   0.114978E+04   0.114413E+02   0.000000E+00  -0.384582E+02   0.274904E-08  -0.358465E-06   0.116605E-06
  1180   0.114894E+04   0.113660E+02   0.000000E+00  -0.375154E+02   0.274378E-08  -0.354995E-06   0.112427E-06
  1181   0.114809E+04   0.112944E+02   0.000000E+00  -0.365725E+02   0.273853E-08  -0.351392E-06   0.108254E-06
  1182   0.114705E+04   0.112280E+02   0.000000E+00  -0.356297E+02   0.273329E-08  -0.347658E-06   0.104088E-06
  1183   0.114600E+04   0.111663E+02   0.000000E+00  -0.346874E+02   0.272806E-08  -0.343793E-06   0.999294E-07
  1184   0.114483E+04   0.111084E+02   0.000000E+00  -0.337460E+02   0.272285E-08  -0.339800E-06   0.957779E-07
  1185   0.114364E+04   0.110569E+02   0.000000E+00  -0.328056E+02   0.271765E-08  -0.335679E-06   0.916343E-07
  1186   0.114235E+04   0.110094E+02   0.000000E+00  -0.318669E+02   0.271246E-08  -0.331432E-06   0.874991E-07
  1187   0.114102E+04   0.109668E+02   0.000000E+00  -0.309300E+02   0.270728E-08  -0.327060E-06   0.833727E-07
  1188   0.113958E+04   0.109286E+02   0.000000E+00  -0.299953E+02   0.270211E-08  -0.322564E-06   0.792558E-07
  1189   0.113803E+04   0.108954E+02   0.000000E+00  -0.290630E+02   0.269696E-08  -0.317946E-06   0.751488E-07
  1190   0.113645E+04   0.108667E+02   0.000000E+00  -0.281336E+02   0.269182E-08  -0.313207E-06   0.710522E-07
  1191   0.113475E+04   0.108432E+02   0.000000E+00  -0.272070E+02   0.268669E-08  -0.308348E-06   0.669665E-07
  1192   0.113302E+04   0.108243E+02   0.000000E+00  -0.262839E+02   0.268157E-08  -0.303371E-06   0.628921E-07
  1193   0.113117E+04   0.108101E+02   0.000000E+00  -0.253643E+02   0.267647E-08  -0.298276E-06   0.588297E-07
  1194   0.112927E+04   0.108007E+02   0.000000E+00  -0.244483E+02   0.267138E-08  -0.293066E-06   0.547796E-07
  1195   0.112733E+04   0.107962E+02   0.000000E+00  -0.235364E+02   0.266629E-08  -0.287740E-06   0.507424E-07
  1196   0.112520E+04   0.107973E+02   0.000000E+00  -0.226291E+02   0.266122E-08  -0.282302E-06   0.467186E-07
  1197   0.112310E+04   0.108020E+02   0.000000E+00  -0.217262E+02   0.265617E-08  -0.276752E-06   0.427086E-07
  1198   0.112087E+04   0.108117E+02   0.000000E+00  -0.208292E+02   0.265112E-08  -0.271091E-06   0.387130E-07
  1199   0.111859E+04   0.108260E+02   0.000000E+00  -0.199360E+02   0.264609E-08  -0.265320E-06   0.347323E-07
  1200   0.111619E+04   0.108455E+02   0.000000E+00  -0.190481E+02   0.264106E-08  -0.259442E-06   0.307669E-07
  1201   0.111381E+04   0.108688E+02   0.000000E+00  -0.181666E+02   0.263605E-08  -0.253456E-06   0.268173E-07
  1202   0.111123E+04   0.108983E+02   0.000000E+00  -0.172902E+02   0.263105E-08  -0.247365E-06   0.228838E-07
  1203   0.110867E+04   0.109317E+02   0.000000E+00  -0.164207E+02   0.262606E-08  -0.241168E-06   0.189666E-07
  1204   0.110598E+04   0.109699E+02   0.000000E+00  -0.155577E+02   0.262109E-08  -0.234865E-06   0.150657E-07
  1205   0.110323E+04   0.110113E+02   0.000000E+00  -0.147023E+02   0.261612E-08  -0.228458E-06   0.111815E-07
  1206   0.110044E+04   0.110583E+02   0.000000E+00  -0.138540E+02   0.261117E-08  -0.221947E-06   0.731405E-08
  1207   0.109766E+04   0.111094E+02   0.000000E+00  -0.130146E+02   0.260623E-08  -0.215333E-06   0.346364E-08
  1208   0.109475E+04   0.111653E+02   0.000000E+00  -0.121823E+02   0.260130E-08  -0.208615E-06  -0.369587E-09
  1209   0.109172E+04   0.112247E+02   0.000000E+00  -0.113588E+02   0.259638E-08  -0.201796E-06  -0.418543E-08
  1210   0.108870E+04   0.112882E+02   0.000000E+00  -0.105453E+02   0.259147E-08  -0.194874E-06  -0.798370E-08
  1211   0.108555E+04   0.113567E+02   0.000000E+00  -0.974125E+01   0.258658E-08  -0.187852E-06  -0.117642E-07
  1212   0.108243E+04   0.114288E+02   0.000000E+00  -0.894631E+01   0.258169E-08  -0.180728E-06  -0.155267E-07
  1213   0.107917E+04   0.115044E+02   0.000000E+00  -0.816078E+01   0.257682E-08  -0.173505E-06  -0.192711E-07
  1214   0.107593E+04   0.115851E+02   0.000000E+00  -0.738648E+01   0.257196E-08  -0.166182E-06  -0.229972E-07
  1215   0.107263E+04   0.116687E+02   0.000000E+00  -0.662298E+01   0.256710E-08  -0.158760E-06  -0.267047E-07
  1216   0.106928E+04   0.117567E+02   0.000000E+00  -0.587061E+01   0.256226E-08  -0.151240E-06  -0.303936E-07
  1217   0.106572E+04   0.118485E+02   0.000000E+00  -0.512895E+01   0.255744E-08  -0.143622E-06  -0.340635E-07
  1218   0.106225E+04   0.119447E+02   0.000000E+00  -0.439982E+01   0.255262E-08  -0.135906E-06  -0.377143E-07
  1219   0.105864E+04   0.120432E+02   0.000000E+00  -0.368131E+01   0.254781E-08  -0.128094E-06  -0.413458E-07
  1220   0.105506E+04   0.121455E+02   0.000000E+00  -0.297596E+01   0.254302E-08  -0.120185E-06  -0.449578E-07
  1221   0.105142E+04   0.122509E+02   0.000000E+00  -0.228263E+01   0.253823E-08  -0.112181E-06  -0.485502E-07
  1222   0.104771E+04   0.123610E+02   0.000000E+00  -0.160312E+01   0.253346E-08  -0.104082E-06  -0.521227E-07
  1223   0.104395E+04   0.124743E+02   0.000000E+00  -0.934785E+00   0.252869E-08  -0.958881E-07  -0.556751E-07
  1224   0.104013E+04   0.125892E+02   0.000000E+00  -0.281663E+00   0.252394E-08  -0.876003E-07  -0.592073E-07
  1225   0.103632E+04   0.127090E+02   0.000000E+00   0.358148E+00   0.251920E-08  -0.792191E-07  -0.627191E-07
  1226   0.103246E+04   0.128312E+02   0.000000E+00   0.985068E+00   0.251447E-08  -0.707451E-07  -0.662102E-07
  1227   0.102860E+04   0.129569E+02   0.000000E+00   0.159728E+01   0.250975E-08  -0.621788E-07  -0.696805E-07
  1228   0.102462E+04   0.130858E+02   0.000000E+00   0.219596E+01   0.250505E-08  -0.535207E-07  -0.731298E-07
  1229   0.102064E+04   0.132175E+02   0.000000E+00   0.277928E+01   0.250035E-08  -0.447715E-07  -0.765579E-07
  1230   0.101646E+04   0.133518E+02   0.000000E+00   0.334916E+01   0.249566E-08  -0.359316E-07  -0.799647E-07
  1231   0.101236E+04   0.134896E+02   0.000000E+00   0.390378E+01   0.249099E-08  -0.270016E-07  -0.833498E-07
  1232   0.100820E+04   0.136294E+02   0.000000E+00   0.444429E+01   0.248632E-08  -0.179821E-07  -0.867132E-07
  1233   0.100413E+04   0.137735E+02   0.000000E+00   0.496816E+01   0.248167E-08  -0.887366E-08  -0.900546E-07
  1234   0.999921E+03   0.139190E+02   0.000000E+00   0.547803E+01   0.247702E-08   0.323195E-09  -0.933738E-07
  1235   0.995947E+03   0.140681E+02   0.000000E+00   0.597207E+01   0.247239E-08   0.960789E-08  -0.966707E-07
  1236   0.991762E+03   0.142186E+02   0.000000E+00   0.645073E+01   0.246777E-08   0.189799E-07  -0.999451E-07
  1237   0.987513E+03   0.143720E+02   0.000000E+00   0.691291E+01   0.246315E-08   0.284386E-07  -0.103197E-06
  1238   0.983275E+03   0.145285E+02   0.000000E+00   0.735905E+01   0.245855E-08   0.379835E-07  -0.106425E-06
  1239   0.978973E+03   0.146865E+02   0.000000E+00   0.778882E+01   0.245396E-08   0.476140E-07  -0.109631E-06
  1240   0.974608E+03   0.148475E+02   0.000000E+00   0.820338E+01   0.244938E-08   0.573296E-07  -0.112813E-06
  1241   0.970326E+03   0.150101E+02   0.000000E+00   0.860092E+01   0.244481E-08   0.671297E-07  -0.115972E-06
  1242   0.965905E+03   0.151766E+02   0.000000E+00   0.898334E+01   0.244025E-08   0.770137E-07  -0.119107E-06
  1243   0.961494E+03   0.153434E+02   0.000000E+00   0.934713E+01   0.243570E-08   0.869811E-07  -0.122219E-06
  1244   0.957092E+03   0.155140E+02   0.000000E+00   0.969575E+01   0.243116E-08   0.970314E-07  -0.125306E-06
  1245   0.952698E+03   0.156864E+02   0.000000E+00   0.100272E+02   0.242663E-08   0.107164E-06  -0.128369E-06
  1246   0.948239E+03   0.158599E+02   0.000000E+00   0.103430E+02   0.242211E-08   0.117378E-06  -0.131407E-06
  1247   0.943714E+03   0.160359E+02   0.000000E+00   0.106411E+02   0.241760E-08   0.127674E-06  -0.134421E-06
  1248   0.939196E+03   0.162138E+02   0.000000E+00   0.109219E+02   0.241310E-08   0.138050E-06  -0.137410E-06
  1249   0.934686E+03   0.163950E+02   0.000000E+00   0.111860E+02   0.240862E-08   0.148506E-06  -0.140374E-06
  1250   0.930183E+03   0.165768E+02   0.000000E+00   0.114329E+02   0.240414E-08   0.159041E-06  -0.143313E-06
  1251   0.925613E+03   0.167597E+02   0.000000E+00   0.116624E+02   0.239967E-08   0.169655E-06  -0.146227E-06
  1252   0.921126E+03   0.169460E+02   0.000000E+00   0.118746E+02   0.239521E-08   0.180345E-06  -0.149114E-06
  1253   0.916498E+03   0.171328E+02   0.000000E+00   0.120698E+02   0.239076E-08   0.191108E-06  -0.151977E-06
  1254   0.911881E+03   0.173206E+02   0.000000E+00   0.122478E+02   0.238632E-08   0.201942E-06  -0.154813E-06
  1255   0.907274E+03   0.175110E+02   0.000000E+00   0.124087E+02   0.238190E-08   0.212842E-06  -0.157623E-06
  1256   0.902754E+03   0.177017E+02   0.000000E+00   0.125527E+02   0.237748E-08   0.223806E-06  -0.160406E-06
  1257   0.898171E+03   0.178941E+02   0.000000E+00   0.126796E+02   0.237307E-08   0.234832E-06  -0.163164E-06
  1258   0.893529E+03   0.180867E+02   0.000000E+00   0.127897E+02   0.236867E-08   0.245916E-06  -0.165894E-06
  1259   0.888901E+03   0.182809E+02   0.000000E+00   0.128830E+02   0.236428E-08   0.257055E-06  -0.168598E-06
  1260   0.884288E+03   0.184752E+02   0.000000E+00   0.129596E+02   0.235990E-08   0.268246E-06  -0.171274E-06
  1261   0.879692E+03   0.186711E+02   0.000000E+00   0.130194E+02   0.235554E-08   0.279487E-06  -0.173923E-06
  1262   0.875114E+03   0.188678E+02   0.000000E+00   0.130628E+02   0.235118E-08   0.290774E-06  -0.176545E-06
  1263   0.870554E+03   0.190644E+02   0.000000E+00   0.130895E+02   0.234683E-08   0.302105E-06  -0.179139E-06
  1264   0.865939E+03   0.192618E+02   0.000000E+00   0.130995E+02   0.234249E-08   0.313476E-06  -0.181706E-06
  1265   0.861419E+03   0.194590E+02   0.000000E+00   0.130932E+02   0.233816E-08   0.324885E-06  -0.184244E-06
  1266   0.856846E+03   0.196568E+02   0.000000E+00   0.130708E+02   0.233384E-08   0.336328E-06  -0.186754E-06
  1267   0.852295E+03   0.198537E+02   0.000000E+00   0.130319E+02   0.232953E-08   0.347803E-06  -0.189236E-06
  1268   0.847775E+03   0.200527E+02   0.000000E+00   0.129768E+02   0.232523E-08   0.359306E-06  -0.191689E-06
  1269   0.843287E+03   0.202491E+02   0.000000E+00   0.129060E+02   0.232093E-08   0.370835E-06  -0.194114E-06
  1270   0.838794E+03   0.204460E+02   0.000000E+00   0.128184E+02   0.231665E-08   0.382387E-06  -0.196510E-06
  1271   0.834335E+03   0.206432E+02   0.000000E+00   0.127154E+02   0.231238E-08   0.393959E-06  -0.198876E-06
  1272   0.829881E+03   0.208401E+02   0.000000E+00   0.125967E+02   0.230812E-08   0.405548E-06  -0.201213E-06
  1273   0.825432E+03   0.210358E+02   0.000000E+00   0.124621E+02   0.230386E-08   0.417150E-06  -0.203521E-06
  1274   0.821020E+03   0.212303E+02   0.000000E+00   0.123121E+02   0.229962E-08   0.428763E-06  -0.205799E-06
  1275   0.816631E+03   0.214250E+02   0.000000E+00   0.121472E+02   0.229539E-08   0.440385E-06  -0.208047E-06
  1276   0.812257E+03   0.216192E+02   0.000000E+00   0.119664E+02   0.229116E-08   0.452011E-06  -0.210265E-06
  1277   0.807916E+03   0.218127E+02   0.000000E+00   0.117710E+02   0.228695E-08   0.463639E-06  -0.212453E-06
  1278   0.803600E+03   0.220049E+02   0.000000E+00   0.115599E+02   0.228274E-08   0.475267E-06  -0.214611E-06
  1279   0.799318E+03   0.221957E+02   0.000000E+00   0.113345E+02   0.227854E-08   0.486890E-06  -0.216738E-06
  1280   0.795070E+03   0.223865E+02   0.000000E+00   0.110930E+02   0.227435E-08   0.498507E-06  -0.218834E-06
  1281   0.790851E+03   0.225758E+02   0.000000E+00   0.108381E+02   0.227018E-08   0.510114E-06  -0.220899E-06
  1282   0.786669E+03   0.227635E+02   0.000000E+00   0.105681E+02   0.226601E-08   0.521708E-06  -0.222933E-06
  1283   0.782517E+03   0.229504E+02   0.000000E+00   0.102835E+02   0.226185E-08   0.533287E-06  -0.224936E-06
  1284   0.778403E+03   0.231356E+02   0.000000E+00   0.998404E+01   0.225770E-08   0.544846E-06  -0.226907E-06
  1285   0.774315E+03   0.233200E+02   0.000000E+00   0.967102E+01   0.225355E-08   0.556385E-06  -0.228846E-06
  1286   0.770267E+03   0.235019E+02   0.000000E+00   0.934343E+01   0.224942E-08   0.567898E-06  -0.230754E-06
  1287   0.766260E+03   0.236827E+02   0.000000E+00   0.900250E+01   0.224530E-08   0.579384E-06  -0.232629E-06
  1288   0.762296E+03   0.238618E+02   0.000000E+00   0.864652E+01   0.224118E-08   0.590840E-06  -0.234473E-06
  1289   0.758367E+03   0.240398E+02   0.000000E+00   0.827821E+01   0.223708E-08   0.602262E-06  -0.236283E-06
  1290   0.754476E+03   0.242151E+02   0.000000E+00   0.789511E+01   0.223298E-08   0.613648E-06  -0.238062E-06
  1291   0.750630E+03   0.243893E+02   0.000000E+00   0.749846E+01   0.222889E-08   0.624995E-06  -0.239807E-06
  1292   0.746823E+03   0.245600E+02   0.000000E+00   0.708802E+01   0.222481E-08   0.636299E-06  -0.241519E-06
  1293   0.743056E+03   0.247309E+02   0.000000E+00   0.666354E+01   0.222074E-08   0.647558E-06  -0.243198E-06
  1294   0.739345E+03   0.248991E+02   0.000000E+00   0.622852E+01   0.221668E-08   0.658768E-06  -0.244844E-06
  1295   0.735668E+03   0.250652E+02   0.000000E+00   0.577823E+01   0.221263E-08   0.669928E-06  -0.246456E-06
  1296   0.732033E+03   0.252299E+02   0.000000E+00   0.531691E+01   0.220859E-08   0.681033E-06  -0.248034E-06
  1297   0.728450E+03   0.253924E+02   0.000000E+00   0.484134E+01   0.220455E-08   0.692081E-06  -0.249579E-06
  1298   0.724911E+03   0.255527E+02   0.000000E+00   0.435350E+01   0.220053E-08   0.703069E-06  -0.251089E-06
  1299   0.721410E+03   0.257107E+02   0.000000E+00   0.385242E+01   0.219651E-08   0.713994E-06  -0.252565E-06
  1300   0.717971E+03   0.258658E+02   0.000000E+00   0.333934E+01   0.219250E-08   0.724854E-06  -0.254006E-06
  1301   0.714580E+03   0.260199E+02   0.000000E+00   0.281407E+01   0.218850E-08   0.735644E-06  -0.255413E-06
  1302   0.711230E+03   0.261709E+02   0.000000E+00   0.227735E+01   0.218451E-08   0.746367E-06  -0.256786E-06
  1303   0.707929E+03   0.263194E+02   0.000000E+00   0.172774E+01   0.218053E-08   0.757022E-06  -0.258124E-06
  1304   0.704680E+03   0.264661E+02   0.000000E+00   0.116753E+01   0.217656E-08   0.767611E-06  -0.259427E-06
  1305   0.701483E+03   0.266094E+02   0.000000E+00   0.595273E+00   0.217259E-08   0.778133E-06  -0.260697E-06
  1306   0.698325E+03   0.267515E+02   0.000000E+00   0.139980E-01   0.216864E-08   0.788591E-06  -0.261932E-06
  1307   0.695236E+03   0.268900E+02   0.000000E+00  -0.576991E+00   0.216469E-08   0.798984E-06  -0.263134E-06
  1308   0.692196E+03   0.270257E+02   0.000000E+00  -0.117987E+01   0.216075E-08   0.809313E-06  -0.264302E-06
  1309   0.689198E+03   0.271577E+02   0.000000E+00  -0.179014E+01   0.215682E-08   0.819580E-06  -0.265436E-06
  1310   0.686266E+03   0.272881E+02   0.000000E+00  -0.241071E+01   0.215290E-08   0.829784E-06  -0.266537E-06
  1311   0.683379E+03   0.274154E+02   0.000000E+00  -0.303931E+01   0.214898E-08   0.839927E-06  -0.267605E-06
  1312   0.680574E+03   0.275403E+02   0.000000E+00  -0.367590E+01   0.214508E-08   0.850009E-06  -0.268639E-06
  1313   0.677802E+03   0.276612E+02   0.000000E+00  -0.432115E+01   0.214118E-08   0.860031E-06  -0.269640E-06
  1314   0.675093E+03   0.277795E+02   0.000000E+00  -0.497279E+01   0.213729E-08   0.869994E-06  -0.270609E-06
  1315   0.672434E+03   0.278951E+02   0.000000E+00  -0.563227E+01   0.213341E-08   0.879898E-06  -0.271544E-06
  1316   0.669840E+03   0.280065E+02   0.000000E+00  -0.629804E+01   0.212954E-08   0.889745E-06  -0.272447E-06
