#    L    TT             EE             TE             PP             TP          
   253   0.526469E+04   0.256160E+01   0.676312E+02   0.180662E+07   0.155108E+04
   254   0.524546E+04   0.264868E+01   0.691744E+02   0.179840E+07   0.153795E+04
   255   0.522571E+04   0.273778E+01   0.707058E+02   0.179024E+07   0.152495E+04
   256   0.520551E+04   0.282929E+01   0.722255E+02   0.178213E+07   0.151207E+04
   257   0.518487E+04   0.292276E+01   0.737252E+02   0.177408E+07   0.149931E+04
   258   0.516371E+04   0.301856E+01   0.752177E+02   0.176609E+07   0.148667E+04
   259   0.514210E+04   0.311654E+01   0.766880E+02   0.175816E+07   0.147415E+04
   260   0.512012E+04   0.321671E+01   0.781511E+02   0.175028E+07   0.146175E+04
   261   0.509762E+04   0.331898E+01   0.795846E+02   0.174245E+07   0.144946E+04
   262   0.507461E+04   0.342359E+01   0.810109E+02   0.173468E+07   0.143728E+04
   263   0.505144E+04   0.353031E+01   0.824226E+02   0.172696E+07   0.142522E+04
   264   0.502768E+04   0.363922E+01   0.838121E+02   0.171930E+07   0.141327E+04
   265   0.500340E+04   0.375023E+01   0.851723E+02   0.171169E+07   0.140143E+04
   266   0.497882E+04   0.386359E+01   0.865252E+02   0.170413E+07   0.138970E+04
   267   0.495372E+04   0.397890E+01   0.878486E+02   0.169662E+07   0.137808E+04
   268   0.492825E+04   0.409656E+01   0.891575E+02   0.168917E+07   0.136656E+04
   269   0.490226E+04   0.421625E+01   0.904444E+02   0.168176E+07   0.135515E+04
   270   0.487605E+04   0.433806E+01   0.917092E+02   0.167441E+07   0.134384E+04
   271   0.484940E+04   0.446191E+01   0.929521E+02   0.166711E+07   0.133263E+04
   272   0.482252E+04   0.458811E+01   0.941656E+02   0.165985E+07   0.132152E+04
   273   0.479519E+04   0.471604E+01   0.953646E+02   0.165265E+07   0.131051E+04
   274   0.476757E+04   0.484632E+01   0.965267E+02   0.164549E+07   0.129960E+04
   275   0.473958E+04   0.497842E+01   0.976744E+02   0.163838E+07   0.128879E+04
   276   0.471137E+04   0.511256E+01   0.987852E+02   0.163132E+07   0.127806E+04
   277   0.468271E+04   0.524875E+01   0.998816E+02   0.162431E+07   0.126744E+04
   278   0.465383E+04   0.538691E+01   0.100941E+03   0.161735E+07   0.125690E+04
   279   0.462465E+04   0.552696E+01   0.101972E+03   0.161043E+07   0.124646E+04
   280   0.459518E+04   0.566892E+01   0.102987E+03   0.160355E+07   0.123610E+04
   281   0.456556E+04   0.581285E+01   0.103967E+03   0.159672E+07   0.122583E+04
   282   0.453550E+04   0.595845E+01   0.104917E+03   0.158994E+07   0.121565E+04
   283   0.450528E+04   0.610596E+01   0.105837E+03   0.158320E+07   0.120556E+04
   284   0.447485E+04   0.625529E+01   0.106729E+03   0.157651E+07   0.119554E+04
   285   0.444419E+04   0.640645E+01   0.107591E+03   0.156986E+07   0.118561E+04
   286   0.441324E+04   0.655929E+01   0.108416E+03   0.156325E+07   0.117576E+04
   287   0.438206E+04   0.671381E+01   0.109220E+03   0.155668E+07   0.116599E+04
   288   0.435074E+04   0.687001E+01   0.109987E+03   0.155016E+07   0.115630E+04
   289   0.431920E+04   0.702782E+01   0.110725E+03   0.154368E+07   0.114668E+04
   290   0.428751E+04   0.718708E+01   0.111433E+03   0.153724E+07   0.113714E+04
   291   0.425567E+04   0.734855E+01   0.112098E+03   0.153084E+07   0.112768E+04
   292   0.422339E+04   0.751111E+01   0.112741E+03   0.152448E+07   0.111828E+04
   293   0.419126E+04   0.767438E+01   0.113340E+03   0.151816E+07   0.110896E+04
   294   0.415883E+04   0.783986E+01   0.113917E+03   0.151188E+07   0.109970E+04
   295   0.412647E+04   0.800606E+01   0.114450E+03   0.150564E+07   0.109052E+04
   296   0.409383E+04   0.817446E+01   0.114954E+03   0.149943E+07   0.108140E+04
   297   0.406111E+04   0.834284E+01   0.115429E+03   0.149327E+07   0.107235E+04
