#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1076   0.951018E+03  -0.677559E+02   0.439355E-06  -0.677559E+02   0.350523E+02   0.523333E-06   0.439355E-06   0.523333E-06   0.335694E-08
  1077   0.953201E+03  -0.684997E+02   0.419452E-06  -0.684997E+02   0.348135E+02   0.520542E-06   0.419452E-06   0.520542E-06   0.335022E-08
  1078   0.955314E+03  -0.692023E+02   0.399782E-06  -0.692023E+02   0.345724E+02   0.517704E-06   0.399782E-06   0.517704E-06   0.334351E-08
  1079   0.957503E+03  -0.699003E+02   0.380349E-06  -0.699003E+02   0.343275E+02   0.514821E-06   0.380349E-06   0.514821E-06   0.333683E-08
  1080   0.959845E+03  -0.705785E+02   0.361154E-06  -0.705785E+02   0.340795E+02   0.511893E-06   0.361154E-06   0.511893E-06   0.333015E-08
  1081   0.962115E+03  -0.712292E+02   0.342201E-06  -0.712292E+02   0.338307E+02   0.508921E-06   0.342201E-06   0.508921E-06   0.332350E-08
  1082   0.964464E+03  -0.718593E+02   0.323492E-06  -0.718593E+02   0.335788E+02   0.505908E-06   0.323492E-06   0.505908E-06   0.331686E-08
  1083   0.966892E+03  -0.724686E+02   0.305031E-06  -0.724686E+02   0.333237E+02   0.502853E-06   0.305031E-06   0.502853E-06   0.331024E-08
  1084   0.969397E+03  -0.730566E+02   0.286819E-06  -0.730566E+02   0.330669E+02   0.499757E-06   0.286819E-06   0.499757E-06   0.330363E-08
  1085   0.971907E+03  -0.736155E+02   0.268860E-06  -0.736155E+02   0.328076E+02   0.496623E-06   0.268860E-06   0.496623E-06   0.329704E-08
  1086   0.974496E+03  -0.741672E+02   0.251156E-06  -0.741672E+02   0.325467E+02   0.493452E-06   0.251156E-06   0.493452E-06   0.329046E-08
  1087   0.977090E+03  -0.746742E+02   0.233710E-06  -0.746742E+02   0.322839E+02   0.490243E-06   0.233710E-06   0.490243E-06   0.328391E-08
  1088   0.979689E+03  -0.751734E+02   0.216525E-06  -0.751734E+02   0.320171E+02   0.486999E-06   0.216525E-06   0.486999E-06   0.327736E-08
  1089   0.982367E+03  -0.756419E+02   0.199603E-06  -0.756419E+02   0.317499E+02   0.483720E-06   0.199603E-06   0.483720E-06   0.327084E-08
  1090   0.985050E+03  -0.761018E+02   0.182948E-06  -0.761018E+02   0.314809E+02   0.480408E-06   0.182948E-06   0.480408E-06   0.326432E-08
  1091   0.987814E+03  -0.765228E+02   0.166561E-06  -0.765228E+02   0.312093E+02   0.477064E-06   0.166561E-06   0.477064E-06   0.325783E-08
  1092   0.990657E+03  -0.769271E+02   0.150445E-06  -0.769271E+02   0.309358E+02   0.473689E-06   0.150445E-06   0.473689E-06   0.325135E-08
  1093   0.993433E+03  -0.773066E+02   0.134604E-06  -0.773066E+02   0.306618E+02   0.470284E-06   0.134604E-06   0.470284E-06   0.324488E-08
  1094   0.996140E+03  -0.776685E+02   0.119040E-06  -0.776685E+02   0.303851E+02   0.466850E-06   0.119040E-06   0.466850E-06   0.323843E-08
  1095   0.999077E+03  -0.780125E+02   0.103756E-06  -0.780125E+02   0.301086E+02   0.463388E-06   0.103756E-06   0.463388E-06   0.323200E-08
  1096   0.100195E+04  -0.783232E+02   0.887543E-07  -0.783232E+02   0.298287E+02   0.459900E-06   0.887543E-07   0.459900E-06   0.322558E-08
  1097   0.100482E+04  -0.786077E+02   0.740377E-07  -0.786077E+02   0.295482E+02   0.456386E-06   0.740377E-07   0.456386E-06   0.321918E-08
  1098   0.100778E+04  -0.788731E+02   0.596089E-07  -0.788731E+02   0.292670E+02   0.452848E-06   0.596089E-07   0.452848E-06   0.321279E-08
  1099   0.101074E+04  -0.791190E+02   0.454708E-07  -0.791190E+02   0.289846E+02   0.449286E-06   0.454708E-07   0.449286E-06   0.320642E-08
  1100   0.101371E+04  -0.793376E+02   0.316259E-07  -0.793376E+02   0.287015E+02   0.445703E-06   0.316259E-07   0.445703E-06   0.320007E-08
  1101   0.101669E+04  -0.795337E+02   0.180763E-07  -0.795337E+02   0.284162E+02   0.442098E-06   0.180763E-07   0.442098E-06   0.319373E-08
  1102   0.101983E+04  -0.797049E+02   0.482044E-08  -0.797049E+02   0.281303E+02   0.438473E-06   0.482044E-08   0.438473E-06   0.318740E-08
  1103   0.102282E+04  -0.798538E+02  -0.814396E-08  -0.798538E+02   0.278439E+02   0.434827E-06  -0.814396E-08   0.434827E-06   0.318109E-08
  1104   0.102589E+04  -0.799788E+02  -0.208192E-07  -0.799788E+02   0.275577E+02   0.431161E-06  -0.208192E-07   0.431161E-06   0.317480E-08
  1105   0.102888E+04  -0.800817E+02  -0.332075E-07  -0.800817E+02   0.272703E+02   0.427475E-06  -0.332075E-07   0.427475E-06   0.316852E-08
  1106   0.103196E+04  -0.801609E+02  -0.453112E-07  -0.801609E+02   0.269817E+02   0.423769E-06  -0.453112E-07   0.423769E-06   0.316225E-08
  1107   0.103503E+04  -0.802177E+02  -0.571326E-07  -0.802177E+02   0.266935E+02   0.420044E-06  -0.571326E-07   0.420044E-06   0.315600E-08
  1108   0.103810E+04  -0.802525E+02  -0.686739E-07  -0.802525E+02   0.264042E+02   0.416300E-06  -0.686739E-07   0.416300E-06   0.314977E-08
  1109   0.104110E+04  -0.802643E+02  -0.799375E-07  -0.802643E+02   0.261133E+02   0.412536E-06  -0.799375E-07   0.412536E-06   0.314355E-08
  1110   0.104416E+04  -0.802544E+02  -0.909256E-07  -0.802544E+02   0.258250E+02   0.408754E-06  -0.909256E-07   0.408754E-06   0.313734E-08
  1111   0.104715E+04  -0.802217E+02  -0.101641E-06  -0.802217E+02   0.255367E+02   0.404954E-06  -0.101641E-06   0.404954E-06   0.313115E-08
  1112   0.105028E+04  -0.801683E+02  -0.112085E-06  -0.801683E+02   0.252482E+02   0.401135E-06  -0.112085E-06   0.401135E-06   0.312498E-08
  1113   0.105325E+04  -0.800917E+02  -0.122260E-06  -0.800917E+02   0.249612E+02   0.397298E-06  -0.122260E-06   0.397298E-06   0.311882E-08
  1114   0.105621E+04  -0.799946E+02  -0.132169E-06  -0.799946E+02   0.246734E+02   0.393444E-06  -0.132169E-06   0.393444E-06   0.311267E-08
  1115   0.105924E+04  -0.798768E+02  -0.141814E-06  -0.798768E+02   0.243872E+02   0.389572E-06  -0.141814E-06   0.389572E-06   0.310654E-08
  1116   0.106226E+04  -0.797372E+02  -0.151198E-06  -0.797372E+02   0.241018E+02   0.385683E-06  -0.151198E-06   0.385683E-06   0.310042E-08
  1117   0.106519E+04  -0.795771E+02  -0.160321E-06  -0.795771E+02   0.238173E+02   0.381777E-06  -0.160321E-06   0.381777E-06   0.309432E-08
  1118   0.106811E+04  -0.793949E+02  -0.169188E-06  -0.793949E+02   0.235345E+02   0.377854E-06  -0.169188E-06   0.377854E-06   0.308824E-08
  1119   0.107108E+04  -0.791931E+02  -0.177800E-06  -0.791931E+02   0.232520E+02   0.373914E-06  -0.177800E-06   0.373914E-06   0.308217E-08
  1120   0.107397E+04  -0.789709E+02  -0.186159E-06  -0.789709E+02   0.229713E+02   0.369959E-06  -0.186159E-06   0.369959E-06   0.307611E-08
  1121   0.107684E+04  -0.787272E+02  -0.194268E-06  -0.787272E+02   0.226917E+02   0.365987E-06  -0.194268E-06   0.365987E-06   0.307007E-08
  1122   0.107968E+04  -0.784647E+02  -0.202129E-06  -0.784647E+02   0.224132E+02   0.362000E-06  -0.202129E-06   0.362000E-06   0.306404E-08
  1123   0.108244E+04  -0.781825E+02  -0.209744E-06  -0.781825E+02   0.221374E+02   0.357998E-06  -0.209744E-06   0.357998E-06   0.305802E-08
  1124   0.108525E+04  -0.778803E+02  -0.217116E-06  -0.778803E+02   0.218622E+02   0.353980E-06  -0.217116E-06   0.353980E-06   0.305202E-08
  1125   0.108796E+04  -0.775579E+02  -0.224246E-06  -0.775579E+02   0.215890E+02   0.349947E-06  -0.224246E-06   0.349947E-06   0.304604E-08
  1126   0.109065E+04  -0.772173E+02  -0.231138E-06  -0.772173E+02   0.213179E+02   0.345900E-06  -0.231138E-06   0.345900E-06   0.304007E-08
  1127   0.109331E+04  -0.768574E+02  -0.237793E-06  -0.768574E+02   0.210483E+02   0.341838E-06  -0.237793E-06   0.341838E-06   0.303411E-08
  1128   0.109594E+04  -0.764795E+02  -0.244213E-06  -0.764795E+02   0.207816E+02   0.337761E-06  -0.244213E-06   0.337761E-06   0.302817E-08
  1129   0.109855E+04  -0.760819E+02  -0.250402E-06  -0.760819E+02   0.205172E+02   0.333671E-06  -0.250402E-06   0.333671E-06   0.302224E-08
  1130   0.110098E+04  -0.756666E+02  -0.256361E-06  -0.756666E+02   0.202543E+02   0.329567E-06  -0.256361E-06   0.329567E-06   0.301633E-08
  1131   0.110353E+04  -0.752340E+02  -0.262092E-06  -0.752340E+02   0.199938E+02   0.325450E-06  -0.262092E-06   0.325450E-06   0.301043E-08
  1132   0.110598E+04  -0.747824E+02  -0.267598E-06  -0.747824E+02   0.197358E+02   0.321320E-06  -0.267598E-06   0.321320E-06   0.300454E-08
  1133   0.110832E+04  -0.743139E+02  -0.272882E-06  -0.743139E+02   0.194809E+02   0.317176E-06  -0.272882E-06   0.317176E-06   0.299867E-08
  1134   0.111069E+04  -0.738273E+02  -0.277944E-06  -0.738273E+02   0.192278E+02   0.313020E-06  -0.277944E-06   0.313020E-06   0.299281E-08
  1135   0.111296E+04  -0.733233E+02  -0.282789E-06  -0.733233E+02   0.189773E+02   0.308852E-06  -0.282789E-06   0.308852E-06   0.298697E-08
  1136   0.111520E+04  -0.728037E+02  -0.287417E-06  -0.728037E+02   0.187302E+02   0.304671E-06  -0.287417E-06   0.304671E-06   0.298114E-08
  1137   0.111739E+04  -0.722654E+02  -0.291832E-06  -0.722654E+02   0.184850E+02   0.300478E-06  -0.291832E-06   0.300478E-06   0.297532E-08
  1138   0.111955E+04  -0.717119E+02  -0.296035E-06  -0.717119E+02   0.182441E+02   0.296274E-06  -0.296035E-06   0.296274E-06   0.296952E-08
  1139   0.112166E+04  -0.711406E+02  -0.300029E-06  -0.711406E+02   0.180044E+02   0.292058E-06  -0.300029E-06   0.292058E-06   0.296374E-08
  1140   0.112366E+04  -0.705543E+02  -0.303816E-06  -0.705543E+02   0.177690E+02   0.287831E-06  -0.303816E-06   0.287831E-06   0.295796E-08
  1141   0.112562E+04  -0.699513E+02  -0.307399E-06  -0.699513E+02   0.175351E+02   0.283593E-06  -0.307399E-06   0.283593E-06   0.295220E-08
  1142   0.112753E+04  -0.693328E+02  -0.310779E-06  -0.693328E+02   0.173056E+02   0.279344E-06  -0.310779E-06   0.279344E-06   0.294645E-08
  1143   0.112940E+04  -0.686993E+02  -0.313960E-06  -0.686993E+02   0.170783E+02   0.275085E-06  -0.313960E-06   0.275085E-06   0.294072E-08
  1144   0.113107E+04  -0.680505E+02  -0.316942E-06  -0.680505E+02   0.168540E+02   0.270816E-06  -0.316942E-06   0.270816E-06   0.293500E-08
  1145   0.113285E+04  -0.673863E+02  -0.319729E-06  -0.673863E+02   0.166344E+02   0.266536E-06  -0.319729E-06   0.266536E-06   0.292930E-08
  1146   0.113450E+04  -0.667070E+02  -0.322323E-06  -0.667070E+02   0.164171E+02   0.262247E-06  -0.322323E-06   0.262247E-06   0.292360E-08
  1147   0.113610E+04  -0.660132E+02  -0.324726E-06  -0.660132E+02   0.162038E+02   0.257949E-06  -0.324726E-06   0.257949E-06   0.291793E-08
  1148   0.113758E+04  -0.653047E+02  -0.326940E-06  -0.653047E+02   0.159930E+02   0.253641E-06  -0.326940E-06   0.253641E-06   0.291226E-08
  1149   0.113907E+04  -0.645827E+02  -0.328969E-06  -0.645827E+02   0.157862E+02   0.249325E-06  -0.328969E-06   0.249325E-06   0.290661E-08
  1150   0.114044E+04  -0.638462E+02  -0.330813E-06  -0.638462E+02   0.155828E+02   0.245000E-06  -0.330813E-06   0.245000E-06   0.290097E-08
  1151   0.114183E+04  -0.630957E+02  -0.332475E-06  -0.630957E+02   0.153828E+02   0.240666E-06  -0.332475E-06   0.240666E-06   0.289535E-08
  1152   0.114301E+04  -0.623321E+02  -0.333957E-06  -0.623321E+02   0.151863E+02   0.236325E-06  -0.333957E-06   0.236325E-06   0.288974E-08
  1153   0.114429E+04  -0.615562E+02  -0.335259E-06  -0.615562E+02   0.149941E+02   0.231976E-06  -0.335259E-06   0.231976E-06   0.288414E-08
  1154   0.114543E+04  -0.607665E+02  -0.336384E-06  -0.607665E+02   0.148056E+02   0.227620E-06  -0.336384E-06   0.227620E-06   0.287855E-08
  1155   0.114651E+04  -0.599654E+02  -0.337333E-06  -0.599654E+02   0.146207E+02   0.223258E-06  -0.337333E-06   0.223258E-06   0.287298E-08
  1156   0.114745E+04  -0.591538E+02  -0.338107E-06  -0.591538E+02   0.144390E+02   0.218890E-06  -0.338107E-06   0.218890E-06   0.286742E-08
  1157   0.114833E+04  -0.583302E+02  -0.338706E-06  -0.583302E+02   0.142612E+02   0.214517E-06  -0.338706E-06   0.214517E-06   0.286188E-08
  1158   0.114922E+04  -0.574969E+02  -0.339134E-06  -0.574969E+02   0.140881E+02   0.210139E-06  -0.339134E-06   0.210139E-06   0.285635E-08
  1159   0.115004E+04  -0.566534E+02  -0.339390E-06  -0.566534E+02   0.139184E+02   0.205757E-06  -0.339390E-06   0.205757E-06   0.285083E-08
  1160   0.115064E+04  -0.558019E+02  -0.339477E-06  -0.558019E+02   0.137535E+02   0.201371E-06  -0.339477E-06   0.201371E-06   0.284532E-08
  1161   0.115132E+04  -0.549404E+02  -0.339395E-06  -0.549404E+02   0.135921E+02   0.196983E-06  -0.339395E-06   0.196983E-06   0.283983E-08
  1162   0.115186E+04  -0.540710E+02  -0.339146E-06  -0.540710E+02   0.134351E+02   0.192591E-06  -0.339146E-06   0.192591E-06   0.283435E-08
  1163   0.115233E+04  -0.531940E+02  -0.338732E-06  -0.531940E+02   0.132825E+02   0.188197E-06  -0.338732E-06   0.188197E-06   0.282888E-08
  1164   0.115279E+04  -0.523093E+02  -0.338153E-06  -0.523093E+02   0.131343E+02   0.183802E-06  -0.338153E-06   0.183802E-06   0.282343E-08
  1165   0.115311E+04  -0.514172E+02  -0.337411E-06  -0.514172E+02   0.129900E+02   0.179406E-06  -0.337411E-06   0.179406E-06   0.281799E-08
  1166   0.115328E+04  -0.505192E+02  -0.336507E-06  -0.505192E+02   0.128504E+02   0.175009E-06  -0.336507E-06   0.175009E-06   0.281256E-08
  1167   0.115351E+04  -0.496153E+02  -0.335443E-06  -0.496153E+02   0.127147E+02   0.170613E-06  -0.335443E-06   0.170613E-06   0.280714E-08
  1168   0.115359E+04  -0.487050E+02  -0.334219E-06  -0.487050E+02   0.125839E+02   0.166217E-06  -0.334219E-06   0.166217E-06   0.280174E-08
  1169   0.115367E+04  -0.477912E+02  -0.332838E-06  -0.477912E+02   0.124573E+02   0.161822E-06  -0.332838E-06   0.161822E-06   0.279635E-08
  1170   0.115366E+04  -0.468712E+02  -0.331301E-06  -0.468712E+02   0.123349E+02   0.157428E-06  -0.331301E-06   0.157428E-06   0.279097E-08
  1171   0.115350E+04  -0.459479E+02  -0.329609E-06  -0.459479E+02   0.122175E+02   0.153037E-06  -0.329609E-06   0.153037E-06   0.278561E-08
  1172   0.115332E+04  -0.450208E+02  -0.327763E-06  -0.450208E+02   0.121046E+02   0.148648E-06  -0.327763E-06   0.148648E-06   0.278026E-08
  1173   0.115306E+04  -0.440899E+02  -0.325764E-06  -0.440899E+02   0.119962E+02   0.144263E-06  -0.325764E-06   0.144263E-06   0.277492E-08
  1174   0.115271E+04  -0.431564E+02  -0.323614E-06  -0.431564E+02   0.118917E+02   0.139881E-06  -0.323614E-06   0.139881E-06   0.276959E-08
  1175   0.115227E+04  -0.422204E+02  -0.321315E-06  -0.422204E+02   0.117918E+02   0.135504E-06  -0.321315E-06   0.135504E-06   0.276428E-08
  1176   0.115166E+04  -0.412827E+02  -0.318867E-06  -0.412827E+02   0.116966E+02   0.131131E-06  -0.318867E-06   0.131131E-06   0.275898E-08
  1177   0.115111E+04  -0.403428E+02  -0.316273E-06  -0.403428E+02   0.116071E+02   0.126764E-06  -0.316273E-06   0.126764E-06   0.275369E-08
  1178   0.115040E+04  -0.394017E+02  -0.313532E-06  -0.394017E+02   0.115209E+02   0.122402E-06  -0.313532E-06   0.122402E-06   0.274841E-08
  1179   0.114973E+04  -0.384596E+02  -0.310647E-06  -0.384596E+02   0.114413E+02   0.118047E-06  -0.310647E-06   0.118047E-06   0.274315E-08
  1180   0.114890E+04  -0.375169E+02  -0.307619E-06  -0.375169E+02   0.113660E+02   0.113699E-06  -0.307619E-06   0.113699E-06   0.273789E-08
  1181   0.114804E+04  -0.365740E+02  -0.304449E-06  -0.365740E+02   0.112944E+02   0.109358E-06  -0.304449E-06   0.109358E-06   0.273265E-08
  1182   0.114700E+04  -0.356312E+02  -0.301139E-06  -0.356312E+02   0.112280E+02   0.105025E-06  -0.301139E-06   0.105025E-06   0.272743E-08
  1183   0.114594E+04  -0.346889E+02  -0.297690E-06  -0.346889E+02   0.111663E+02   0.100701E-06  -0.297690E-06   0.100701E-06   0.272221E-08
  1184   0.114478E+04  -0.337475E+02  -0.294103E-06  -0.337475E+02   0.111084E+02   0.963853E-07  -0.294103E-06   0.963853E-07   0.271701E-08
  1185   0.114359E+04  -0.328071E+02  -0.290380E-06  -0.328071E+02   0.110569E+02   0.920794E-07  -0.290380E-06   0.920794E-07   0.271182E-08
  1186   0.114229E+04  -0.318684E+02  -0.286522E-06  -0.318684E+02   0.110094E+02   0.877836E-07  -0.286522E-06   0.877836E-07   0.270664E-08
  1187   0.114096E+04  -0.309315E+02  -0.282530E-06  -0.309315E+02   0.109668E+02   0.834984E-07  -0.282530E-06   0.834984E-07   0.270147E-08
  1188   0.113952E+04  -0.299970E+02  -0.278405E-06  -0.299970E+02   0.109286E+02   0.792244E-07  -0.278405E-06   0.792244E-07   0.269632E-08
  1189   0.113797E+04  -0.290647E+02  -0.274150E-06  -0.290647E+02   0.108954E+02   0.749619E-07  -0.274150E-06   0.749619E-07   0.269118E-08
  1190   0.113639E+04  -0.281353E+02  -0.269764E-06  -0.281353E+02   0.108666E+02   0.707117E-07  -0.269764E-06   0.707117E-07   0.268605E-08
  1191   0.113469E+04  -0.272088E+02  -0.265251E-06  -0.272088E+02   0.108432E+02   0.664742E-07  -0.265251E-06   0.664742E-07   0.268093E-08
  1192   0.113295E+04  -0.262856E+02  -0.260610E-06  -0.262856E+02   0.108243E+02   0.622499E-07  -0.260610E-06   0.622499E-07   0.267582E-08
  1193   0.113110E+04  -0.253660E+02  -0.255844E-06  -0.253660E+02   0.108101E+02   0.580394E-07  -0.255844E-06   0.580394E-07   0.267073E-08
  1194   0.112920E+04  -0.244501E+02  -0.250953E-06  -0.244501E+02   0.108007E+02   0.538432E-07  -0.250953E-06   0.538432E-07   0.266565E-08
  1195   0.112726E+04  -0.235382E+02  -0.245939E-06  -0.235382E+02   0.107961E+02   0.496618E-07  -0.245939E-06   0.496618E-07   0.266058E-08
  1196   0.112513E+04  -0.226310E+02  -0.240803E-06  -0.226310E+02   0.107973E+02   0.454957E-07  -0.240803E-06   0.454957E-07   0.265552E-08
  1197   0.112303E+04  -0.217281E+02  -0.235547E-06  -0.217281E+02   0.108019E+02   0.413456E-07  -0.235547E-06   0.413456E-07   0.265047E-08
  1198   0.112080E+04  -0.208312E+02  -0.230172E-06  -0.208312E+02   0.108117E+02   0.372118E-07  -0.230172E-06   0.372118E-07   0.264544E-08
  1199   0.111852E+04  -0.199380E+02  -0.224680E-06  -0.199380E+02   0.108259E+02   0.330950E-07  -0.224680E-06   0.330950E-07   0.264041E-08
  1200   0.111611E+04  -0.190502E+02  -0.219070E-06  -0.190502E+02   0.108454E+02   0.289957E-07  -0.219070E-06   0.289957E-07   0.263540E-08
  1201   0.111373E+04  -0.181688E+02  -0.213346E-06  -0.181688E+02   0.108688E+02   0.249143E-07  -0.213346E-06   0.249143E-07   0.263040E-08
  1202   0.111115E+04  -0.172924E+02  -0.207507E-06  -0.172924E+02   0.108983E+02   0.208510E-07  -0.207507E-06   0.208510E-07   0.262541E-08
  1203   0.110859E+04  -0.164230E+02  -0.201555E-06  -0.164230E+02   0.109317E+02   0.168062E-07  -0.201555E-06   0.168062E-07   0.262044E-08
  1204   0.110590E+04  -0.155600E+02  -0.195489E-06  -0.155600E+02   0.109699E+02   0.127799E-07  -0.195489E-06   0.127799E-07   0.261547E-08
  1205   0.110315E+04  -0.147046E+02  -0.189311E-06  -0.147046E+02   0.110113E+02   0.877233E-08  -0.189311E-06   0.877233E-08   0.261052E-08
  1206   0.110036E+04  -0.138563E+02  -0.183021E-06  -0.138563E+02   0.110583E+02   0.478370E-08  -0.183021E-06   0.478370E-08   0.260557E-08
  1207   0.109758E+04  -0.130170E+02  -0.176620E-06  -0.130170E+02   0.111093E+02   0.814189E-09  -0.176620E-06   0.814189E-09   0.260064E-08
  1208   0.109467E+04  -0.121848E+02  -0.170108E-06  -0.121848E+02   0.111653E+02  -0.313603E-08  -0.170108E-06  -0.313603E-08   0.259572E-08
  1209   0.109163E+04  -0.113614E+02  -0.163486E-06  -0.113614E+02   0.112246E+02  -0.706676E-08  -0.163486E-06  -0.706676E-08   0.259082E-08
  1210   0.108862E+04  -0.105479E+02  -0.156755E-06  -0.105479E+02   0.112882E+02  -0.109778E-07  -0.156755E-06  -0.109778E-07   0.258592E-08
  1211   0.108547E+04  -0.974390E+01  -0.149915E-06  -0.974390E+01   0.113567E+02  -0.148690E-07  -0.149915E-06  -0.148690E-07   0.258103E-08
  1212   0.108234E+04  -0.894902E+01  -0.142968E-06  -0.894902E+01   0.114287E+02  -0.187402E-07  -0.142968E-06  -0.187402E-07   0.257616E-08
  1213   0.107908E+04  -0.816355E+01  -0.135912E-06  -0.816355E+01   0.115043E+02  -0.225911E-07  -0.135912E-06  -0.225911E-07   0.257130E-08
  1214   0.107584E+04  -0.738930E+01  -0.128750E-06  -0.738930E+01   0.115851E+02  -0.264216E-07  -0.128750E-06  -0.264216E-07   0.256645E-08
  1215   0.107254E+04  -0.662585E+01  -0.121482E-06  -0.662585E+01   0.116686E+02  -0.302315E-07  -0.121482E-06  -0.302315E-07   0.256161E-08
  1216   0.106919E+04  -0.587354E+01  -0.114109E-06  -0.587354E+01   0.117567E+02  -0.340207E-07  -0.114109E-06  -0.340207E-07   0.255678E-08
  1217   0.106563E+04  -0.513194E+01  -0.106630E-06  -0.513194E+01   0.118484E+02  -0.377888E-07  -0.106630E-06  -0.377888E-07   0.255196E-08
  1218   0.106216E+04  -0.440286E+01  -0.990477E-07  -0.440286E+01   0.119446E+02  -0.415358E-07  -0.990477E-07  -0.415358E-07   0.254715E-08
  1219   0.105856E+04  -0.368440E+01  -0.913615E-07  -0.368440E+01   0.120431E+02  -0.452615E-07  -0.913615E-07  -0.452615E-07   0.254236E-08
  1220   0.105497E+04  -0.297911E+01  -0.835724E-07  -0.297911E+01   0.121454E+02  -0.489656E-07  -0.835724E-07  -0.489656E-07   0.253757E-08
  1221   0.105133E+04  -0.228583E+01  -0.756810E-07  -0.228583E+01   0.122509E+02  -0.526480E-07  -0.756810E-07  -0.526480E-07   0.253280E-08
  1222   0.104762E+04  -0.160638E+01  -0.676879E-07  -0.160638E+01   0.123609E+02  -0.563085E-07  -0.676879E-07  -0.563085E-07   0.252803E-08
  1223   0.104386E+04  -0.938096E+00  -0.595939E-07  -0.938096E+00   0.124742E+02  -0.599469E-07  -0.595939E-07  -0.599469E-07   0.252328E-08
  1224   0.104004E+04  -0.285027E+00  -0.513994E-07  -0.285027E+00   0.125892E+02  -0.635630E-07  -0.513994E-07  -0.635630E-07   0.251854E-08
  1225   0.103623E+04   0.354732E+00  -0.431053E-07   0.354732E+00   0.127089E+02  -0.671567E-07  -0.431053E-07  -0.671567E-07   0.251381E-08
  1226   0.103236E+04   0.981600E+00  -0.347120E-07   0.981600E+00   0.128312E+02  -0.707277E-07  -0.347120E-07  -0.707277E-07   0.250909E-08
  1227   0.102851E+04   0.159377E+01  -0.262203E-07   0.159377E+01   0.129568E+02  -0.742759E-07  -0.262203E-07  -0.742759E-07   0.250438E-08
  1228   0.102452E+04   0.219239E+01  -0.176307E-07   0.219239E+01   0.130857E+02  -0.778010E-07  -0.176307E-07  -0.778010E-07   0.249969E-08
  1229   0.102055E+04   0.277567E+01  -0.894398E-08   0.277567E+01   0.132174E+02  -0.813030E-07  -0.894398E-08  -0.813030E-07   0.249500E-08
  1230   0.101637E+04   0.334549E+01  -0.160701E-09   0.334549E+01   0.133517E+02  -0.847815E-07  -0.160701E-09  -0.847815E-07   0.249032E-08
  1231   0.101227E+04   0.390006E+01   0.871849E-08   0.390006E+01   0.134895E+02  -0.882365E-07   0.871849E-08  -0.882365E-07   0.248566E-08
  1232   0.100811E+04   0.444054E+01   0.176929E-07   0.444054E+01   0.136293E+02  -0.916677E-07   0.176929E-07  -0.916677E-07   0.248100E-08
  1233   0.100404E+04   0.496436E+01   0.267620E-07   0.496436E+01   0.137734E+02  -0.950750E-07   0.267620E-07  -0.950750E-07   0.247636E-08
  1234   0.999830E+03   0.547418E+01   0.359251E-07   0.547418E+01   0.139189E+02  -0.984582E-07   0.359251E-07  -0.984582E-07   0.247173E-08
  1235   0.995856E+03   0.596819E+01   0.451815E-07   0.596819E+01   0.140680E+02  -0.101817E-06   0.451815E-07  -0.101817E-06   0.246710E-08
  1236   0.991671E+03   0.644680E+01   0.545307E-07   0.644680E+01   0.142185E+02  -0.105151E-06   0.545307E-07  -0.105151E-06   0.246249E-08
  1237   0.987423E+03   0.690895E+01   0.639719E-07   0.690895E+01   0.143720E+02  -0.108461E-06   0.639719E-07  -0.108461E-06   0.245789E-08
  1238   0.983185E+03   0.735505E+01   0.735046E-07   0.735505E+01   0.145284E+02  -0.111746E-06   0.735046E-07  -0.111746E-06   0.245330E-08
  1239   0.978883E+03   0.778478E+01   0.831280E-07   0.778478E+01   0.146864E+02  -0.115005E-06   0.831280E-07  -0.115005E-06   0.244872E-08
  1240   0.974518E+03   0.819931E+01   0.928417E-07   0.819931E+01   0.148474E+02  -0.118240E-06   0.928417E-07  -0.118240E-06   0.244415E-08
  1241   0.970236E+03   0.859682E+01   0.102645E-06   0.859682E+01   0.150101E+02  -0.121449E-06   0.102645E-06  -0.121449E-06   0.243959E-08
  1242   0.965816E+03   0.897921E+01   0.112537E-06   0.897921E+01   0.151766E+02  -0.124632E-06   0.112537E-06  -0.124632E-06   0.243504E-08
  1243   0.961405E+03   0.934297E+01   0.122517E-06   0.934297E+01   0.153433E+02  -0.127790E-06   0.122517E-06  -0.127790E-06   0.243050E-08
  1244   0.957003E+03   0.969156E+01   0.132585E-06   0.969156E+01   0.155139E+02  -0.130921E-06   0.132585E-06  -0.130921E-06   0.242597E-08
  1245   0.952610E+03   0.100230E+02   0.142740E-06   0.100230E+02   0.156864E+02  -0.134026E-06   0.142740E-06  -0.134026E-06   0.242145E-08
  1246   0.948151E+03   0.103387E+02   0.152981E-06   0.103387E+02   0.158598E+02  -0.137105E-06   0.152981E-06  -0.137105E-06   0.241694E-08
  1247   0.943626E+03   0.106368E+02   0.163308E-06   0.106368E+02   0.160358E+02  -0.140158E-06   0.163308E-06  -0.140158E-06   0.241244E-08
  1248   0.939109E+03   0.109176E+02   0.173720E-06   0.109176E+02   0.162137E+02  -0.143183E-06   0.173720E-06  -0.143183E-06   0.240796E-08
  1249   0.934599E+03   0.111817E+02   0.184216E-06   0.111817E+02   0.163950E+02  -0.146182E-06   0.184216E-06  -0.146182E-06   0.240348E-08
  1250   0.930097E+03   0.114286E+02   0.194796E-06   0.114286E+02   0.165767E+02  -0.149154E-06   0.194796E-06  -0.149154E-06   0.239901E-08
