#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1160   0.115064E+04  -0.558023E+02  -0.360830E-06  -0.558023E+02   0.137534E+02   0.196475E-06  -0.360830E-06   0.196475E-06   0.284529E-08
  1161   0.115132E+04  -0.549407E+02  -0.360351E-06  -0.549407E+02   0.135920E+02   0.192278E-06  -0.360351E-06   0.192278E-06   0.283979E-08
  1162   0.115186E+04  -0.540713E+02  -0.359713E-06  -0.540713E+02   0.134350E+02   0.188077E-06  -0.359713E-06   0.188077E-06   0.283431E-08
  1163   0.115232E+04  -0.531943E+02  -0.358916E-06  -0.531943E+02   0.132824E+02   0.183874E-06  -0.358916E-06   0.183874E-06   0.282885E-08
  1164   0.115279E+04  -0.523097E+02  -0.357963E-06  -0.523097E+02   0.131342E+02   0.179667E-06  -0.357963E-06   0.179667E-06   0.282339E-08
  1165   0.115311E+04  -0.514175E+02  -0.356854E-06  -0.514175E+02   0.129899E+02   0.175459E-06  -0.356854E-06   0.175459E-06   0.281795E-08
  1166   0.115327E+04  -0.505195E+02  -0.355590E-06  -0.505195E+02   0.128503E+02   0.171250E-06  -0.355590E-06   0.171250E-06   0.281252E-08
  1167   0.115351E+04  -0.496156E+02  -0.354174E-06  -0.496156E+02   0.127147E+02   0.167039E-06  -0.354174E-06   0.167039E-06   0.280711E-08
  1168   0.115359E+04  -0.487053E+02  -0.352606E-06  -0.487053E+02   0.125838E+02   0.162828E-06  -0.352606E-06   0.162828E-06   0.280171E-08
  1169   0.115367E+04  -0.477915E+02  -0.350888E-06  -0.477915E+02   0.124572E+02   0.158617E-06  -0.350888E-06   0.158617E-06   0.279632E-08
  1170   0.115366E+04  -0.468715E+02  -0.349020E-06  -0.468715E+02   0.123348E+02   0.154406E-06  -0.349020E-06   0.154406E-06   0.279094E-08
  1171   0.115350E+04  -0.459482E+02  -0.347005E-06  -0.459482E+02   0.122175E+02   0.150197E-06  -0.347005E-06   0.150197E-06   0.278557E-08
  1172   0.115332E+04  -0.450211E+02  -0.344843E-06  -0.450211E+02   0.121046E+02   0.145988E-06  -0.344843E-06   0.145988E-06   0.278022E-08
  1173   0.115306E+04  -0.440902E+02  -0.342536E-06  -0.440902E+02   0.119962E+02   0.141782E-06  -0.342536E-06   0.141782E-06   0.277488E-08
  1174   0.115271E+04  -0.431567E+02  -0.340085E-06  -0.431567E+02   0.118916E+02   0.137578E-06  -0.340085E-06   0.137578E-06   0.276956E-08
  1175   0.115227E+04  -0.422206E+02  -0.337491E-06  -0.422206E+02   0.117917E+02   0.133377E-06  -0.337491E-06   0.133377E-06   0.276424E-08
  1176   0.115166E+04  -0.412829E+02  -0.334757E-06  -0.412829E+02   0.116966E+02   0.129180E-06  -0.334757E-06   0.129180E-06   0.275894E-08
  1177   0.115111E+04  -0.403430E+02  -0.331882E-06  -0.403430E+02   0.116070E+02   0.124987E-06  -0.331882E-06   0.124987E-06   0.275365E-08
  1178   0.115039E+04  -0.394019E+02  -0.328868E-06  -0.394019E+02   0.115209E+02   0.120798E-06  -0.328868E-06   0.120798E-06   0.274838E-08
  1179   0.114973E+04  -0.384598E+02  -0.325717E-06  -0.384598E+02   0.114413E+02   0.116614E-06  -0.325717E-06   0.116614E-06   0.274311E-08
  1180   0.114889E+04  -0.375170E+02  -0.322430E-06  -0.375170E+02   0.113660E+02   0.112435E-06  -0.322430E-06   0.112435E-06   0.273786E-08
  1181   0.114803E+04  -0.365741E+02  -0.319008E-06  -0.365741E+02   0.112944E+02   0.108262E-06  -0.319008E-06   0.108262E-06   0.273262E-08
  1182   0.114700E+04  -0.356313E+02  -0.315452E-06  -0.356313E+02   0.112280E+02   0.104096E-06  -0.315452E-06   0.104096E-06   0.272739E-08
  1183   0.114594E+04  -0.346890E+02  -0.311765E-06  -0.346890E+02   0.111663E+02   0.999366E-07  -0.311765E-06   0.999366E-07   0.272218E-08
  1184   0.114478E+04  -0.337476E+02  -0.307946E-06  -0.337476E+02   0.111084E+02   0.957846E-07  -0.307946E-06   0.957846E-07   0.271698E-08
  1185   0.114358E+04  -0.328072E+02  -0.303998E-06  -0.328072E+02   0.110569E+02   0.916406E-07  -0.303998E-06   0.916406E-07   0.271179E-08
  1186   0.114229E+04  -0.318685E+02  -0.299921E-06  -0.318685E+02   0.110094E+02   0.875050E-07  -0.299921E-06   0.875050E-07   0.270661E-08
  1187   0.114096E+04  -0.309316E+02  -0.295718E-06  -0.309316E+02   0.109668E+02   0.833784E-07  -0.295718E-06   0.833784E-07   0.270144E-08
  1188   0.113952E+04  -0.299970E+02  -0.291388E-06  -0.299970E+02   0.109286E+02   0.792611E-07  -0.291388E-06   0.792611E-07   0.269629E-08
  1189   0.113797E+04  -0.290647E+02  -0.286934E-06  -0.290647E+02   0.108954E+02   0.751537E-07  -0.286934E-06   0.751537E-07   0.269115E-08
  1190   0.113639E+04  -0.281353E+02  -0.282358E-06  -0.281353E+02   0.108667E+02   0.710567E-07  -0.282358E-06   0.710567E-07   0.268602E-08
  1191   0.113469E+04  -0.272088E+02  -0.277659E-06  -0.272088E+02   0.108432E+02   0.669706E-07  -0.277659E-06   0.669706E-07   0.268090E-08
  1192   0.113295E+04  -0.262856E+02  -0.272839E-06  -0.262856E+02   0.108243E+02   0.628959E-07  -0.272839E-06   0.628959E-07   0.267579E-08
  1193   0.113110E+04  -0.253660E+02  -0.267901E-06  -0.253660E+02   0.108101E+02   0.588331E-07  -0.267901E-06   0.588331E-07   0.267070E-08
  1194   0.112920E+04  -0.244501E+02  -0.262844E-06  -0.244501E+02   0.108007E+02   0.547827E-07  -0.262844E-06   0.547827E-07   0.266562E-08
  1195   0.112726E+04  -0.235382E+02  -0.257671E-06  -0.235382E+02   0.107962E+02   0.507452E-07  -0.257671E-06   0.507452E-07   0.266055E-08
  1196   0.112513E+04  -0.226309E+02  -0.252383E-06  -0.226309E+02   0.107973E+02   0.467210E-07  -0.252383E-06   0.467210E-07   0.265549E-08
  1197   0.112302E+04  -0.217281E+02  -0.246980E-06  -0.217281E+02   0.108020E+02   0.427108E-07  -0.246980E-06   0.427108E-07   0.265044E-08
  1198   0.112080E+04  -0.208311E+02  -0.241465E-06  -0.208311E+02   0.108117E+02   0.387148E-07  -0.241465E-06   0.387148E-07   0.264541E-08
  1199   0.111852E+04  -0.199379E+02  -0.235838E-06  -0.199379E+02   0.108260E+02   0.347338E-07  -0.235838E-06   0.347338E-07   0.264038E-08
  1200   0.111611E+04  -0.190501E+02  -0.230101E-06  -0.190501E+02   0.108455E+02   0.307681E-07  -0.230101E-06   0.307681E-07   0.263537E-08
  1201   0.111373E+04  -0.181687E+02  -0.224256E-06  -0.181687E+02   0.108688E+02   0.268182E-07  -0.224256E-06   0.268182E-07   0.263037E-08
  1202   0.111115E+04  -0.172923E+02  -0.218302E-06  -0.172923E+02   0.108983E+02   0.228844E-07  -0.218302E-06   0.228844E-07   0.262538E-08
  1203   0.110859E+04  -0.164228E+02  -0.212240E-06  -0.164228E+02   0.109317E+02   0.189668E-07  -0.212240E-06   0.189668E-07   0.262041E-08
  1204   0.110590E+04  -0.155599E+02  -0.206071E-06  -0.155599E+02   0.109699E+02   0.150657E-07  -0.206071E-06   0.150657E-07   0.261544E-08
  1205   0.110315E+04  -0.147044E+02  -0.199795E-06  -0.147044E+02   0.110113E+02   0.111812E-07  -0.199795E-06   0.111812E-07   0.261049E-08
  1206   0.110035E+04  -0.138562E+02  -0.193414E-06  -0.138562E+02   0.110583E+02   0.731344E-08  -0.193414E-06   0.731344E-08   0.260554E-08
  1207   0.109758E+04  -0.130169E+02  -0.186927E-06  -0.130169E+02   0.111094E+02   0.346272E-08  -0.186927E-06   0.346272E-08   0.260061E-08
  1208   0.109467E+04  -0.121846E+02  -0.180335E-06  -0.121846E+02   0.111653E+02  -0.370792E-09  -0.180335E-06  -0.370792E-09   0.259569E-08
  1209   0.109163E+04  -0.113612E+02  -0.173639E-06  -0.113612E+02   0.112247E+02  -0.418692E-08  -0.173639E-06  -0.418692E-08   0.259079E-08
  1210   0.108862E+04  -0.105477E+02  -0.166839E-06  -0.105477E+02   0.112882E+02  -0.798547E-08  -0.166839E-06  -0.798547E-08   0.258589E-08
  1211   0.108547E+04  -0.974369E+01  -0.159936E-06  -0.974369E+01   0.113567E+02  -0.117663E-07  -0.159936E-06  -0.117663E-07   0.258100E-08
  1212   0.108234E+04  -0.894879E+01  -0.152930E-06  -0.894879E+01   0.114288E+02  -0.155291E-07  -0.152930E-06  -0.155291E-07   0.257613E-08
  1213   0.107908E+04  -0.816331E+01  -0.145822E-06  -0.816331E+01   0.115044E+02  -0.192738E-07  -0.145822E-06  -0.192738E-07   0.257127E-08
  1214   0.107584E+04  -0.738905E+01  -0.138613E-06  -0.738905E+01   0.115851E+02  -0.230001E-07  -0.138613E-06  -0.230001E-07   0.256642E-08
  1215   0.107254E+04  -0.662560E+01  -0.131303E-06  -0.662560E+01   0.116687E+02  -0.267079E-07  -0.131303E-06  -0.267079E-07   0.256158E-08
  1216   0.106919E+04  -0.587328E+01  -0.123893E-06  -0.587328E+01   0.117567E+02  -0.303970E-07  -0.123893E-06  -0.303970E-07   0.255675E-08
  1217   0.106563E+04  -0.513167E+01  -0.116383E-06  -0.513167E+01   0.118485E+02  -0.340671E-07  -0.116383E-06  -0.340671E-07   0.255193E-08
  1218   0.106216E+04  -0.440258E+01  -0.108774E-06  -0.440258E+01   0.119447E+02  -0.377182E-07  -0.108774E-06  -0.377182E-07   0.254712E-08
  1219   0.105856E+04  -0.368411E+01  -0.101066E-06  -0.368411E+01   0.120432E+02  -0.413500E-07  -0.101066E-06  -0.413500E-07   0.254233E-08
  1220   0.105497E+04  -0.297882E+01  -0.932599E-07  -0.297882E+01   0.121455E+02  -0.449623E-07  -0.932599E-07  -0.449623E-07   0.253754E-08
  1221   0.105132E+04  -0.228553E+01  -0.853565E-07  -0.228553E+01   0.122509E+02  -0.485549E-07  -0.853565E-07  -0.485549E-07   0.253277E-08
  1222   0.104762E+04  -0.160607E+01  -0.773563E-07  -0.160607E+01   0.123610E+02  -0.521276E-07  -0.773563E-07  -0.521276E-07   0.252801E-08
  1223   0.104386E+04  -0.937775E+00  -0.692597E-07  -0.937775E+00   0.124743E+02  -0.556803E-07  -0.692597E-07  -0.556803E-07   0.252325E-08
  1224   0.104004E+04  -0.284698E+00  -0.610674E-07  -0.284698E+00   0.125892E+02  -0.592127E-07  -0.610674E-07  -0.592127E-07   0.251851E-08
  1225   0.103623E+04   0.355070E+00  -0.527799E-07   0.355070E+00   0.127090E+02  -0.627247E-07  -0.527799E-07  -0.627247E-07   0.251378E-08
  1226   0.103236E+04   0.981946E+00  -0.443978E-07   0.981946E+00   0.128312E+02  -0.662160E-07  -0.443978E-07  -0.662160E-07   0.250906E-08
  1227   0.102851E+04   0.159412E+01  -0.359216E-07   0.159412E+01   0.129569E+02  -0.696866E-07  -0.359216E-07  -0.696866E-07   0.250436E-08
  1228   0.102452E+04   0.219275E+01  -0.273519E-07   0.219275E+01   0.130858E+02  -0.731361E-07  -0.273519E-07  -0.731361E-07   0.249966E-08
  1229   0.102055E+04   0.277604E+01  -0.186894E-07   0.277604E+01   0.132175E+02  -0.765644E-07  -0.186894E-07  -0.765644E-07   0.249497E-08
  1230   0.101637E+04   0.334587E+01  -0.993446E-08   0.334587E+01   0.133518E+02  -0.799713E-07  -0.993446E-08  -0.799713E-07   0.249030E-08
  1231   0.101227E+04   0.390045E+01  -0.108778E-08   0.390045E+01   0.134896E+02  -0.833567E-07  -0.108778E-08  -0.833567E-07   0.248563E-08
  1232   0.100811E+04   0.444093E+01   0.785011E-08   0.444093E+01   0.136294E+02  -0.867202E-07   0.785011E-08  -0.867202E-07   0.248098E-08
  1233   0.100404E+04   0.496476E+01   0.168786E-07   0.496476E+01   0.137735E+02  -0.900618E-07   0.168786E-07  -0.900618E-07   0.247633E-08
  1234   0.999830E+03   0.547459E+01   0.259972E-07   0.547459E+01   0.139190E+02  -0.933812E-07   0.259972E-07  -0.933812E-07   0.247170E-08
  1235   0.995856E+03   0.596860E+01   0.352053E-07   0.596860E+01   0.140681E+02  -0.966783E-07   0.352053E-07  -0.966783E-07   0.246708E-08
  1236   0.991670E+03   0.644722E+01   0.445023E-07   0.644722E+01   0.142186E+02  -0.999529E-07   0.445023E-07  -0.999529E-07   0.246246E-08
  1237   0.987422E+03   0.690938E+01   0.538877E-07   0.690938E+01   0.143720E+02  -0.103205E-06   0.538877E-07  -0.103205E-06   0.245786E-08
  1238   0.983184E+03   0.735549E+01   0.633608E-07   0.735549E+01   0.145285E+02  -0.106434E-06   0.633608E-07  -0.106434E-06   0.245327E-08
  1239   0.978882E+03   0.778523E+01   0.729212E-07   0.778523E+01   0.146865E+02  -0.109639E-06   0.729212E-07  -0.109639E-06   0.244869E-08
  1240   0.974517E+03   0.819976E+01   0.825682E-07   0.819976E+01   0.148475E+02  -0.112822E-06   0.825682E-07  -0.112822E-06   0.244412E-08
  1241   0.970236E+03   0.859728E+01   0.923013E-07   0.859728E+01   0.150101E+02  -0.115981E-06   0.923013E-07  -0.115981E-06   0.243956E-08
  1242   0.965815E+03   0.897968E+01   0.102120E-06   0.897968E+01   0.151766E+02  -0.119116E-06   0.102120E-06  -0.119116E-06   0.243501E-08
  1243   0.961404E+03   0.934345E+01   0.112024E-06   0.934345E+01   0.153434E+02  -0.122227E-06   0.112024E-06  -0.122227E-06   0.243047E-08
  1244   0.957002E+03   0.969204E+01   0.122011E-06   0.969204E+01   0.155140E+02  -0.125315E-06   0.122011E-06  -0.125315E-06   0.242594E-08
  1245   0.952609E+03   0.100235E+02   0.132083E-06   0.100235E+02   0.156864E+02  -0.128378E-06   0.132083E-06  -0.128378E-06   0.242142E-08
  1246   0.948150E+03   0.103392E+02   0.142238E-06   0.103392E+02   0.158599E+02  -0.131417E-06   0.142238E-06  -0.131417E-06   0.241691E-08
  1247   0.943625E+03   0.106373E+02   0.152476E-06   0.106373E+02   0.160359E+02  -0.134431E-06   0.152476E-06  -0.134431E-06   0.241242E-08
  1248   0.939108E+03   0.109181E+02   0.162795E-06   0.109181E+02   0.162138E+02  -0.137420E-06   0.162795E-06  -0.137420E-06   0.240793E-08
  1249   0.934598E+03   0.111822E+02   0.173197E-06   0.111822E+02   0.163950E+02  -0.140384E-06   0.173197E-06  -0.140384E-06   0.240345E-08
  1250   0.930096E+03   0.114291E+02   0.183679E-06   0.114291E+02   0.165768E+02  -0.143323E-06   0.183679E-06  -0.143323E-06   0.239898E-08
  1251   0.925527E+03   0.116587E+02   0.194241E-06   0.116587E+02   0.167597E+02  -0.146236E-06   0.194241E-06  -0.146236E-06   0.239452E-08
  1252   0.921040E+03   0.118708E+02   0.204881E-06   0.118708E+02   0.169460E+02  -0.149124E-06   0.204881E-06  -0.149124E-06   0.239008E-08
  1253   0.916413E+03   0.120660E+02   0.215595E-06   0.120660E+02   0.171328E+02  -0.151986E-06   0.215595E-06  -0.151986E-06   0.238564E-08
  1254   0.911796E+03   0.122441E+02   0.226380E-06   0.122441E+02   0.173206E+02  -0.154823E-06   0.226380E-06  -0.154823E-06   0.238121E-08
  1255   0.907190E+03   0.124049E+02   0.237234E-06   0.124049E+02   0.175110E+02  -0.157633E-06   0.237234E-06  -0.157633E-06   0.237679E-08
  1256   0.902670E+03   0.125489E+02   0.248154E-06   0.125489E+02   0.177017E+02  -0.160416E-06   0.248154E-06  -0.160416E-06   0.237238E-08
  1257   0.898088E+03   0.126759E+02   0.259136E-06   0.126759E+02   0.178941E+02  -0.163174E-06   0.259136E-06  -0.163174E-06   0.236799E-08
  1258   0.893446E+03   0.127860E+02   0.270177E-06   0.127860E+02   0.180867E+02  -0.165904E-06   0.270177E-06  -0.165904E-06   0.236360E-08
  1259   0.888819E+03   0.128793E+02   0.281276E-06   0.128793E+02   0.182809E+02  -0.168608E-06   0.281276E-06  -0.168608E-06   0.235922E-08
  1260   0.884207E+03   0.129559E+02   0.292428E-06   0.129559E+02   0.184752E+02  -0.171284E-06   0.292428E-06  -0.171284E-06   0.235485E-08
  1261   0.879612E+03   0.130158E+02   0.303630E-06   0.130158E+02   0.186711E+02  -0.173934E-06   0.303630E-06  -0.173934E-06   0.235049E-08
  1262   0.875034E+03   0.130592E+02   0.314880E-06   0.130592E+02   0.188678E+02  -0.176555E-06   0.314880E-06  -0.176555E-06   0.234614E-08
  1263   0.870475E+03   0.130859E+02   0.326175E-06   0.130859E+02   0.190644E+02  -0.179150E-06   0.326175E-06  -0.179150E-06   0.234181E-08
  1264   0.865861E+03   0.130960E+02   0.337512E-06   0.130960E+02   0.192618E+02  -0.181716E-06   0.337512E-06  -0.181716E-06   0.233748E-08
  1265   0.861342E+03   0.130897E+02   0.348887E-06   0.130897E+02   0.194590E+02  -0.184254E-06   0.348887E-06  -0.184254E-06   0.233316E-08
  1266   0.856769E+03   0.130673E+02   0.360299E-06   0.130673E+02   0.196568E+02  -0.186765E-06   0.360299E-06  -0.186765E-06   0.232885E-08
  1267   0.852219E+03   0.130285E+02   0.371743E-06   0.130285E+02   0.198537E+02  -0.189246E-06   0.371743E-06  -0.189246E-06   0.232455E-08
  1268   0.847700E+03   0.129734E+02   0.383216E-06   0.129734E+02   0.200527E+02  -0.191700E-06   0.383216E-06  -0.191700E-06   0.232025E-08
  1269   0.843213E+03   0.129026E+02   0.394717E-06   0.129026E+02   0.202491E+02  -0.194124E-06   0.394717E-06  -0.194124E-06   0.231597E-08
  1270   0.838721E+03   0.128151E+02   0.406242E-06   0.128151E+02   0.204460E+02  -0.196520E-06   0.406242E-06  -0.196520E-06   0.231170E-08
  1271   0.834263E+03   0.127121E+02   0.417787E-06   0.127121E+02   0.206432E+02  -0.198886E-06   0.417787E-06  -0.198886E-06   0.230744E-08
  1272   0.829809E+03   0.125934E+02   0.429351E-06   0.125934E+02   0.208401E+02  -0.201224E-06   0.429351E-06  -0.201224E-06   0.230319E-08
  1273   0.825361E+03   0.124589E+02   0.440929E-06   0.124589E+02   0.210358E+02  -0.203531E-06   0.440929E-06  -0.203531E-06   0.229894E-08
  1274   0.820950E+03   0.123089E+02   0.452520E-06   0.123089E+02   0.212303E+02  -0.205809E-06   0.452520E-06  -0.205809E-06   0.229471E-08
  1275   0.816562E+03   0.121441E+02   0.464119E-06   0.121441E+02   0.214250E+02  -0.208057E-06   0.464119E-06  -0.208057E-06   0.229049E-08
  1276   0.812189E+03   0.119633E+02   0.475725E-06   0.119633E+02   0.216192E+02  -0.210276E-06   0.475725E-06  -0.210276E-06   0.228627E-08
  1277   0.807848E+03   0.117680E+02   0.487333E-06   0.117680E+02   0.218127E+02  -0.212463E-06   0.487333E-06  -0.212463E-06   0.228206E-08
  1278   0.803533E+03   0.115570E+02   0.498942E-06   0.115570E+02   0.220049E+02  -0.214621E-06   0.498942E-06  -0.214621E-06   0.227787E-08
  1279   0.799252E+03   0.113316E+02   0.510548E-06   0.113316E+02   0.221957E+02  -0.216748E-06   0.510548E-06  -0.216748E-06   0.227368E-08
  1280   0.795005E+03   0.110901E+02   0.522148E-06   0.110901E+02   0.223865E+02  -0.218844E-06   0.522148E-06  -0.218844E-06   0.226950E-08
  1281   0.790787E+03   0.108353E+02   0.533739E-06   0.108353E+02   0.225758E+02  -0.220909E-06   0.533739E-06  -0.220909E-06   0.226534E-08
  1282   0.786606E+03   0.105654E+02   0.545319E-06   0.105654E+02   0.227635E+02  -0.222943E-06   0.545319E-06  -0.222943E-06   0.226118E-08
  1283   0.782455E+03   0.102808E+02   0.556884E-06   0.102808E+02   0.229504E+02  -0.224946E-06   0.556884E-06  -0.224946E-06   0.225703E-08
  1284   0.778342E+03   0.998147E+01   0.568431E-06   0.998147E+01   0.231356E+02  -0.226917E-06   0.568431E-06  -0.226917E-06   0.225288E-08
  1285   0.774254E+03   0.966852E+01   0.579957E-06   0.966852E+01   0.233200E+02  -0.228856E-06   0.579957E-06  -0.228856E-06   0.224875E-08
  1286   0.770207E+03   0.934099E+01   0.591459E-06   0.934099E+01   0.235019E+02  -0.230764E-06   0.591459E-06  -0.230764E-06   0.224463E-08
  1287   0.766201E+03   0.900014E+01   0.602935E-06   0.900014E+01   0.236827E+02  -0.232639E-06   0.602935E-06  -0.232639E-06   0.224052E-08
  1288   0.762238E+03   0.864423E+01   0.614382E-06   0.864423E+01   0.238618E+02  -0.234482E-06   0.614382E-06  -0.234482E-06   0.223641E-08
  1289   0.758311E+03   0.827599E+01   0.625795E-06   0.827599E+01   0.240398E+02  -0.236293E-06   0.625795E-06  -0.236293E-06   0.223232E-08
  1290   0.754420E+03   0.789296E+01   0.637174E-06   0.789296E+01   0.242151E+02  -0.238071E-06   0.637174E-06  -0.238071E-06   0.222823E-08
  1291   0.750575E+03   0.749639E+01   0.648513E-06   0.749639E+01   0.243893E+02  -0.239816E-06   0.648513E-06  -0.239816E-06   0.222415E-08
  1292   0.746769E+03   0.708603E+01   0.659811E-06   0.708603E+01   0.245600E+02  -0.241528E-06   0.659811E-06  -0.241528E-06   0.222008E-08
  1293   0.743003E+03   0.666163E+01   0.671065E-06   0.666163E+01   0.247309E+02  -0.243208E-06   0.671065E-06  -0.243208E-06   0.221602E-08
  1294   0.739292E+03   0.622668E+01   0.682271E-06   0.622668E+01   0.248991E+02  -0.244853E-06   0.682271E-06  -0.244853E-06   0.221197E-08
  1295   0.735616E+03   0.577648E+01   0.693427E-06   0.577648E+01   0.250652E+02  -0.246465E-06   0.693427E-06  -0.246465E-06   0.220793E-08
  1296   0.731982E+03   0.531524E+01   0.704529E-06   0.531524E+01   0.252299E+02  -0.248044E-06   0.704529E-06  -0.248044E-06   0.220390E-08
  1297   0.728400E+03   0.483975E+01   0.715575E-06   0.483975E+01   0.253924E+02  -0.249588E-06   0.715575E-06  -0.249588E-06   0.219987E-08
  1298   0.724862E+03   0.435200E+01   0.726562E-06   0.435200E+01   0.255527E+02  -0.251098E-06   0.726562E-06  -0.251098E-06   0.219586E-08
  1299   0.721362E+03   0.385101E+01   0.737486E-06   0.385101E+01   0.257107E+02  -0.252574E-06   0.737486E-06  -0.252574E-06   0.219185E-08
  1300   0.717924E+03   0.333801E+01   0.748345E-06   0.333801E+01   0.258658E+02  -0.254016E-06   0.748345E-06  -0.254016E-06   0.218785E-08
  1301   0.714533E+03   0.281283E+01   0.759136E-06   0.281283E+01   0.260199E+02  -0.255422E-06   0.759136E-06  -0.255422E-06   0.218386E-08
  1302   0.711184E+03   0.227619E+01   0.769860E-06   0.227619E+01   0.261709E+02  -0.256795E-06   0.769860E-06  -0.256795E-06   0.217988E-08
  1303   0.707884E+03   0.172668E+01   0.780517E-06   0.172668E+01   0.263194E+02  -0.258133E-06   0.780517E-06  -0.258133E-06   0.217591E-08
  1304   0.704636E+03   0.116655E+01   0.791108E-06   0.116655E+01   0.264661E+02  -0.259436E-06   0.791108E-06  -0.259436E-06   0.217194E-08
  1305   0.701440E+03   0.594389E+00   0.801633E-06   0.594389E+00   0.266094E+02  -0.260706E-06   0.801633E-06  -0.260706E-06   0.216799E-08
  1306   0.698282E+03   0.132059E-01   0.812094E-06   0.132059E-01   0.267515E+02  -0.261941E-06   0.812094E-06  -0.261941E-06   0.216404E-08
  1307   0.695194E+03  -0.577691E+00   0.822492E-06  -0.577691E+00   0.268900E+02  -0.263143E-06   0.822492E-06  -0.263143E-06   0.216010E-08
  1308   0.692155E+03  -0.118048E+01   0.832826E-06  -0.118048E+01   0.270257E+02  -0.264311E-06   0.832826E-06  -0.264311E-06   0.215617E-08
  1309   0.689158E+03  -0.179065E+01   0.843097E-06  -0.179065E+01   0.271577E+02  -0.265445E-06   0.843097E-06  -0.265445E-06   0.215225E-08
  1310   0.686227E+03  -0.241113E+01   0.853308E-06  -0.241113E+01   0.272881E+02  -0.266546E-06   0.853308E-06  -0.266546E-06   0.214834E-08
  1311   0.683340E+03  -0.303964E+01   0.863457E-06  -0.303964E+01   0.274154E+02  -0.267613E-06   0.863457E-06  -0.267613E-06   0.214444E-08
  1312   0.680536E+03  -0.367613E+01   0.873546E-06  -0.367613E+01   0.275403E+02  -0.268648E-06   0.873546E-06  -0.268648E-06   0.214054E-08
  1313   0.677765E+03  -0.432128E+01   0.883576E-06  -0.432128E+01   0.276612E+02  -0.269649E-06   0.883576E-06  -0.269649E-06   0.213665E-08
  1314   0.675057E+03  -0.497284E+01   0.893547E-06  -0.497284E+01   0.277795E+02  -0.270617E-06   0.893547E-06  -0.270617E-06   0.213277E-08
  1315   0.672398E+03  -0.563222E+01   0.903460E-06  -0.563222E+01   0.278951E+02  -0.271553E-06   0.903460E-06  -0.271553E-06   0.212890E-08
  1316   0.669805E+03  -0.629789E+01   0.913316E-06  -0.629789E+01   0.280065E+02  -0.272456E-06   0.913316E-06  -0.272456E-06   0.212504E-08
  1317   0.667271E+03  -0.697055E+01   0.923115E-06  -0.697055E+01   0.281166E+02  -0.273327E-06   0.923115E-06  -0.273327E-06   0.212119E-08
  1318   0.664782E+03  -0.764866E+01   0.932859E-06  -0.764866E+01   0.282216E+02  -0.274165E-06   0.932859E-06  -0.274165E-06   0.211734E-08
  1319   0.662356E+03  -0.833366E+01   0.942548E-06  -0.833366E+01   0.283235E+02  -0.274971E-06   0.942548E-06  -0.274971E-06   0.211350E-08
  1320   0.659985E+03  -0.902327E+01   0.952182E-06  -0.902327E+01   0.284225E+02  -0.275744E-06   0.952182E-06  -0.275744E-06   0.210967E-08
  1321   0.657671E+03  -0.971892E+01   0.961763E-06  -0.971892E+01   0.285190E+02  -0.276486E-06   0.961763E-06  -0.276486E-06   0.210585E-08
  1322   0.655422E+03  -0.104183E+02   0.971292E-06  -0.104183E+02   0.286102E+02  -0.277197E-06   0.971292E-06  -0.277197E-06   0.210204E-08
  1323   0.653232E+03  -0.111222E+02   0.980768E-06  -0.111222E+02   0.286987E+02  -0.277875E-06   0.980768E-06  -0.277875E-06   0.209823E-08
  1324   0.651102E+03  -0.118312E+02   0.990193E-06  -0.118312E+02   0.287840E+02  -0.278522E-06   0.990193E-06  -0.278522E-06   0.209444E-08
  1325   0.649027E+03  -0.125432E+02   0.999568E-06  -0.125432E+02   0.288658E+02  -0.279137E-06   0.999568E-06  -0.279137E-06   0.209065E-08
  1326   0.647022E+03  -0.132594E+02   0.100889E-05  -0.132594E+02   0.289441E+02  -0.279722E-06   0.100889E-05  -0.279722E-06   0.208687E-08
  1327   0.645058E+03  -0.139791E+02   0.101817E-05  -0.139791E+02   0.290195E+02  -0.280275E-06   0.101817E-05  -0.280275E-06   0.208309E-08
  1328   0.643174E+03  -0.147001E+02   0.102740E-05  -0.147001E+02   0.290913E+02  -0.280797E-06   0.102740E-05  -0.280797E-06   0.207933E-08
  1329   0.641342E+03  -0.154252E+02   0.103658E-05  -0.154252E+02   0.291586E+02  -0.281288E-06   0.103658E-05  -0.281288E-06   0.207557E-08
  1330   0.639570E+03  -0.161522E+02   0.104571E-05  -0.161522E+02   0.292221E+02  -0.281749E-06   0.104571E-05  -0.281749E-06   0.207182E-08
  1331   0.637867E+03  -0.168811E+02   0.105480E-05  -0.168811E+02   0.292825E+02  -0.282179E-06   0.105480E-05  -0.282179E-06   0.206808E-08
  1332   0.636211E+03  -0.176124E+02   0.106384E-05  -0.176124E+02   0.293388E+02  -0.282578E-06   0.106384E-05  -0.282578E-06   0.206435E-08
  1333   0.634627E+03  -0.183441E+02   0.107283E-05  -0.183441E+02   0.293912E+02  -0.282948E-06   0.107283E-05  -0.282948E-06   0.206063E-08
  1334   0.633100E+03  -0.190781E+02   0.108179E-05  -0.190781E+02   0.294409E+02  -0.283287E-06   0.108179E-05  -0.283287E-06   0.205691E-08
