#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1197   0.102256E+04   0.734855E+01   0.163897E-06   0.734855E+01   0.148879E+02  -0.119209E-06   0.163897E-06  -0.119209E-06   0.304670E-08
  1198   0.101800E+04   0.779774E+01   0.174216E-06   0.779774E+01   0.150587E+02  -0.123027E-06   0.174216E-06  -0.123027E-06   0.304097E-08
  1199   0.101343E+04   0.823087E+01   0.184734E-06   0.823087E+01   0.152318E+02  -0.126817E-06   0.184734E-06  -0.126817E-06   0.303525E-08
  1200   0.100879E+04   0.864637E+01   0.195456E-06   0.864637E+01   0.154079E+02  -0.130578E-06   0.195456E-06  -0.130578E-06   0.302954E-08
  1201   0.100422E+04   0.904350E+01   0.206386E-06   0.904350E+01   0.155856E+02  -0.134309E-06   0.206386E-06  -0.134309E-06   0.302385E-08
  1202   0.999490E+03   0.942373E+01   0.217517E-06   0.942373E+01   0.157671E+02  -0.138011E-06   0.217517E-06  -0.138011E-06   0.301817E-08
  1203   0.994835E+03   0.978555E+01   0.228845E-06   0.978555E+01   0.159502E+02  -0.141682E-06   0.228845E-06  -0.141682E-06   0.301250E-08
  1204   0.990101E+03   0.101297E+02   0.240363E-06   0.101297E+02   0.161356E+02  -0.145324E-06   0.240363E-06  -0.145324E-06   0.300684E-08
  1205   0.985363E+03   0.104553E+02   0.252065E-06   0.104553E+02   0.163218E+02  -0.148935E-06   0.252065E-06  -0.148935E-06   0.300120E-08
  1206   0.980621E+03   0.107633E+02   0.263944E-06   0.107633E+02   0.165111E+02  -0.152515E-06   0.263944E-06  -0.152515E-06   0.299557E-08
  1207   0.975950E+03   0.110520E+02   0.275994E-06   0.110520E+02   0.167020E+02  -0.156064E-06   0.275994E-06  -0.156064E-06   0.298996E-08
  1208   0.971200E+03   0.113236E+02   0.288210E-06   0.113236E+02   0.168952E+02  -0.159583E-06   0.288210E-06  -0.159583E-06   0.298435E-08
  1209   0.966372E+03   0.115768E+02   0.300584E-06   0.115768E+02   0.170893E+02  -0.163070E-06   0.300584E-06  -0.163070E-06   0.297876E-08
  1210   0.961614E+03   0.118106E+02   0.313111E-06   0.118106E+02   0.172849E+02  -0.166525E-06   0.313111E-06  -0.166525E-06   0.297319E-08
  1211   0.956778E+03   0.120258E+02   0.325784E-06   0.120258E+02   0.174829E+02  -0.169949E-06   0.325784E-06  -0.169949E-06   0.296762E-08
  1212   0.952011E+03   0.122232E+02   0.338598E-06   0.122232E+02   0.176818E+02  -0.173341E-06   0.338598E-06  -0.173341E-06   0.296207E-08
  1213   0.947167E+03   0.124027E+02   0.351545E-06   0.124027E+02   0.178816E+02  -0.176701E-06   0.351545E-06  -0.176701E-06   0.295653E-08
  1214   0.942393E+03   0.125628E+02   0.364620E-06   0.125628E+02   0.180837E+02  -0.180029E-06   0.364620E-06  -0.180029E-06   0.295100E-08
  1215   0.937614E+03   0.127042E+02   0.377816E-06   0.127042E+02   0.182859E+02  -0.183324E-06   0.377816E-06  -0.183324E-06   0.294549E-08
  1216   0.932832E+03   0.128269E+02   0.391128E-06   0.128269E+02   0.184898E+02  -0.186586E-06   0.391128E-06  -0.186586E-06   0.293999E-08
  1217   0.927897E+03   0.129317E+02   0.404548E-06   0.129317E+02   0.186945E+02  -0.189815E-06   0.404548E-06  -0.189815E-06   0.293450E-08
  1218   0.923106E+03   0.130170E+02   0.418071E-06   0.130170E+02   0.189009E+02  -0.193011E-06   0.418071E-06  -0.193011E-06   0.292902E-08
  1219   0.918237E+03   0.130850E+02   0.431691E-06   0.130850E+02   0.191066E+02  -0.196174E-06   0.431691E-06  -0.196174E-06   0.292356E-08
  1220   0.913438E+03   0.131335E+02   0.445401E-06   0.131335E+02   0.193133E+02  -0.199303E-06   0.445401E-06  -0.199303E-06   0.291811E-08
  1221   0.908635E+03   0.131639E+02   0.459195E-06   0.131639E+02   0.195201E+02  -0.202398E-06   0.459195E-06  -0.202398E-06   0.291267E-08
  1222   0.903828E+03   0.131748E+02   0.473067E-06   0.131748E+02   0.197286E+02  -0.205460E-06   0.473067E-06  -0.205460E-06   0.290724E-08
  1223   0.899016E+03   0.131691E+02   0.487011E-06   0.131691E+02   0.199372E+02  -0.208487E-06   0.487011E-06  -0.208487E-06   0.290183E-08
  1224   0.894200E+03   0.131430E+02   0.501019E-06   0.131430E+02   0.201446E+02  -0.211479E-06   0.501019E-06  -0.211479E-06   0.289643E-08
  1225   0.889455E+03   0.130988E+02   0.515087E-06   0.130988E+02   0.203535E+02  -0.214437E-06   0.515087E-06  -0.214437E-06   0.289104E-08
  1226   0.884705E+03   0.130372E+02   0.529208E-06   0.130372E+02   0.205619E+02  -0.217360E-06   0.529208E-06  -0.217360E-06   0.288566E-08
  1227   0.880025E+03   0.129566E+02   0.543376E-06   0.129566E+02   0.207705E+02  -0.220247E-06   0.543376E-06  -0.220247E-06   0.288030E-08
  1228   0.875267E+03   0.128586E+02   0.557584E-06   0.128586E+02   0.209793E+02  -0.223100E-06   0.557584E-06  -0.223100E-06   0.287494E-08
  1229   0.870579E+03   0.127416E+02   0.571826E-06   0.127416E+02   0.211875E+02  -0.225917E-06   0.571826E-06  -0.225917E-06   0.286960E-08
  1230   0.865738E+03   0.126078E+02   0.586096E-06   0.126078E+02   0.213952E+02  -0.228698E-06   0.586096E-06  -0.228698E-06   0.286427E-08
  1231   0.861041E+03   0.124558E+02   0.600388E-06   0.124558E+02   0.216030E+02  -0.231443E-06   0.600388E-06  -0.231443E-06   0.285896E-08
  1232   0.856340E+03   0.122869E+02   0.614695E-06   0.122869E+02   0.218096E+02  -0.234152E-06   0.614695E-06  -0.234152E-06   0.285365E-08
  1233   0.851783E+03   0.120990E+02   0.629012E-06   0.120990E+02   0.220171E+02  -0.236824E-06   0.629012E-06  -0.236824E-06   0.284836E-08
  1234   0.847148E+03   0.118950E+02   0.643332E-06   0.118950E+02   0.222226E+02  -0.239460E-06   0.643332E-06  -0.239460E-06   0.284308E-08
  1235   0.842805E+03   0.116734E+02   0.657648E-06   0.116734E+02   0.224283E+02  -0.242060E-06   0.657648E-06  -0.242060E-06   0.283781E-08
  1236   0.838310E+03   0.114349E+02   0.671956E-06   0.114349E+02   0.226319E+02  -0.244622E-06   0.671956E-06  -0.244622E-06   0.283256E-08
  1237   0.833810E+03   0.111787E+02   0.686247E-06   0.111787E+02   0.228351E+02  -0.247146E-06   0.686247E-06  -0.247146E-06   0.282731E-08
  1238   0.829380E+03   0.109056E+02   0.700517E-06   0.109056E+02   0.230377E+02  -0.249634E-06   0.700517E-06  -0.249634E-06   0.282208E-08
  1239   0.824946E+03   0.106156E+02   0.714758E-06   0.106156E+02   0.232384E+02  -0.252084E-06   0.714758E-06  -0.252084E-06   0.281686E-08
  1240   0.820507E+03   0.103100E+02   0.728965E-06   0.103100E+02   0.234385E+02  -0.254495E-06   0.728965E-06  -0.254495E-06   0.281165E-08
  1241   0.816213E+03   0.998750E+01   0.743132E-06   0.998750E+01   0.236366E+02  -0.256869E-06   0.743132E-06  -0.256869E-06   0.280645E-08
  1242   0.811840E+03   0.965016E+01   0.757252E-06   0.965016E+01   0.238350E+02  -0.259204E-06   0.757252E-06  -0.259204E-06   0.280126E-08
  1243   0.807537E+03   0.929482E+01   0.771319E-06   0.929482E+01   0.240298E+02  -0.261501E-06   0.771319E-06  -0.261501E-06   0.279609E-08
  1244   0.803304E+03   0.892523E+01   0.785326E-06   0.892523E+01   0.242250E+02  -0.263759E-06   0.785326E-06  -0.263759E-06   0.279092E-08
  1245   0.799140E+03   0.853975E+01   0.799269E-06   0.853975E+01   0.244181E+02  -0.265978E-06   0.799269E-06  -0.265978E-06   0.278577E-08
  1246   0.794973E+03   0.814006E+01   0.813139E-06   0.814006E+01   0.246085E+02  -0.268158E-06   0.813139E-06  -0.268158E-06   0.278063E-08
  1247   0.790800E+03   0.772458E+01   0.826931E-06   0.772458E+01   0.247977E+02  -0.270299E-06   0.826931E-06  -0.270299E-06   0.277550E-08
  1248   0.786698E+03   0.729396E+01   0.840640E-06   0.729396E+01   0.249849E+02  -0.272400E-06   0.840640E-06  -0.272400E-06   0.277039E-08
  1249   0.782666E+03   0.684906E+01   0.854258E-06   0.684906E+01   0.251717E+02  -0.274461E-06   0.854258E-06  -0.274461E-06   0.276528E-08
  1250   0.778703E+03   0.638972E+01   0.867779E-06   0.638972E+01   0.253550E+02  -0.276482E-06   0.867779E-06  -0.276482E-06   0.276019E-08
  1251   0.774736E+03   0.591606E+01   0.881198E-06   0.591606E+01   0.255356E+02  -0.278463E-06   0.881198E-06  -0.278463E-06   0.275510E-08
  1252   0.770913E+03   0.542829E+01   0.894517E-06   0.542829E+01   0.257157E+02  -0.280404E-06   0.894517E-06  -0.280404E-06   0.275003E-08
  1253   0.767011E+03   0.492706E+01   0.907734E-06   0.492706E+01   0.258924E+02  -0.282304E-06   0.907734E-06  -0.282304E-06   0.274497E-08
  1254   0.763179E+03   0.441243E+01   0.920853E-06   0.441243E+01   0.260663E+02  -0.284165E-06   0.920853E-06  -0.284165E-06   0.273992E-08
  1255   0.759418E+03   0.388453E+01   0.933874E-06   0.388453E+01   0.262391E+02  -0.285985E-06   0.933874E-06  -0.285985E-06   0.273488E-08
  1256   0.755801E+03   0.334395E+01   0.946799E-06   0.334395E+01   0.264084E+02  -0.287766E-06   0.946799E-06  -0.287766E-06   0.272986E-08
  1257   0.752179E+03   0.279073E+01   0.959629E-06   0.279073E+01   0.265757E+02  -0.289506E-06   0.959629E-06  -0.289506E-06   0.272484E-08
  1258   0.748554E+03   0.222525E+01   0.972365E-06   0.222525E+01   0.267396E+02  -0.291207E-06   0.972365E-06  -0.291207E-06   0.271983E-08
  1259   0.744999E+03   0.164778E+01   0.985009E-06   0.164778E+01   0.269015E+02  -0.292868E-06   0.985009E-06  -0.292868E-06   0.271484E-08
  1260   0.741515E+03   0.105868E+01   0.997561E-06   0.105868E+01   0.270600E+02  -0.294489E-06   0.997561E-06  -0.294489E-06   0.270986E-08
  1261   0.738101E+03   0.458124E+00   0.101002E-05   0.458124E+00   0.272164E+02  -0.296070E-06   0.101002E-05  -0.296070E-06   0.270489E-08
  1262   0.734758E+03  -0.153373E+00   0.102240E-05  -0.153373E+00   0.273702E+02  -0.297612E-06   0.102240E-05  -0.297612E-06   0.269992E-08
  1263   0.731485E+03  -0.775830E+00   0.103468E-05  -0.775830E+00   0.275205E+02  -0.299114E-06   0.103468E-05  -0.299114E-06   0.269498E-08
  1264   0.728209E+03  -0.140897E+01   0.104689E-05  -0.140897E+01   0.276681E+02  -0.300577E-06   0.104689E-05  -0.300577E-06   0.269004E-08
  1265   0.725078E+03  -0.205229E+01   0.105900E-05  -0.205229E+01   0.278122E+02  -0.302000E-06   0.105900E-05  -0.302000E-06   0.268511E-08
  1266   0.721943E+03  -0.270536E+01   0.107103E-05  -0.270536E+01   0.279535E+02  -0.303383E-06   0.107103E-05  -0.303383E-06   0.268019E-08
  1267   0.718879E+03  -0.336820E+01   0.108299E-05  -0.336820E+01   0.280907E+02  -0.304728E-06   0.108299E-05  -0.304728E-06   0.267528E-08
  1268   0.715894E+03  -0.404045E+01   0.109486E-05  -0.404045E+01   0.282267E+02  -0.306033E-06   0.109486E-05  -0.306033E-06   0.267039E-08
  1269   0.712987E+03  -0.472132E+01   0.110665E-05  -0.472132E+01   0.283569E+02  -0.307299E-06   0.110665E-05  -0.307299E-06   0.266550E-08
  1270   0.710121E+03  -0.541171E+01   0.111836E-05  -0.541171E+01   0.284844E+02  -0.308525E-06   0.111836E-05  -0.308525E-06   0.266063E-08
  1271   0.707335E+03  -0.611001E+01   0.112999E-05  -0.611001E+01   0.286092E+02  -0.309712E-06   0.112999E-05  -0.309712E-06   0.265577E-08
  1272   0.704597E+03  -0.681623E+01   0.114155E-05  -0.681623E+01   0.287305E+02  -0.310861E-06   0.114155E-05  -0.310861E-06   0.265091E-08
  1273   0.701908E+03  -0.753040E+01   0.115304E-05  -0.753040E+01   0.288475E+02  -0.311970E-06   0.115304E-05  -0.311970E-06   0.264607E-08
  1274   0.699298E+03  -0.825178E+01   0.116445E-05  -0.825178E+01   0.289604E+02  -0.313040E-06   0.116445E-05  -0.313040E-06   0.264124E-08
  1275   0.696752E+03  -0.897965E+01   0.117580E-05  -0.897965E+01   0.290705E+02  -0.314071E-06   0.117580E-05  -0.314071E-06   0.263642E-08
  1276   0.694263E+03  -0.971478E+01   0.118707E-05  -0.971478E+01   0.291771E+02  -0.315064E-06   0.118707E-05  -0.315064E-06   0.263161E-08
  1277   0.691845E+03  -0.104557E+02   0.119827E-05  -0.104557E+02   0.292803E+02  -0.316017E-06   0.119827E-05  -0.316017E-06   0.262681E-08
  1278   0.689492E+03  -0.112031E+02   0.120940E-05  -0.112031E+02   0.293792E+02  -0.316932E-06   0.120940E-05  -0.316932E-06   0.262202E-08
  1279   0.687210E+03  -0.119557E+02   0.122047E-05  -0.119557E+02   0.294739E+02  -0.317808E-06   0.122047E-05  -0.317808E-06   0.261724E-08
  1280   0.685000E+03  -0.127148E+02   0.123147E-05  -0.127148E+02   0.295658E+02  -0.318645E-06   0.123147E-05  -0.318645E-06   0.261247E-08
  1281   0.682855E+03  -0.134775E+02   0.124241E-05  -0.134775E+02   0.296535E+02  -0.319444E-06   0.124241E-05  -0.319444E-06   0.260771E-08
  1282   0.680781E+03  -0.142454E+02   0.125329E-05  -0.142454E+02   0.297370E+02  -0.320204E-06   0.125329E-05  -0.320204E-06   0.260296E-08
  1283   0.678772E+03  -0.150177E+02   0.126410E-05  -0.150177E+02   0.298170E+02  -0.320926E-06   0.126410E-05  -0.320926E-06   0.259822E-08
  1284   0.676835E+03  -0.157943E+02   0.127486E-05  -0.157943E+02   0.298927E+02  -0.321609E-06   0.127486E-05  -0.321609E-06   0.259350E-08
  1285   0.674956E+03  -0.165740E+02   0.128556E-05  -0.165740E+02   0.299650E+02  -0.322254E-06   0.128556E-05  -0.322254E-06   0.258878E-08
  1286   0.673149E+03  -0.173573E+02   0.129620E-05  -0.173573E+02   0.300323E+02  -0.322861E-06   0.129620E-05  -0.322861E-06   0.258407E-08
  1287   0.671414E+03  -0.181429E+02   0.130678E-05  -0.181429E+02   0.300960E+02  -0.323429E-06   0.130678E-05  -0.323429E-06   0.257937E-08
  1288   0.669751E+03  -0.189323E+02   0.131731E-05  -0.189323E+02   0.301555E+02  -0.323959E-06   0.131731E-05  -0.323959E-06   0.257469E-08
  1289   0.668153E+03  -0.197224E+02   0.132778E-05  -0.197224E+02   0.302116E+02  -0.324451E-06   0.132778E-05  -0.324451E-06   0.257001E-08
  1290   0.666621E+03  -0.205156E+02   0.133821E-05  -0.205156E+02   0.302626E+02  -0.324904E-06   0.133821E-05  -0.324904E-06   0.256534E-08
  1291   0.665161E+03  -0.213104E+02   0.134858E-05  -0.213104E+02   0.303101E+02  -0.325320E-06   0.134858E-05  -0.325320E-06   0.256069E-08
  1292   0.663766E+03  -0.221067E+02   0.135890E-05  -0.221067E+02   0.303519E+02  -0.325697E-06   0.135890E-05  -0.325697E-06   0.255604E-08
  1293   0.662436E+03  -0.229047E+02   0.136918E-05  -0.229047E+02   0.303917E+02  -0.326037E-06   0.136918E-05  -0.326037E-06   0.255140E-08
  1294   0.661187E+03  -0.237005E+02   0.137941E-05  -0.237005E+02   0.304264E+02  -0.326339E-06   0.137941E-05  -0.326339E-06   0.254677E-08
  1295   0.659996E+03  -0.244988E+02   0.138959E-05  -0.244988E+02   0.304569E+02  -0.326602E-06   0.138959E-05  -0.326602E-06   0.254216E-08
  1296   0.658870E+03  -0.252950E+02   0.139973E-05  -0.252950E+02   0.304839E+02  -0.326828E-06   0.139973E-05  -0.326828E-06   0.253755E-08
  1297   0.657817E+03  -0.260921E+02   0.140982E-05  -0.260921E+02   0.305067E+02  -0.327017E-06   0.140982E-05  -0.327017E-06   0.253295E-08
  1298   0.656830E+03  -0.268879E+02   0.141987E-05  -0.268879E+02   0.305252E+02  -0.327167E-06   0.141987E-05  -0.327167E-06   0.252837E-08
  1299   0.655901E+03  -0.276833E+02   0.142989E-05  -0.276833E+02   0.305394E+02  -0.327280E-06   0.142989E-05  -0.327280E-06   0.252379E-08
  1300   0.655053E+03  -0.284766E+02   0.143986E-05  -0.284766E+02   0.305486E+02  -0.327356E-06   0.143986E-05  -0.327356E-06   0.251922E-08
  1301   0.654270E+03  -0.292680E+02   0.144980E-05  -0.292680E+02   0.305550E+02  -0.327393E-06   0.144980E-05  -0.327393E-06   0.251466E-08
  1302   0.653546E+03  -0.300567E+02   0.145969E-05  -0.300567E+02   0.305565E+02  -0.327394E-06   0.145969E-05  -0.327394E-06   0.251011E-08
  1303   0.652888E+03  -0.308441E+02   0.146955E-05  -0.308441E+02   0.305536E+02  -0.327358E-06   0.146955E-05  -0.327358E-06   0.250557E-08
  1304   0.652297E+03  -0.316281E+02   0.147936E-05  -0.316281E+02   0.305472E+02  -0.327284E-06   0.147936E-05  -0.327284E-06   0.250104E-08
  1305   0.651771E+03  -0.324101E+02   0.148912E-05  -0.324101E+02   0.305358E+02  -0.327174E-06   0.148912E-05  -0.327174E-06   0.249652E-08
  1306   0.651297E+03  -0.331872E+02   0.149884E-05  -0.331872E+02   0.305216E+02  -0.327028E-06   0.149884E-05  -0.327028E-06   0.249201E-08
  1307   0.650903E+03  -0.339600E+02   0.150850E-05  -0.339600E+02   0.305024E+02  -0.326846E-06   0.150850E-05  -0.326846E-06   0.248751E-08
  1308   0.650569E+03  -0.347309E+02   0.151811E-05  -0.347309E+02   0.304788E+02  -0.326628E-06   0.151811E-05  -0.326628E-06   0.248302E-08
  1309   0.650287E+03  -0.354953E+02   0.152767E-05  -0.354953E+02   0.304502E+02  -0.326374E-06   0.152767E-05  -0.326374E-06   0.247854E-08
  1310   0.650079E+03  -0.362563E+02   0.153718E-05  -0.362563E+02   0.304188E+02  -0.326084E-06   0.153718E-05  -0.326084E-06   0.247407E-08
  1311   0.649922E+03  -0.370116E+02   0.154662E-05  -0.370116E+02   0.303830E+02  -0.325760E-06   0.154662E-05  -0.325760E-06   0.246961E-08
  1312   0.649854E+03  -0.377612E+02   0.155600E-05  -0.377612E+02   0.303437E+02  -0.325401E-06   0.155600E-05  -0.325401E-06   0.246515E-08
  1313   0.649824E+03  -0.385058E+02   0.156532E-05  -0.385058E+02   0.302993E+02  -0.325007E-06   0.156532E-05  -0.325007E-06   0.246071E-08
  1314   0.649861E+03  -0.392432E+02   0.157458E-05  -0.392432E+02   0.302514E+02  -0.324578E-06   0.157458E-05  -0.324578E-06   0.245627E-08
  1315   0.649950E+03  -0.399749E+02   0.158377E-05  -0.399749E+02   0.301998E+02  -0.324115E-06   0.158377E-05  -0.324115E-06   0.245185E-08
  1316   0.650105E+03  -0.406994E+02   0.159288E-05  -0.406994E+02   0.301432E+02  -0.323619E-06   0.159288E-05  -0.323619E-06   0.244743E-08
  1317   0.650321E+03  -0.414175E+02   0.160193E-05  -0.414175E+02   0.300844E+02  -0.323088E-06   0.160193E-05  -0.323088E-06   0.244303E-08
  1318   0.650582E+03  -0.421276E+02   0.161091E-05  -0.421276E+02   0.300198E+02  -0.322524E-06   0.161091E-05  -0.322524E-06   0.243863E-08
  1319   0.650902E+03  -0.428313E+02   0.161981E-05  -0.428313E+02   0.299516E+02  -0.321927E-06   0.161981E-05  -0.321927E-06   0.243424E-08
  1320   0.651276E+03  -0.435262E+02   0.162863E-05  -0.435262E+02   0.298798E+02  -0.321297E-06   0.162863E-05  -0.321297E-06   0.242986E-08
  1321   0.651702E+03  -0.442140E+02   0.163738E-05  -0.442140E+02   0.298051E+02  -0.320634E-06   0.163738E-05  -0.320634E-06   0.242549E-08
  1322   0.652188E+03  -0.448924E+02   0.164604E-05  -0.448924E+02   0.297245E+02  -0.319938E-06   0.164604E-05  -0.319938E-06   0.242113E-08
  1323   0.652727E+03  -0.455620E+02   0.165462E-05  -0.455620E+02   0.296411E+02  -0.319210E-06   0.165462E-05  -0.319210E-06   0.241678E-08
  1324   0.653319E+03  -0.462237E+02   0.166311E-05  -0.462237E+02   0.295540E+02  -0.318450E-06   0.166311E-05  -0.318450E-06   0.241244E-08
  1325   0.653956E+03  -0.468752E+02   0.167151E-05  -0.468752E+02   0.294633E+02  -0.317658E-06   0.167151E-05  -0.317658E-06   0.240810E-08
  1326   0.654654E+03  -0.475180E+02   0.167983E-05  -0.475180E+02   0.293689E+02  -0.316835E-06   0.167983E-05  -0.316835E-06   0.240378E-08
  1327   0.655383E+03  -0.481514E+02   0.168805E-05  -0.481514E+02   0.292716E+02  -0.315980E-06   0.168805E-05  -0.315980E-06   0.239946E-08
  1328   0.656180E+03  -0.487731E+02   0.169618E-05  -0.487731E+02   0.291707E+02  -0.315094E-06   0.169618E-05  -0.315094E-06   0.239516E-08
  1329   0.657016E+03  -0.493861E+02   0.170422E-05  -0.493861E+02   0.290653E+02  -0.314177E-06   0.170422E-05  -0.314177E-06   0.239086E-08
  1330   0.657898E+03  -0.499882E+02   0.171215E-05  -0.499882E+02   0.289563E+02  -0.313229E-06   0.171215E-05  -0.313229E-06   0.238657E-08
  1331   0.658833E+03  -0.505793E+02   0.171999E-05  -0.505793E+02   0.288443E+02  -0.312251E-06   0.171999E-05  -0.312251E-06   0.238229E-08
  1332   0.659800E+03  -0.511602E+02   0.172772E-05  -0.511602E+02   0.287287E+02  -0.311243E-06   0.172772E-05  -0.311243E-06   0.237802E-08
  1333   0.660820E+03  -0.517287E+02   0.173535E-05  -0.517287E+02   0.286094E+02  -0.310205E-06   0.173535E-05  -0.310205E-06   0.237376E-08
  1334   0.661879E+03  -0.522870E+02   0.174287E-05  -0.522870E+02   0.284879E+02  -0.309137E-06   0.174287E-05  -0.309137E-06   0.236951E-08
  1335   0.662978E+03  -0.528336E+02   0.175029E-05  -0.528336E+02   0.283620E+02  -0.308040E-06   0.175029E-05  -0.308040E-06   0.236526E-08
  1336   0.664123E+03  -0.533671E+02   0.175759E-05  -0.533671E+02   0.282338E+02  -0.306913E-06   0.175759E-05  -0.306913E-06   0.236103E-08
  1337   0.665307E+03  -0.538896E+02   0.176478E-05  -0.538896E+02   0.281012E+02  -0.305757E-06   0.176478E-05  -0.305757E-06   0.235680E-08
  1338   0.666523E+03  -0.543996E+02   0.177186E-05  -0.543996E+02   0.279664E+02  -0.304573E-06   0.177186E-05  -0.304573E-06   0.235258E-08
  1339   0.667785E+03  -0.548980E+02   0.177882E-05  -0.548980E+02   0.278279E+02  -0.303360E-06   0.177882E-05  -0.303360E-06   0.234837E-08
  1340   0.669080E+03  -0.553847E+02   0.178566E-05  -0.553847E+02   0.276871E+02  -0.302118E-06   0.178566E-05  -0.302118E-06   0.234417E-08
  1341   0.670407E+03  -0.558574E+02   0.179238E-05  -0.558574E+02   0.275441E+02  -0.300849E-06   0.179238E-05  -0.300849E-06   0.233998E-08
  1342   0.671766E+03  -0.563177E+02   0.179898E-05  -0.563177E+02   0.273974E+02  -0.299552E-06   0.179898E-05  -0.299552E-06   0.233580E-08
  1343   0.673165E+03  -0.567649E+02   0.180545E-05  -0.567649E+02   0.272476E+02  -0.298227E-06   0.180545E-05  -0.298227E-06   0.233162E-08
  1344   0.674596E+03  -0.571988E+02   0.181179E-05  -0.571988E+02   0.270949E+02  -0.296875E-06   0.181179E-05  -0.296875E-06   0.232745E-08
  1345   0.676045E+03  -0.576188E+02   0.181801E-05  -0.576188E+02   0.269407E+02  -0.295496E-06   0.181801E-05  -0.295496E-06   0.232330E-08
  1346   0.677534E+03  -0.580271E+02   0.182409E-05  -0.580271E+02   0.267827E+02  -0.294089E-06   0.182409E-05  -0.294089E-06   0.231915E-08
  1347   0.679055E+03  -0.584207E+02   0.183004E-05  -0.584207E+02   0.266225E+02  -0.292657E-06   0.183004E-05  -0.292657E-06   0.231501E-08
  1348   0.680595E+03  -0.588004E+02   0.183586E-05  -0.588004E+02   0.264600E+02  -0.291197E-06   0.183586E-05  -0.291197E-06   0.231087E-08
  1349   0.682174E+03  -0.591661E+02   0.184153E-05  -0.591661E+02   0.262937E+02  -0.289712E-06   0.184153E-05  -0.289712E-06   0.230675E-08
  1350   0.683764E+03  -0.595179E+02   0.184707E-05  -0.595179E+02   0.261266E+02  -0.288201E-06   0.184707E-05  -0.288201E-06   0.230263E-08
  1351   0.685387E+03  -0.598557E+02   0.185247E-05  -0.598557E+02   0.259565E+02  -0.286664E-06   0.185247E-05  -0.286664E-06   0.229853E-08
  1352   0.687021E+03  -0.601789E+02   0.185772E-05  -0.601789E+02   0.257841E+02  -0.285101E-06   0.185772E-05  -0.285101E-06   0.229443E-08
  1353   0.688688E+03  -0.604880E+02   0.186284E-05  -0.604880E+02   0.256109E+02  -0.283514E-06   0.186284E-05  -0.283514E-06   0.229034E-08
  1354   0.690366E+03  -0.607832E+02   0.186781E-05  -0.607832E+02   0.254346E+02  -0.281901E-06   0.186781E-05  -0.281901E-06   0.228626E-08
  1355   0.692076E+03  -0.610636E+02   0.187265E-05  -0.610636E+02   0.252561E+02  -0.280264E-06   0.187265E-05  -0.280264E-06   0.228218E-08
  1356   0.693805E+03  -0.613307E+02   0.187735E-05  -0.613307E+02   0.250767E+02  -0.278603E-06   0.187735E-05  -0.278603E-06   0.227812E-08
  1357   0.695545E+03  -0.615815E+02   0.188191E-05  -0.615815E+02   0.248943E+02  -0.276918E-06   0.188191E-05  -0.276918E-06   0.227406E-08
  1358   0.697288E+03  -0.618160E+02   0.188634E-05  -0.618160E+02   0.247103E+02  -0.275209E-06   0.188634E-05  -0.275209E-06   0.227001E-08
  1359   0.699049E+03  -0.620379E+02   0.189063E-05  -0.620379E+02   0.245247E+02  -0.273477E-06   0.189063E-05  -0.273477E-06   0.226597E-08
  1360   0.700807E+03  -0.622435E+02   0.189478E-05  -0.622435E+02   0.243391E+02  -0.271721E-06   0.189478E-05  -0.271721E-06   0.226193E-08
  1361   0.702597E+03  -0.624350E+02   0.189880E-05  -0.624350E+02   0.241496E+02  -0.269943E-06   0.189880E-05  -0.269943E-06   0.225791E-08
  1362   0.704376E+03  -0.626101E+02   0.190269E-05  -0.626101E+02   0.239593E+02  -0.268142E-06   0.190269E-05  -0.268142E-06   0.225389E-08
  1363   0.706173E+03  -0.627725E+02   0.190645E-05  -0.627725E+02   0.237674E+02  -0.266320E-06   0.190645E-05  -0.266320E-06   0.224988E-08
  1364   0.707952E+03  -0.629177E+02   0.191007E-05  -0.629177E+02   0.235747E+02  -0.264475E-06   0.191007E-05  -0.264475E-06   0.224588E-08
  1365   0.709823E+03  -0.630473E+02   0.191356E-05  -0.630473E+02   0.233804E+02  -0.262608E-06   0.191356E-05  -0.262608E-06   0.224189E-08
  1366   0.711624E+03  -0.631634E+02   0.191692E-05  -0.631634E+02   0.231844E+02  -0.260720E-06   0.191692E-05  -0.260720E-06   0.223791E-08
  1367   0.713428E+03  -0.632638E+02   0.192016E-05  -0.632638E+02   0.229869E+02  -0.258811E-06   0.192016E-05  -0.258811E-06   0.223393E-08
  1368   0.715310E+03  -0.633484E+02   0.192326E-05  -0.633484E+02   0.227900E+02  -0.256882E-06   0.192326E-05  -0.256882E-06   0.222996E-08
  1369   0.717121E+03  -0.634173E+02   0.192624E-05  -0.634173E+02   0.225908E+02  -0.254931E-06   0.192624E-05  -0.254931E-06   0.222600E-08
  1370   0.718936E+03  -0.634719E+02   0.192909E-05  -0.634719E+02   0.223914E+02  -0.252961E-06   0.192909E-05  -0.252961E-06   0.222205E-08
  1371   0.720754E+03  -0.635107E+02   0.193181E-05  -0.635107E+02   0.221911E+02  -0.250971E-06   0.193181E-05  -0.250971E-06   0.221810E-08
  1372   0.722576E+03  -0.635345E+02   0.193440E-05  -0.635345E+02   0.219900E+02  -0.248961E-06   0.193440E-05  -0.248961E-06   0.221417E-08
