#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1107   0.116783E+04  -0.682215E+02   0.500297E-06  -0.682215E+02   0.168657E+02   0.306433E-06   0.500297E-06   0.306433E-06   0.361417E-08
  1108   0.116974E+04  -0.675169E+02   0.494267E-06  -0.675169E+02   0.166379E+02   0.301326E-06   0.494267E-06   0.301326E-06   0.360709E-08
  1109   0.117150E+04  -0.667963E+02   0.488668E-06  -0.667963E+02   0.164120E+02   0.296211E-06   0.488668E-06   0.296211E-06   0.360002E-08
  1110   0.117327E+04  -0.660613E+02   0.483490E-06  -0.660613E+02   0.161926E+02   0.291090E-06   0.483490E-06   0.291090E-06   0.359297E-08
  1111   0.117489E+04  -0.653111E+02   0.478725E-06  -0.653111E+02   0.159766E+02   0.285962E-06   0.478725E-06   0.285962E-06   0.358594E-08
  1112   0.117660E+04  -0.645479E+02   0.474361E-06  -0.645479E+02   0.157640E+02   0.280828E-06   0.474361E-06   0.280828E-06   0.357892E-08
  1113   0.117808E+04  -0.637695E+02   0.470388E-06  -0.637695E+02   0.155563E+02   0.275688E-06   0.470388E-06   0.275688E-06   0.357192E-08
  1114   0.117950E+04  -0.629788E+02   0.466797E-06  -0.629788E+02   0.153513E+02   0.270544E-06   0.466797E-06   0.270544E-06   0.356494E-08
  1115   0.118091E+04  -0.621757E+02   0.463578E-06  -0.621757E+02   0.151513E+02   0.265395E-06   0.463578E-06   0.265395E-06   0.355797E-08
  1116   0.118226E+04  -0.613596E+02   0.460719E-06  -0.613596E+02   0.149554E+02   0.260243E-06   0.460719E-06   0.260243E-06   0.355102E-08
  1117   0.118346E+04  -0.605319E+02   0.458212E-06  -0.605319E+02   0.147637E+02   0.255087E-06   0.458212E-06   0.255087E-06   0.354409E-08
  1118   0.118460E+04  -0.596910E+02   0.456046E-06  -0.596910E+02   0.145770E+02   0.249928E-06   0.456046E-06   0.249928E-06   0.353718E-08
  1119   0.118573E+04  -0.588400E+02   0.454211E-06  -0.588400E+02   0.143936E+02   0.244767E-06   0.454211E-06   0.244767E-06   0.353028E-08
  1120   0.118673E+04  -0.579781E+02   0.452697E-06  -0.579781E+02   0.142153E+02   0.239604E-06   0.452697E-06   0.239604E-06   0.352340E-08
  1121   0.118765E+04  -0.571045E+02   0.451494E-06  -0.571045E+02   0.140411E+02   0.234439E-06   0.451494E-06   0.234439E-06   0.351653E-08
  1122   0.118850E+04  -0.562221E+02   0.450592E-06  -0.562221E+02   0.138711E+02   0.229274E-06   0.450592E-06   0.229274E-06   0.350968E-08
  1123   0.118920E+04  -0.553303E+02   0.449981E-06  -0.553303E+02   0.137067E+02   0.224109E-06   0.449981E-06   0.224109E-06   0.350285E-08
  1124   0.118991E+04  -0.544289E+02   0.449650E-06  -0.544289E+02   0.135459E+02   0.218943E-06   0.449650E-06   0.218943E-06   0.349604E-08
  1125   0.119048E+04  -0.535180E+02   0.449590E-06  -0.535180E+02   0.133899E+02   0.213779E-06   0.449590E-06   0.213779E-06   0.348924E-08
  1126   0.119097E+04  -0.525998E+02   0.449791E-06  -0.525998E+02   0.132390E+02   0.208615E-06   0.449791E-06   0.208615E-06   0.348245E-08
  1127   0.119139E+04  -0.516734E+02   0.450242E-06  -0.516734E+02   0.130922E+02   0.203454E-06   0.450242E-06   0.203454E-06   0.347569E-08
  1128   0.119174E+04  -0.507405E+02   0.450933E-06  -0.507405E+02   0.129511E+02   0.198295E-06   0.450933E-06   0.198295E-06   0.346894E-08
  1129   0.119202E+04  -0.497994E+02   0.451855E-06  -0.497994E+02   0.128149E+02   0.193138E-06   0.451855E-06   0.193138E-06   0.346220E-08
  1130   0.119208E+04  -0.488525E+02   0.452997E-06  -0.488525E+02   0.126829E+02   0.187985E-06   0.452997E-06   0.187985E-06   0.345548E-08
  1131   0.119221E+04  -0.479003E+02   0.454349E-06  -0.479003E+02   0.125559E+02   0.182835E-06   0.454349E-06   0.182835E-06   0.344878E-08
  1132   0.119220E+04  -0.469414E+02   0.455901E-06  -0.469414E+02   0.124339E+02   0.177690E-06   0.455901E-06   0.177690E-06   0.344210E-08
  1133   0.119205E+04  -0.459781E+02   0.457643E-06  -0.459781E+02   0.123175E+02   0.172550E-06   0.457643E-06   0.172550E-06   0.343543E-08
  1134   0.119190E+04  -0.450094E+02   0.459566E-06  -0.450094E+02   0.122054E+02   0.167415E-06   0.459566E-06   0.167415E-06   0.342877E-08
  1135   0.119160E+04  -0.440363E+02   0.461658E-06  -0.440363E+02   0.120982E+02   0.162285E-06   0.461658E-06   0.162285E-06   0.342214E-08
  1136   0.119123E+04  -0.430608E+02   0.463910E-06  -0.430608E+02   0.119967E+02   0.157162E-06   0.463910E-06   0.157162E-06   0.341551E-08
  1137   0.119078E+04  -0.420801E+02   0.466311E-06  -0.420801E+02   0.118994E+02   0.152046E-06   0.466311E-06   0.152046E-06   0.340891E-08
  1138   0.119027E+04  -0.410977E+02   0.468853E-06  -0.410977E+02   0.118086E+02   0.146938E-06   0.468853E-06   0.146938E-06   0.340232E-08
  1139   0.118968E+04  -0.401114E+02   0.471524E-06  -0.401114E+02   0.117212E+02   0.141837E-06   0.471524E-06   0.141837E-06   0.339574E-08
  1140   0.118895E+04  -0.391243E+02   0.474314E-06  -0.391243E+02   0.116403E+02   0.136744E-06   0.474314E-06   0.136744E-06   0.338919E-08
  1141   0.118814E+04  -0.381347E+02   0.477214E-06  -0.381347E+02   0.115629E+02   0.131661E-06   0.477214E-06   0.131661E-06   0.338264E-08
  1142   0.118727E+04  -0.371442E+02   0.480213E-06  -0.371442E+02   0.114919E+02   0.126587E-06   0.480213E-06   0.126587E-06   0.337612E-08
  1143   0.118632E+04  -0.361534E+02   0.483302E-06  -0.361534E+02   0.114252E+02   0.121522E-06   0.483302E-06   0.121522E-06   0.336960E-08
  1144   0.118515E+04  -0.351624E+02   0.486469E-06  -0.351624E+02   0.113634E+02   0.116469E-06   0.486469E-06   0.116469E-06   0.336311E-08
  1145   0.118405E+04  -0.341712E+02   0.489706E-06  -0.341712E+02   0.113081E+02   0.111426E-06   0.489706E-06   0.111426E-06   0.335663E-08
  1146   0.118281E+04  -0.331804E+02   0.493002E-06  -0.331804E+02   0.112570E+02   0.106394E-06   0.493002E-06   0.106394E-06   0.335016E-08
  1147   0.118149E+04  -0.321908E+02   0.496347E-06  -0.321908E+02   0.112116E+02   0.101375E-06   0.496347E-06   0.101375E-06   0.334371E-08
  1148   0.118003E+04  -0.312023E+02   0.499731E-06  -0.312023E+02   0.111705E+02   0.963680E-07   0.499731E-06   0.963680E-07   0.333728E-08
  1149   0.117857E+04  -0.302165E+02   0.503144E-06  -0.302165E+02   0.111350E+02   0.913740E-07   0.503144E-06   0.913740E-07   0.333086E-08
  1150   0.117697E+04  -0.292325E+02   0.506575E-06  -0.292325E+02   0.111046E+02   0.863935E-07   0.506575E-06   0.863935E-07   0.332445E-08
  1151   0.117536E+04  -0.282512E+02   0.510017E-06  -0.282512E+02   0.110791E+02   0.814270E-07   0.510017E-06   0.814270E-07   0.331806E-08
  1152   0.117353E+04  -0.272732E+02   0.513473E-06  -0.272732E+02   0.110587E+02   0.764749E-07   0.513473E-06   0.764749E-07   0.331169E-08
  1153   0.117178E+04  -0.262992E+02   0.516946E-06  -0.262992E+02   0.110439E+02   0.715375E-07   0.516946E-06   0.715375E-07   0.330533E-08
  1154   0.116988E+04  -0.253279E+02   0.520440E-06  -0.253279E+02   0.110342E+02   0.666152E-07   0.520440E-06   0.666152E-07   0.329899E-08
  1155   0.116791E+04  -0.243614E+02   0.523960E-06  -0.243614E+02   0.110294E+02   0.617084E-07   0.523960E-06   0.617084E-07   0.329266E-08
  1156   0.116579E+04  -0.234005E+02   0.527509E-06  -0.234005E+02   0.110290E+02   0.568174E-07   0.527509E-06   0.568174E-07   0.328635E-08
  1157   0.116359E+04  -0.224437E+02   0.531093E-06  -0.224437E+02   0.110335E+02   0.519427E-07   0.531093E-06   0.519427E-07   0.328005E-08
  1158   0.116140E+04  -0.214932E+02   0.534716E-06  -0.214932E+02   0.110438E+02   0.470845E-07   0.534716E-06   0.470845E-07   0.327377E-08
  1159   0.115913E+04  -0.205483E+02   0.538381E-06  -0.205483E+02   0.110584E+02   0.422433E-07   0.538381E-06   0.422433E-07   0.326750E-08
  1160   0.115664E+04  -0.196112E+02   0.542093E-06  -0.196112E+02   0.110788E+02   0.374194E-07   0.542093E-06   0.374194E-07   0.326124E-08
  1161   0.115422E+04  -0.186797E+02   0.545857E-06  -0.186797E+02   0.111035E+02   0.326131E-07   0.545857E-06   0.326131E-07   0.325501E-08
  1162   0.115166E+04  -0.177561E+02   0.549675E-06  -0.177561E+02   0.111332E+02   0.278250E-07   0.549675E-06   0.278250E-07   0.324878E-08
  1163   0.114902E+04  -0.168403E+02   0.553554E-06  -0.168403E+02   0.111680E+02   0.230552E-07   0.553554E-06   0.230552E-07   0.324257E-08
  1164   0.114638E+04  -0.159323E+02   0.557497E-06  -0.159323E+02   0.112078E+02   0.183043E-07   0.557497E-06   0.183043E-07   0.323638E-08
  1165   0.114359E+04  -0.150322E+02   0.561507E-06  -0.150322E+02   0.112519E+02   0.135725E-07   0.561507E-06   0.135725E-07   0.323020E-08
  1166   0.114066E+04  -0.141414E+02   0.565591E-06  -0.141414E+02   0.113012E+02   0.886018E-08   0.565591E-06   0.886018E-08   0.322403E-08
  1167   0.113780E+04  -0.132599E+02   0.569751E-06  -0.132599E+02   0.113547E+02   0.416779E-08   0.569751E-06   0.416779E-08   0.321788E-08
  1168   0.113478E+04  -0.123870E+02   0.573992E-06  -0.123870E+02   0.114133E+02  -0.504335E-09   0.573992E-06  -0.504335E-09   0.321174E-08
  1169   0.113177E+04  -0.115257E+02   0.578318E-06  -0.115257E+02   0.114763E+02  -0.515583E-08   0.578318E-06  -0.515583E-08   0.320562E-08
  1170   0.112869E+04  -0.106730E+02   0.582733E-06  -0.106730E+02   0.115437E+02  -0.978634E-08   0.582733E-06  -0.978634E-08   0.319952E-08
  1171   0.112545E+04  -0.983187E+01   0.587243E-06  -0.983187E+01   0.116161E+02  -0.143955E-07   0.587243E-06  -0.143955E-07   0.319342E-08
  1172   0.112221E+04  -0.900158E+01   0.591850E-06  -0.900158E+01   0.116929E+02  -0.189829E-07   0.591850E-06  -0.189829E-07   0.318734E-08
  1173   0.111890E+04  -0.818213E+01   0.596560E-06  -0.818213E+01   0.117741E+02  -0.235482E-07   0.596560E-06  -0.235482E-07   0.318128E-08
  1174   0.111551E+04  -0.737463E+01   0.601376E-06  -0.737463E+01   0.118589E+02  -0.280910E-07   0.601376E-06  -0.280910E-07   0.317523E-08
  1175   0.111205E+04  -0.657903E+01   0.606303E-06  -0.657903E+01   0.119480E+02  -0.326110E-07   0.606303E-06  -0.326110E-07   0.316919E-08
  1176   0.110843E+04  -0.579605E+01   0.611345E-06  -0.579605E+01   0.120416E+02  -0.371078E-07   0.611345E-06  -0.371078E-07   0.316317E-08
  1177   0.110489E+04  -0.502527E+01   0.616507E-06  -0.502527E+01   0.121403E+02  -0.415811E-07   0.616507E-06  -0.415811E-07   0.315716E-08
  1178   0.110120E+04  -0.426735E+01   0.621791E-06  -0.426735E+01   0.122419E+02  -0.460304E-07   0.621791E-06  -0.460304E-07   0.315117E-08
  1179   0.109759E+04  -0.352253E+01   0.627204E-06  -0.352253E+01   0.123494E+02  -0.504553E-07   0.627204E-06  -0.504553E-07   0.314519E-08
  1180   0.109382E+04  -0.279109E+01   0.632748E-06  -0.279109E+01   0.124606E+02  -0.548556E-07   0.632748E-06  -0.548556E-07   0.313923E-08
  1181   0.109005E+04  -0.207334E+01   0.638429E-06  -0.207334E+01   0.125747E+02  -0.592309E-07   0.638429E-06  -0.592309E-07   0.313327E-08
  1182   0.108613E+04  -0.136959E+01   0.644251E-06  -0.136959E+01   0.126932E+02  -0.635808E-07   0.644251E-06  -0.635808E-07   0.312734E-08
  1183   0.108220E+04  -0.679978E+00   0.650217E-06  -0.679978E+00   0.128154E+02  -0.679048E-07   0.650217E-06  -0.679048E-07   0.312141E-08
  1184   0.107820E+04  -0.490911E-02   0.656332E-06  -0.490911E-02   0.129406E+02  -0.722028E-07   0.656332E-06  -0.722028E-07   0.311550E-08
  1185   0.107420E+04   0.655533E+00   0.662600E-06   0.655533E+00   0.130710E+02  -0.764742E-07   0.662600E-06  -0.764742E-07   0.310961E-08
  1186   0.107012E+04   0.130091E+01   0.669026E-06   0.130091E+01   0.132043E+02  -0.807187E-07   0.669026E-06  -0.807187E-07   0.310372E-08
  1187   0.106604E+04   0.193108E+01   0.675614E-06   0.193108E+01   0.133413E+02  -0.849360E-07   0.675614E-06  -0.849360E-07   0.309786E-08
  1188   0.106189E+04   0.254568E+01   0.682368E-06   0.254568E+01   0.134813E+02  -0.891256E-07   0.682368E-06  -0.891256E-07   0.309200E-08
  1189   0.105765E+04   0.314478E+01   0.689292E-06   0.314478E+01   0.136250E+02  -0.932873E-07   0.689292E-06  -0.932873E-07   0.308616E-08
  1190   0.105341E+04   0.372793E+01   0.696391E-06   0.372793E+01   0.137717E+02  -0.974206E-07   0.696391E-06  -0.974206E-07   0.308033E-08
  1191   0.104910E+04   0.429520E+01   0.703668E-06   0.429520E+01   0.139221E+02  -0.101525E-06   0.703668E-06  -0.101525E-06   0.307452E-08
  1192   0.104478E+04   0.484614E+01   0.711128E-06   0.484614E+01   0.140755E+02  -0.105601E-06   0.711128E-06  -0.105601E-06   0.306872E-08
  1193   0.104039E+04   0.538074E+01   0.718776E-06   0.538074E+01   0.142320E+02  -0.109647E-06   0.718776E-06  -0.109647E-06   0.306293E-08
  1194   0.103599E+04   0.589893E+01   0.726616E-06   0.589893E+01   0.143914E+02  -0.113663E-06   0.726616E-06  -0.113663E-06   0.305716E-08
  1195   0.103159E+04   0.640041E+01   0.734651E-06   0.640041E+01   0.145539E+02  -0.117649E-06   0.734651E-06  -0.117649E-06   0.305140E-08
  1196   0.102703E+04   0.688473E+01   0.742886E-06   0.688473E+01   0.147201E+02  -0.121604E-06   0.742886E-06  -0.121604E-06   0.304565E-08
  1197   0.102255E+04   0.735218E+01   0.751326E-06   0.735218E+01   0.148878E+02  -0.125529E-06   0.751326E-06  -0.125529E-06   0.303992E-08
  1198   0.101799E+04   0.780135E+01   0.759974E-06   0.780135E+01   0.150586E+02  -0.129422E-06   0.759974E-06  -0.129422E-06   0.303420E-08
  1199   0.101343E+04   0.823446E+01   0.768835E-06   0.823446E+01   0.152317E+02  -0.133284E-06   0.768835E-06  -0.133284E-06   0.302849E-08
  1200   0.100878E+04   0.864995E+01   0.777913E-06   0.864995E+01   0.154079E+02  -0.137113E-06   0.777913E-06  -0.137113E-06   0.302280E-08
  1201   0.100421E+04   0.904707E+01   0.787210E-06   0.904707E+01   0.155856E+02  -0.140910E-06   0.787210E-06  -0.140910E-06   0.301712E-08
  1202   0.999486E+03   0.942729E+01   0.796723E-06   0.942729E+01   0.157671E+02  -0.144675E-06   0.796723E-06  -0.144675E-06   0.301145E-08
  1203   0.994831E+03   0.978910E+01   0.806444E-06   0.978910E+01   0.159501E+02  -0.148407E-06   0.806444E-06  -0.148407E-06   0.300579E-08
  1204   0.990099E+03   0.101332E+02   0.816367E-06   0.101332E+02   0.161355E+02  -0.152106E-06   0.816367E-06  -0.152106E-06   0.300015E-08
  1205   0.985362E+03   0.104589E+02   0.826487E-06   0.104589E+02   0.163217E+02  -0.155771E-06   0.826487E-06  -0.155771E-06   0.299452E-08
  1206   0.980621E+03   0.107668E+02   0.836796E-06   0.107668E+02   0.165110E+02  -0.159403E-06   0.836796E-06  -0.159403E-06   0.298891E-08
  1207   0.975950E+03   0.110555E+02   0.847288E-06   0.110555E+02   0.167019E+02  -0.163002E-06   0.847288E-06  -0.163002E-06   0.298331E-08
  1208   0.971201E+03   0.113272E+02   0.857957E-06   0.113272E+02   0.168951E+02  -0.166567E-06   0.857957E-06  -0.166567E-06   0.297772E-08
  1209   0.966374E+03   0.115803E+02   0.868797E-06   0.115803E+02   0.170892E+02  -0.170098E-06   0.868797E-06  -0.170098E-06   0.297214E-08
  1210   0.961617E+03   0.118141E+02   0.879800E-06   0.118141E+02   0.172849E+02  -0.173595E-06   0.879800E-06  -0.173595E-06   0.296657E-08
  1211   0.956782E+03   0.120293E+02   0.890962E-06   0.120293E+02   0.174829E+02  -0.177057E-06   0.890962E-06  -0.177057E-06   0.296102E-08
  1212   0.952016E+03   0.122267E+02   0.902275E-06   0.122267E+02   0.176818E+02  -0.180485E-06   0.902275E-06  -0.180485E-06   0.295548E-08
  1213   0.947173E+03   0.124062E+02   0.913734E-06   0.124062E+02   0.178815E+02  -0.183878E-06   0.913734E-06  -0.183878E-06   0.294996E-08
  1214   0.942400E+03   0.125663E+02   0.925331E-06   0.125663E+02   0.180836E+02  -0.187237E-06   0.925331E-06  -0.187237E-06   0.294445E-08
  1215   0.937622E+03   0.127077E+02   0.937060E-06   0.127077E+02   0.182858E+02  -0.190560E-06   0.937060E-06  -0.190560E-06   0.293895E-08
  1216   0.932840E+03   0.128304E+02   0.948916E-06   0.128304E+02   0.184897E+02  -0.193848E-06   0.948916E-06  -0.193848E-06   0.293346E-08
  1217   0.927906E+03   0.129352E+02   0.960892E-06   0.129352E+02   0.186944E+02  -0.197100E-06   0.960892E-06  -0.197100E-06   0.292798E-08
  1218   0.923116E+03   0.130205E+02   0.972981E-06   0.130205E+02   0.189008E+02  -0.200317E-06   0.972981E-06  -0.200317E-06   0.292252E-08
  1219   0.918248E+03   0.130885E+02   0.985177E-06   0.130885E+02   0.191066E+02  -0.203498E-06   0.985177E-06  -0.203498E-06   0.291707E-08
  1220   0.913450E+03   0.131370E+02   0.997473E-06   0.131370E+02   0.193133E+02  -0.206642E-06   0.997473E-06  -0.206642E-06   0.291163E-08
  1221   0.908647E+03   0.131675E+02   0.100986E-05   0.131675E+02   0.195201E+02  -0.209751E-06   0.100986E-05  -0.209751E-06   0.290621E-08
  1222   0.903841E+03   0.131784E+02   0.102234E-05   0.131784E+02   0.197286E+02  -0.212823E-06   0.102234E-05  -0.212823E-06   0.290079E-08
  1223   0.899030E+03   0.131727E+02   0.103490E-05   0.131727E+02   0.199372E+02  -0.215858E-06   0.103490E-05  -0.215858E-06   0.289539E-08
  1224   0.894215E+03   0.131466E+02   0.104754E-05   0.131466E+02   0.201445E+02  -0.218857E-06   0.104754E-05  -0.218857E-06   0.289000E-08
  1225   0.889470E+03   0.131024E+02   0.106025E-05   0.131024E+02   0.203535E+02  -0.221818E-06   0.106025E-05  -0.221818E-06   0.288463E-08
  1226   0.884721E+03   0.130407E+02   0.107301E-05   0.130407E+02   0.205619E+02  -0.224742E-06   0.107301E-05  -0.224742E-06   0.287926E-08
  1227   0.880042E+03   0.129602E+02   0.108584E-05   0.129602E+02   0.207705E+02  -0.227629E-06   0.108584E-05  -0.227629E-06   0.287391E-08
  1228   0.875285E+03   0.128621E+02   0.109871E-05   0.128621E+02   0.209793E+02  -0.230478E-06   0.109871E-05  -0.230478E-06   0.286857E-08
  1229   0.870597E+03   0.127451E+02   0.111163E-05   0.127451E+02   0.211875E+02  -0.233289E-06   0.111163E-05  -0.233289E-06   0.286324E-08
  1230   0.865757E+03   0.126114E+02   0.112458E-05   0.126114E+02   0.213951E+02  -0.236062E-06   0.112458E-05  -0.236062E-06   0.285793E-08
  1231   0.861061E+03   0.124594E+02   0.113757E-05   0.124594E+02   0.216030E+02  -0.238797E-06   0.113757E-05  -0.238797E-06   0.285262E-08
  1232   0.856360E+03   0.122905E+02   0.115058E-05   0.122905E+02   0.218096E+02  -0.241494E-06   0.115058E-05  -0.241494E-06   0.284733E-08
  1233   0.851804E+03   0.121026E+02   0.116361E-05   0.121026E+02   0.220171E+02  -0.244152E-06   0.116361E-05  -0.244152E-06   0.284205E-08
  1234   0.847169E+03   0.118986E+02   0.117665E-05   0.118986E+02   0.222226E+02  -0.246771E-06   0.117665E-05  -0.246771E-06   0.283678E-08
  1235   0.842828E+03   0.116770E+02   0.118970E-05   0.116770E+02   0.224283E+02  -0.249352E-06   0.118970E-05  -0.249352E-06   0.283153E-08
  1236   0.838333E+03   0.114385E+02   0.120274E-05   0.114385E+02   0.226319E+02  -0.251893E-06   0.120274E-05  -0.251893E-06   0.282629E-08
  1237   0.833834E+03   0.111824E+02   0.121578E-05   0.111824E+02   0.228351E+02  -0.254394E-06   0.121578E-05  -0.254394E-06   0.282105E-08
  1238   0.829404E+03   0.109093E+02   0.122880E-05   0.109093E+02   0.230377E+02  -0.256856E-06   0.122880E-05  -0.256856E-06   0.281583E-08
  1239   0.824971E+03   0.106192E+02   0.124181E-05   0.106192E+02   0.232384E+02  -0.259279E-06   0.124181E-05  -0.259279E-06   0.281062E-08
  1240   0.820533E+03   0.103137E+02   0.125479E-05   0.103137E+02   0.234385E+02  -0.261661E-06   0.125479E-05  -0.261661E-06   0.280543E-08
  1241   0.816239E+03   0.999113E+01   0.126773E-05   0.999113E+01   0.236366E+02  -0.264003E-06   0.126773E-05  -0.264003E-06   0.280024E-08
  1242   0.811867E+03   0.965379E+01   0.128064E-05   0.965379E+01   0.238350E+02  -0.266305E-06   0.128064E-05  -0.266305E-06   0.279507E-08
  1243   0.807564E+03   0.929845E+01   0.129350E-05   0.929845E+01   0.240298E+02  -0.268567E-06   0.129350E-05  -0.268567E-06   0.278991E-08
  1244   0.803332E+03   0.892886E+01   0.130631E-05   0.892886E+01   0.242250E+02  -0.270787E-06   0.130631E-05  -0.270787E-06   0.278476E-08
  1245   0.799169E+03   0.854337E+01   0.131906E-05   0.854337E+01   0.244181E+02  -0.272967E-06   0.131906E-05  -0.272967E-06   0.277962E-08
  1246   0.795002E+03   0.814368E+01   0.133175E-05   0.814368E+01   0.246085E+02  -0.275106E-06   0.133175E-05  -0.275106E-06   0.277449E-08
  1247   0.790830E+03   0.772819E+01   0.134437E-05   0.772819E+01   0.247977E+02  -0.277203E-06   0.134437E-05  -0.277203E-06   0.276937E-08
  1248   0.786728E+03   0.729756E+01   0.135691E-05   0.729756E+01   0.249850E+02  -0.279259E-06   0.135691E-05  -0.279259E-06   0.276427E-08
  1249   0.782696E+03   0.685265E+01   0.136936E-05   0.685265E+01   0.251717E+02  -0.281273E-06   0.136936E-05  -0.281273E-06   0.275918E-08
  1250   0.778734E+03   0.639329E+01   0.138173E-05   0.639329E+01   0.253550E+02  -0.283245E-06   0.138173E-05  -0.283245E-06   0.275409E-08
  1251   0.774767E+03   0.591962E+01   0.139400E-05   0.591962E+01   0.255356E+02  -0.285175E-06   0.139400E-05  -0.285175E-06   0.274902E-08
  1252   0.770945E+03   0.543184E+01   0.140618E-05   0.543184E+01   0.257157E+02  -0.287063E-06   0.140618E-05  -0.287063E-06   0.274396E-08
  1253   0.767044E+03   0.493059E+01   0.141826E-05   0.493059E+01   0.258924E+02  -0.288909E-06   0.141826E-05  -0.288909E-06   0.273892E-08
  1254   0.763213E+03   0.441594E+01   0.143026E-05   0.441594E+01   0.260664E+02  -0.290714E-06   0.143026E-05  -0.290714E-06   0.273388E-08
  1255   0.759452E+03   0.388802E+01   0.144216E-05   0.388802E+01   0.262391E+02  -0.292477E-06   0.144216E-05  -0.292477E-06   0.272885E-08
  1256   0.755835E+03   0.334742E+01   0.145397E-05   0.334742E+01   0.264084E+02  -0.294198E-06   0.145397E-05  -0.294198E-06   0.272384E-08
  1257   0.752214E+03   0.279417E+01   0.146569E-05   0.279417E+01   0.265758E+02  -0.295877E-06   0.146569E-05  -0.295877E-06   0.271883E-08
  1258   0.748590E+03   0.222868E+01   0.147732E-05   0.222868E+01   0.267396E+02  -0.297515E-06   0.147732E-05  -0.297515E-06   0.271384E-08
  1259   0.745035E+03   0.165118E+01   0.148887E-05   0.165118E+01   0.269016E+02  -0.299111E-06   0.148887E-05  -0.299111E-06   0.270886E-08
  1260   0.741551E+03   0.106205E+01   0.150034E-05   0.106205E+01   0.270600E+02  -0.300667E-06   0.150034E-05  -0.300667E-06   0.270389E-08
  1261   0.738138E+03   0.461468E+00   0.151172E-05   0.461468E+00   0.272165E+02  -0.302181E-06   0.151172E-05  -0.302181E-06   0.269893E-08
  1262   0.734795E+03  -0.150057E+00   0.152301E-05  -0.150057E+00   0.273702E+02  -0.303654E-06   0.152301E-05  -0.303654E-06   0.269398E-08
  1263   0.731523E+03  -0.772545E+00   0.153423E-05  -0.772545E+00   0.275205E+02  -0.305085E-06   0.153423E-05  -0.305085E-06   0.268904E-08
  1264   0.728247E+03  -0.140572E+01   0.154537E-05  -0.140572E+01   0.276681E+02  -0.306476E-06   0.154537E-05  -0.306476E-06   0.268412E-08
  1265   0.725116E+03  -0.204907E+01   0.155643E-05  -0.204907E+01   0.278122E+02  -0.307826E-06   0.155643E-05  -0.307826E-06   0.267920E-08
  1266   0.721982E+03  -0.270217E+01   0.156741E-05  -0.270217E+01   0.279536E+02  -0.309135E-06   0.156741E-05  -0.309135E-06   0.267430E-08
  1267   0.718919E+03  -0.336504E+01   0.157831E-05  -0.336504E+01   0.280908E+02  -0.310404E-06   0.157831E-05  -0.310404E-06   0.266940E-08
  1268   0.715934E+03  -0.403733E+01   0.158914E-05  -0.403733E+01   0.282267E+02  -0.311632E-06   0.158914E-05  -0.311632E-06   0.266452E-08
  1269   0.713027E+03  -0.471824E+01   0.159989E-05  -0.471824E+01   0.283569E+02  -0.312819E-06   0.159989E-05  -0.312819E-06   0.265965E-08
  1270   0.710162E+03  -0.540867E+01   0.161058E-05  -0.540867E+01   0.284844E+02  -0.313966E-06   0.161058E-05  -0.313966E-06   0.265478E-08
  1271   0.707376E+03  -0.610701E+01   0.162119E-05  -0.610701E+01   0.286092E+02  -0.315072E-06   0.162119E-05  -0.315072E-06   0.264993E-08
  1272   0.704638E+03  -0.681327E+01   0.163173E-05  -0.681327E+01   0.287305E+02  -0.316139E-06   0.163173E-05  -0.316139E-06   0.264509E-08
  1273   0.701950E+03  -0.752748E+01   0.164220E-05  -0.752748E+01   0.288476E+02  -0.317165E-06   0.164220E-05  -0.317165E-06   0.264026E-08
  1274   0.699340E+03  -0.824890E+01   0.165261E-05  -0.824890E+01   0.289604E+02  -0.318151E-06   0.165261E-05  -0.318151E-06   0.263544E-08
  1275   0.696795E+03  -0.897682E+01   0.166295E-05  -0.897682E+01   0.290706E+02  -0.319096E-06   0.166295E-05  -0.319096E-06   0.263063E-08
  1276   0.694306E+03  -0.971199E+01   0.167322E-05  -0.971199E+01   0.291772E+02  -0.320002E-06   0.167322E-05  -0.320002E-06   0.262583E-08
  1277   0.691888E+03  -0.104529E+02   0.168343E-05  -0.104529E+02   0.292803E+02  -0.320869E-06   0.168343E-05  -0.320869E-06   0.262105E-08
  1278   0.689535E+03  -0.112004E+02   0.169358E-05  -0.112004E+02   0.293793E+02  -0.321695E-06   0.169358E-05  -0.321695E-06   0.261627E-08
  1279   0.687254E+03  -0.119530E+02   0.170366E-05  -0.119530E+02   0.294739E+02  -0.322482E-06   0.170366E-05  -0.322482E-06   0.261150E-08
  1280   0.685044E+03  -0.127122E+02   0.171369E-05  -0.127122E+02   0.295659E+02  -0.323229E-06   0.171369E-05  -0.323229E-06   0.260674E-08
  1281   0.682899E+03  -0.134750E+02   0.172366E-05  -0.134750E+02   0.296536E+02  -0.323936E-06   0.172366E-05  -0.323936E-06   0.260200E-08
  1282   0.680826E+03  -0.142429E+02   0.173357E-05  -0.142429E+02   0.297371E+02  -0.324604E-06   0.173357E-05  -0.324604E-06   0.259726E-08
  1283   0.678818E+03  -0.150152E+02   0.174342E-05  -0.150152E+02   0.298171E+02  -0.325233E-06   0.174342E-05  -0.325233E-06   0.259253E-08
