#    L    TT             EE             TE             PP             TP          
   552   0.247313E+04   0.778178E+01   0.329956E+01   0.615258E+06   0.185161E+03
   553   0.246973E+04   0.790779E+01   0.444986E+01   0.613412E+06   0.185486E+03
   554   0.246610E+04   0.804037E+01   0.558568E+01   0.611575E+06   0.185772E+03
   555   0.246226E+04   0.817729E+01   0.670622E+01   0.609745E+06   0.186020E+03
   556   0.245819E+04   0.831931E+01   0.781130E+01   0.607922E+06   0.186231E+03
   557   0.245397E+04   0.846568E+01   0.889916E+01   0.606107E+06   0.186406E+03
   558   0.244953E+04   0.861789E+01   0.997036E+01   0.604299E+06   0.186547E+03
   559   0.244487E+04   0.877372E+01   0.110242E+02   0.602499E+06   0.186654E+03
   560   0.244013E+04   0.893392E+01   0.120591E+02   0.600707E+06   0.186729E+03
   561   0.243503E+04   0.909924E+01   0.130751E+02   0.598921E+06   0.186773E+03
   562   0.242992E+04   0.926967E+01   0.140715E+02   0.597143E+06   0.186787E+03
   563   0.242459E+04   0.944375E+01   0.150497E+02   0.595373E+06   0.186772E+03
   564   0.241911E+04   0.962369E+01   0.160046E+02   0.593610E+06   0.186729E+03
   565   0.241341E+04   0.980655E+01   0.169398E+02   0.591854E+06   0.186660E+03
   566   0.240755E+04   0.999454E+01   0.178523E+02   0.590105E+06   0.186565E+03
   567   0.240155E+04   0.101862E+02   0.187430E+02   0.588364E+06   0.186447E+03
   568   0.239540E+04   0.103830E+02   0.196103E+02   0.586629E+06   0.186305E+03
   569   0.238902E+04   0.105842E+02   0.204564E+02   0.584902E+06   0.186141E+03
   570   0.238257E+04   0.107891E+02   0.212761E+02   0.583182E+06   0.185957E+03
   571   0.237589E+04   0.109984E+02   0.220717E+02   0.581469E+06   0.185754E+03
   572   0.236906E+04   0.112114E+02   0.228431E+02   0.579763E+06   0.185532E+03
   573   0.236215E+04   0.114280E+02   0.235881E+02   0.578065E+06   0.185292E+03
   574   0.235509E+04   0.116491E+02   0.243082E+02   0.576373E+06   0.185037E+03
   575   0.234788E+04   0.118732E+02   0.250012E+02   0.574688E+06   0.184767E+03
   576   0.234060E+04   0.121017E+02   0.256685E+02   0.573010E+06   0.184483E+03
   577   0.233309E+04   0.123339E+02   0.263086E+02   0.571339E+06   0.184187E+03
   578   0.232550E+04   0.125691E+02   0.269209E+02   0.569674E+06   0.183880E+03
   579   0.231783E+04   0.128087E+02   0.275059E+02   0.568017E+06   0.183562E+03
   580   0.231008E+04   0.130513E+02   0.280616E+02   0.566366E+06   0.183235E+03
   581   0.230203E+04   0.132969E+02   0.285901E+02   0.564723E+06   0.182900E+03
   582   0.229398E+04   0.135462E+02   0.290891E+02   0.563085E+06   0.182559E+03
   583   0.228585E+04   0.137986E+02   0.295580E+02   0.561455E+06   0.182212E+03
   584   0.227764E+04   0.140539E+02   0.299982E+02   0.559831E+06   0.181860E+03
   585   0.226935E+04   0.143122E+02   0.304083E+02   0.558214E+06   0.181506E+03
   586   0.226090E+04   0.145728E+02   0.307881E+02   0.556603E+06   0.181149E+03
   587   0.225246E+04   0.148371E+02   0.311378E+02   0.554999E+06   0.180791E+03
   588   0.224385E+04   0.151037E+02   0.314557E+02   0.553402E+06   0.180434E+03
   589   0.223517E+04   0.153733E+02   0.317435E+02   0.551811E+06   0.180078E+03
   590   0.222641E+04   0.156445E+02   0.320003E+02   0.550227E+06   0.179725E+03
   591   0.221764E+04   0.159194E+02   0.322255E+02   0.548649E+06   0.179375E+03
   592   0.220879E+04   0.161951E+02   0.324182E+02   0.547077E+06   0.179031E+03
   593   0.219985E+04   0.164747E+02   0.325806E+02   0.545512E+06   0.178692E+03
   594   0.219077E+04   0.167557E+02   0.327099E+02   0.543953E+06   0.178361E+03
   595   0.218167E+04   0.170376E+02   0.328082E+02   0.542400E+06   0.178038E+03
   596   0.217265E+04   0.173233E+02   0.328732E+02   0.540854E+06   0.177724E+03
   597   0.216354E+04   0.176084E+02   0.329066E+02   0.539314E+06   0.177422E+03
   598   0.215457E+04   0.178965E+02   0.329074E+02   0.537780E+06   0.177131E+03
   599   0.214545E+04   0.181862E+02   0.328765E+02   0.536252E+06   0.176853E+03
   600   0.213624E+04   0.184774E+02   0.328124E+02   0.534730E+06   0.176590E+03
   601   0.212703E+04   0.187703E+02   0.327158E+02   0.533215E+06   0.176342E+03
   602   0.211780E+04   0.190633E+02   0.325859E+02   0.531706E+06   0.176109E+03
   603   0.210850E+04   0.193586E+02   0.324249E+02   0.530202E+06   0.175891E+03
   604   0.209933E+04   0.196540E+02   0.322306E+02   0.528705E+06   0.175689E+03
   605   0.209009E+04   0.199503E+02   0.320036E+02   0.527214E+06   0.175501E+03
   606   0.208090E+04   0.202474E+02   0.317440E+02   0.525728E+06   0.175329E+03
   607   0.207149E+04   0.205454E+02   0.314517E+02   0.524249E+06   0.175172E+03
   608   0.206229E+04   0.208443E+02   0.311267E+02   0.522776E+06   0.175030E+03
   609   0.205316E+04   0.211426E+02   0.307689E+02   0.521308E+06   0.174903E+03
   610   0.204395E+04   0.214410E+02   0.303783E+02   0.519846E+06   0.174791E+03
   611   0.203480E+04   0.217403E+02   0.299557E+02   0.518391E+06   0.174694E+03
   612   0.202572E+04   0.220404E+02   0.295017E+02   0.516941E+06   0.174611E+03
   613   0.201656E+04   0.223377E+02   0.290140E+02   0.515496E+06   0.174543E+03
   614   0.200753E+04   0.226367E+02   0.284942E+02   0.514058E+06   0.174490E+03
   615   0.199850E+04   0.229343E+02   0.279430E+02   0.512625E+06   0.174452E+03
   616   0.198954E+04   0.232328E+02   0.273602E+02   0.511198E+06   0.174428E+03
   617   0.198072E+04   0.235307E+02   0.267459E+02   0.509777E+06   0.174419E+03
   618   0.197188E+04   0.238280E+02   0.260993E+02   0.508361E+06   0.174424E+03
   619   0.196304E+04   0.241255E+02   0.254234E+02   0.506951E+06   0.174444E+03
   620   0.195442E+04   0.244202E+02   0.247158E+02   0.505547E+06   0.174478E+03
   621   0.194571E+04   0.247150E+02   0.239773E+02   0.504148E+06   0.174526E+03
   622   0.193715E+04   0.250085E+02   0.232079E+02   0.502755E+06   0.174589E+03
   623   0.192872E+04   0.253000E+02   0.224097E+02   0.501367E+06   0.174666E+03
   624   0.192029E+04   0.255901E+02   0.215812E+02   0.499985E+06   0.174757E+03
   625   0.191193E+04   0.258789E+02   0.207225E+02   0.498609E+06   0.174862E+03
   626   0.190370E+04   0.261664E+02   0.198349E+02   0.497237E+06   0.174982E+03
   627   0.189562E+04   0.264519E+02   0.189185E+02   0.495872E+06   0.175115E+03
   628   0.188760E+04   0.267353E+02   0.179731E+02   0.494511E+06   0.175262E+03
   629   0.187973E+04   0.270167E+02   0.169996E+02   0.493156E+06   0.175424E+03
   630   0.187184E+04   0.272960E+02   0.159970E+02   0.491806E+06   0.175599E+03
   631   0.186410E+04   0.275733E+02   0.149685E+02   0.490462E+06   0.175788E+03
   632   0.185657E+04   0.278478E+02   0.139116E+02   0.489123E+06   0.175990E+03
   633   0.184904E+04   0.281210E+02   0.128287E+02   0.487789E+06   0.176207E+03
   634   0.184172E+04   0.283900E+02   0.117196E+02   0.486461E+06   0.176437E+03
   635   0.183454E+04   0.286577E+02   0.105847E+02   0.485137E+06   0.176681E+03
   636   0.182736E+04   0.289233E+02   0.942473E+01   0.483819E+06   0.176938E+03
   637   0.182039E+04   0.291840E+02   0.823894E+01   0.482506E+06   0.177209E+03
   638   0.181356E+04   0.294434E+02   0.702950E+01   0.481198E+06   0.177493E+03
   639   0.180687E+04   0.296985E+02   0.579540E+01   0.479896E+06   0.177791E+03
   640   0.180032E+04   0.299516E+02   0.453821E+01   0.478598E+06   0.178102E+03
   641   0.179392E+04   0.302013E+02   0.325787E+01   0.477305E+06   0.178426E+03
   642   0.178758E+04   0.304467E+02   0.195512E+01   0.476018E+06   0.178763E+03
   643   0.178146E+04   0.306900E+02   0.630411E+00   0.474735E+06   0.179114E+03
   644   0.177555E+04   0.309277E+02  -0.715620E+00   0.473458E+06   0.179478E+03
   645   0.176971E+04   0.311627E+02  -0.208271E+01   0.472185E+06   0.179855E+03
   646   0.176402E+04   0.313941E+02  -0.347022E+01   0.470917E+06   0.180245E+03
   647   0.175861E+04   0.316213E+02  -0.487803E+01   0.469655E+06   0.180648E+03
   648   0.175319E+04   0.318451E+02  -0.630424E+01   0.468397E+06   0.181064E+03
   649   0.174807E+04   0.320639E+02  -0.774964E+01   0.467144E+06   0.181492E+03
   650   0.174309E+04   0.322785E+02  -0.921275E+01   0.465895E+06   0.181934E+03
   651   0.173825E+04   0.324903E+02  -0.106936E+02   0.464652E+06   0.182388E+03
   652   0.173355E+04   0.326972E+02  -0.121915E+02   0.463413E+06   0.182855E+03
   653   0.172914E+04   0.328984E+02  -0.137050E+02   0.462179E+06   0.183334E+03
   654   0.172480E+04   0.330962E+02  -0.152334E+02   0.460950E+06   0.183824E+03
   655   0.172060E+04   0.332897E+02  -0.167773E+02   0.459726E+06   0.184325E+03
   656   0.171669E+04   0.334783E+02  -0.183355E+02   0.458506E+06   0.184837E+03
   657   0.171292E+04   0.336619E+02  -0.199063E+02   0.457291E+06   0.185360E+03
   658   0.170923E+04   0.338413E+02  -0.214906E+02   0.456080E+06   0.185892E+03
   659   0.170590E+04   0.340157E+02  -0.230868E+02   0.454874E+06   0.186434E+03
   660   0.170271E+04   0.341844E+02  -0.246944E+02   0.453673E+06   0.186985E+03
   661   0.169966E+04   0.343482E+02  -0.263118E+02   0.452477E+06   0.187544E+03
   662   0.169684E+04   0.345078E+02  -0.279405E+02   0.451284E+06   0.188112E+03
   663   0.169415E+04   0.346624E+02  -0.295790E+02   0.450097E+06   0.188688E+03
   664   0.169169E+04   0.348105E+02  -0.312253E+02   0.448914E+06   0.189271E+03
   665   0.168937E+04   0.349537E+02  -0.328799E+02   0.447735E+06   0.189861E+03
   666   0.168726E+04   0.350919E+02  -0.345415E+02   0.446561E+06   0.190458E+03
   667   0.168538E+04   0.352244E+02  -0.362101E+02   0.445392E+06   0.191061E+03
   668   0.168357E+04   0.353520E+02  -0.378850E+02   0.444226E+06   0.191670E+03
   669   0.168212E+04   0.354738E+02  -0.395646E+02   0.443066E+06   0.192285E+03
   670   0.168074E+04   0.355899E+02  -0.412476E+02   0.441909E+06   0.192904E+03
   671   0.167966E+04   0.357018E+02  -0.429355E+02   0.440757E+06   0.193528E+03
   672   0.167865E+04   0.358065E+02  -0.446267E+02   0.439609E+06   0.194156E+03
   673   0.167793E+04   0.359070E+02  -0.463191E+02   0.438466E+06   0.194788E+03
   674   0.167736E+04   0.360011E+02  -0.480135E+02   0.437327E+06   0.195424E+03
   675   0.167701E+04   0.360894E+02  -0.497091E+02   0.436192E+06   0.196062E+03
   676   0.167680E+04   0.361720E+02  -0.514037E+02   0.435062E+06   0.196703E+03
   677   0.167682E+04   0.362489E+02  -0.530981E+02   0.433935E+06   0.197346E+03
   678   0.167705E+04   0.363193E+02  -0.547915E+02   0.432813E+06   0.197991E+03
   679   0.167743E+04   0.363848E+02  -0.564826E+02   0.431695E+06   0.198637E+03
   680   0.167811E+04   0.364445E+02  -0.581713E+02   0.430582E+06   0.199284E+03
   681   0.167893E+04   0.364978E+02  -0.598554E+02   0.429472E+06   0.199932E+03
   682   0.167990E+04   0.365446E+02  -0.615365E+02   0.428367E+06   0.200579E+03
   683   0.168117E+04   0.365872E+02  -0.632137E+02   0.427266E+06   0.201227E+03
   684   0.168251E+04   0.366219E+02  -0.648850E+02   0.426168E+06   0.201873E+03
   685   0.168399E+04   0.366516E+02  -0.665503E+02   0.425075E+06   0.202519E+03
   686   0.168570E+04   0.366748E+02  -0.682007E+02   0.423986E+06   0.203163E+03
   687   0.168771E+04   0.366930E+02  -0.698475E+02   0.422901E+06   0.203805E+03
   688   0.168978E+04   0.367040E+02  -0.714883E+02   0.421820E+06   0.204445E+03
   689   0.169208E+04   0.367093E+02  -0.731159E+02   0.420743E+06   0.205082E+03
   690   0.169453E+04   0.367097E+02  -0.747375E+02   0.419670E+06   0.205716E+03
   691   0.169720E+04   0.367020E+02  -0.763459E+02   0.418601E+06   0.206346E+03
   692   0.170002E+04   0.366902E+02  -0.779411E+02   0.417535E+06   0.206972E+03
   693   0.170307E+04   0.366718E+02  -0.795305E+02   0.416474E+06   0.207594E+03
   694   0.170618E+04   0.366470E+02  -0.810993E+02   0.415416E+06   0.208211E+03
   695   0.170960E+04   0.366180E+02  -0.826549E+02   0.414363E+06   0.208823E+03
   696   0.171316E+04   0.365818E+02  -0.842122E+02   0.413313E+06   0.209429E+03
   697   0.171688E+04   0.365398E+02  -0.857416E+02   0.412267E+06   0.210030E+03
   698   0.172074E+04   0.364913E+02  -0.872578E+02   0.411225E+06   0.210623E+03
   699   0.172476E+04   0.364379E+02  -0.887535E+02   0.410186E+06   0.211210E+03
   700   0.172899E+04   0.363780E+02  -0.902362E+02   0.409152E+06   0.211790E+03
   701   0.173338E+04   0.363124E+02  -0.917059E+02   0.408121E+06   0.212362E+03
   702   0.173792E+04   0.362417E+02  -0.931476E+02   0.407093E+06   0.212927E+03
   703   0.174261E+04   0.361646E+02  -0.945912E+02   0.406070E+06   0.213482E+03
   704   0.174745E+04   0.360825E+02  -0.959994E+02   0.405050E+06   0.214030E+03
   705   0.175236E+04   0.359939E+02  -0.973872E+02   0.404034E+06   0.214568E+03
   706   0.175751E+04   0.359002E+02  -0.987619E+02   0.403021E+06   0.215097E+03
   707   0.176272E+04   0.358008E+02  -0.100116E+03   0.402012E+06   0.215616E+03
   708   0.176824E+04   0.356964E+02  -0.101435E+03   0.401007E+06   0.216126E+03
   709   0.177376E+04   0.355862E+02  -0.102748E+03   0.400005E+06   0.216625E+03
   710   0.177951E+04   0.354701E+02  -0.104033E+03   0.399007E+06   0.217114E+03
   711   0.178534E+04   0.353491E+02  -0.105290E+03   0.398012E+06   0.217592E+03
   712   0.179131E+04   0.352229E+02  -0.106534E+03   0.397021E+06   0.218058E+03
   713   0.179752E+04   0.350910E+02  -0.107743E+03   0.396034E+06   0.218513E+03
   714   0.180365E+04   0.349547E+02  -0.108931E+03   0.395050E+06   0.218956E+03
   715   0.181001E+04   0.348126E+02  -0.110099E+03   0.394069E+06   0.219388E+03
   716   0.181653E+04   0.346654E+02  -0.111238E+03   0.393092E+06   0.219806E+03
   717   0.182312E+04   0.345139E+02  -0.112343E+03   0.392118E+06   0.220212E+03
   718   0.182979E+04   0.343572E+02  -0.113434E+03   0.391148E+06   0.220604E+03
   719   0.183662E+04   0.341940E+02  -0.114482E+03   0.390181E+06   0.220984E+03
   720   0.184345E+04   0.340271E+02  -0.115517E+03   0.389218E+06   0.221349E+03
   721   0.185058E+04   0.338566E+02  -0.116509E+03   0.388258E+06   0.221700E+03
   722   0.185765E+04   0.336802E+02  -0.117472E+03   0.387301E+06   0.222037E+03
   723   0.186486E+04   0.335002E+02  -0.118416E+03   0.386348E+06   0.222359E+03
   724   0.187216E+04   0.333150E+02  -0.119331E+03   0.385398E+06   0.222666E+03
   725   0.187954E+04   0.331262E+02  -0.120211E+03   0.384451E+06   0.222958E+03
   726   0.188707E+04   0.329345E+02  -0.121055E+03   0.383508E+06   0.223234E+03
   727   0.189461E+04   0.327368E+02  -0.121879E+03   0.382568E+06   0.223493E+03
   728   0.190224E+04   0.325340E+02  -0.122667E+03   0.381631E+06   0.223737E+03
   729   0.190994E+04   0.323282E+02  -0.123427E+03   0.380698E+06   0.223964E+03
   730   0.191765E+04   0.321187E+02  -0.124151E+03   0.379768E+06   0.224173E+03
   731   0.192559E+04   0.319040E+02  -0.124840E+03   0.378841E+06   0.224366E+03
   732   0.193346E+04   0.316879E+02  -0.125493E+03   0.377917E+06   0.224540E+03
   733   0.194149E+04   0.314665E+02  -0.126126E+03   0.376996E+06   0.224697E+03
   734   0.194952E+04   0.312422E+02  -0.126708E+03   0.376079E+06   0.224836E+03
   735   0.195764E+04   0.310134E+02  -0.127277E+03   0.375164E+06   0.224955E+03
   736   0.196569E+04   0.307816E+02  -0.127795E+03   0.374253E+06   0.225056E+03
   737   0.197390E+04   0.305475E+02  -0.128293E+03   0.373345E+06   0.225138E+03
   738   0.198204E+04   0.303104E+02  -0.128740E+03   0.372440E+06   0.225200E+03
   739   0.199027E+04   0.300696E+02  -0.129159E+03   0.371538E+06   0.225242E+03
   740   0.199850E+04   0.298257E+02  -0.129550E+03   0.370640E+06   0.225264E+03
   741   0.200682E+04   0.295781E+02  -0.129905E+03   0.369744E+06   0.225265E+03
   742   0.201515E+04   0.293304E+02  -0.130217E+03   0.368851E+06   0.225246E+03
   743   0.202348E+04   0.290804E+02  -0.130501E+03   0.367962E+06   0.225205E+03
   744   0.203190E+04   0.288267E+02  -0.130742E+03   0.367075E+06   0.225143E+03
   745   0.204026E+04   0.285706E+02  -0.130962E+03   0.366191E+06   0.225058E+03
   746   0.204855E+04   0.283129E+02  -0.131124E+03   0.365311E+06   0.224952E+03
   747   0.205685E+04   0.280522E+02  -0.131266E+03   0.364433E+06   0.224823E+03
   748   0.206524E+04   0.277906E+02  -0.131371E+03   0.363558E+06   0.224671E+03
   749   0.207364E+04   0.275251E+02  -0.131449E+03   0.362686E+06   0.224497E+03
   750   0.208197E+04   0.272596E+02  -0.131483E+03   0.361817E+06   0.224298E+03
   751   0.209031E+04   0.269917E+02  -0.131481E+03   0.360951E+06   0.224076E+03
   752   0.209867E+04   0.267237E+02  -0.131437E+03   0.360088E+06   0.223832E+03
   753   0.210696E+04   0.264526E+02  -0.131364E+03   0.359227E+06   0.223565E+03
   754   0.211519E+04   0.261813E+02  -0.131247E+03   0.358370E+06   0.223277E+03
   755   0.212350E+04   0.259084E+02  -0.131103E+03   0.357515E+06   0.222969E+03
   756   0.213160E+04   0.256347E+02  -0.130922E+03   0.356663E+06   0.222642E+03
   757   0.213986E+04   0.253607E+02  -0.130698E+03   0.355814E+06   0.222296E+03
   758   0.214791E+04   0.250852E+02  -0.130438E+03   0.354968E+06   0.221933E+03
   759   0.215604E+04   0.248087E+02  -0.130149E+03   0.354124E+06   0.221553E+03
   760   0.216404E+04   0.245320E+02  -0.129825E+03   0.353284E+06   0.221158E+03
   761   0.217197E+04   0.242552E+02  -0.129464E+03   0.352446E+06   0.220747E+03
   762   0.217998E+04   0.239782E+02  -0.129067E+03   0.351610E+06   0.220323E+03
   763   0.218779E+04   0.237018E+02  -0.128634E+03   0.350778E+06   0.219886E+03
   764   0.219561E+04   0.234245E+02  -0.128172E+03   0.349948E+06   0.219437E+03
   765   0.220328E+04   0.231469E+02  -0.127667E+03   0.349121E+06   0.218977E+03
   766   0.221097E+04   0.228707E+02  -0.127132E+03   0.348297E+06   0.218506E+03
   767   0.221852E+04   0.225950E+02  -0.126561E+03   0.347475E+06   0.218027E+03
   768   0.222601E+04   0.223191E+02  -0.125947E+03   0.346656E+06   0.217538E+03
   769   0.223343E+04   0.220430E+02  -0.125311E+03   0.345840E+06   0.217042E+03
   770   0.224072E+04   0.217689E+02  -0.124638E+03   0.345026E+06   0.216540E+03
   771   0.224794E+04   0.214953E+02  -0.123929E+03   0.344215E+06   0.216032E+03
   772   0.225502E+04   0.212231E+02  -0.123176E+03   0.343407E+06   0.215518E+03
   773   0.226204E+04   0.209520E+02  -0.122401E+03   0.342601E+06   0.215001E+03
   774   0.226893E+04   0.206823E+02  -0.121597E+03   0.341798E+06   0.214481E+03
   775   0.227582E+04   0.204137E+02  -0.120756E+03   0.340997E+06   0.213959E+03
   776   0.228243E+04   0.201472E+02  -0.119886E+03   0.340199E+06   0.213435E+03
   777   0.228897E+04   0.198819E+02  -0.118979E+03   0.339403E+06   0.212912E+03
   778   0.229560E+04   0.196186E+02  -0.118035E+03   0.338610E+06   0.212388E+03
   779   0.230186E+04   0.193573E+02  -0.117070E+03   0.337820E+06   0.211866E+03
   780   0.230807E+04   0.190965E+02  -0.116068E+03   0.337032E+06   0.211347E+03
   781   0.231421E+04   0.188399E+02  -0.115043E+03   0.336247E+06   0.210831E+03
   782   0.232013E+04   0.185845E+02  -0.113997E+03   0.335464E+06   0.210319E+03
   783   0.232600E+04   0.183317E+02  -0.112906E+03   0.334683E+06   0.209812E+03
   784   0.233172E+04   0.180817E+02  -0.111785E+03   0.333905E+06   0.209311E+03
   785   0.233724E+04   0.178337E+02  -0.110642E+03   0.333130E+06   0.208817E+03
   786   0.234269E+04   0.175883E+02  -0.109448E+03   0.332357E+06   0.208330E+03
   787   0.234792E+04   0.173464E+02  -0.108238E+03   0.331586E+06   0.207853E+03
   788   0.235302E+04   0.171064E+02  -0.107006E+03   0.330818E+06   0.207385E+03
   789   0.235798E+04   0.168683E+02  -0.105752E+03   0.330052E+06   0.206927E+03
   790   0.236288E+04   0.166359E+02  -0.104460E+03   0.329289E+06   0.206481E+03
   791   0.236756E+04   0.164054E+02  -0.103139E+03   0.328528E+06   0.206047E+03
   792   0.237211E+04   0.161791E+02  -0.101802E+03   0.327769E+06   0.205626E+03
   793   0.237645E+04   0.159569E+02  -0.100428E+03   0.327013E+06   0.205220E+03
   794   0.238057E+04   0.157381E+02  -0.990392E+02   0.326259E+06   0.204828E+03
   795   0.238455E+04   0.155219E+02  -0.976201E+02   0.325507E+06   0.204452E+03
   796   0.238855E+04   0.153106E+02  -0.961858E+02   0.324758E+06   0.204093E+03
   797   0.239218E+04   0.151020E+02  -0.947214E+02   0.324011E+06   0.203752E+03
   798   0.239567E+04   0.148982E+02  -0.932416E+02   0.323266E+06   0.203430E+03
   799   0.239903E+04   0.146985E+02  -0.917391E+02   0.322524E+06   0.203126E+03
   800   0.240225E+04   0.145023E+02  -0.902138E+02   0.321783E+06   0.202844E+03
   801   0.240526E+04   0.143108E+02  -0.886731E+02   0.321046E+06   0.202582E+03
   802   0.240797E+04   0.141235E+02  -0.870946E+02   0.320310E+06   0.202340E+03
   803   0.241070E+04   0.139396E+02  -0.855155E+02   0.319576E+06   0.202118E+03
   804   0.241315E+04   0.137612E+02  -0.839060E+02   0.318845E+06   0.201913E+03
   805   0.241552E+04   0.135870E+02  -0.822811E+02   0.318116E+06   0.201724E+03
   806   0.241761E+04   0.134169E+02  -0.806406E+02   0.317390E+06   0.201552E+03
   807   0.241949E+04   0.132525E+02  -0.789846E+02   0.316665E+06   0.201393E+03
   808   0.242115E+04   0.130929E+02  -0.773055E+02   0.315943E+06   0.201247E+03
   809   0.242275E+04   0.129382E+02  -0.756183E+02   0.315222E+06   0.201113E+03
   810   0.242405E+04   0.127884E+02  -0.739080E+02   0.314504E+06   0.200990E+03
   811   0.242515E+04   0.126435E+02  -0.721829E+02   0.313789E+06   0.200877E+03
   812   0.242610E+04   0.125049E+02  -0.704472E+02   0.313075E+06   0.200772E+03
   813   0.242684E+04   0.123698E+02  -0.687004E+02   0.312363E+06   0.200674E+03
   814   0.242751E+04   0.122411E+02  -0.669400E+02   0.311654E+06   0.200581E+03
   815   0.242789E+04   0.121173E+02  -0.651684E+02   0.310947E+06   0.200494E+03
   816   0.242799E+04   0.119991E+02  -0.633855E+02   0.310241E+06   0.200411E+03
   817   0.242794E+04   0.118859E+02  -0.615920E+02   0.309538E+06   0.200329E+03
   818   0.242782E+04   0.117790E+02  -0.597887E+02   0.308837E+06   0.200249E+03
   819   0.242741E+04   0.116771E+02  -0.579762E+02   0.308139E+06   0.200169E+03
   820   0.242687E+04   0.115809E+02  -0.561546E+02   0.307442E+06   0.200088E+03
   821   0.242603E+04   0.114896E+02  -0.543267E+02   0.306747E+06   0.200005E+03
   822   0.242505E+04   0.114054E+02  -0.524912E+02   0.306054E+06   0.199918E+03
   823   0.242385E+04   0.113262E+02  -0.506486E+02   0.305364E+06   0.199827E+03
   824   0.242236E+04   0.112535E+02  -0.487998E+02   0.304675E+06   0.199730E+03
   825   0.242080E+04   0.111857E+02  -0.469470E+02   0.303989E+06   0.199626E+03
   826   0.241895E+04   0.111250E+02  -0.450892E+02   0.303304E+06   0.199513E+03
   827   0.241688E+04   0.110694E+02  -0.432289E+02   0.302622E+06   0.199392E+03
   828   0.241475E+04   0.110201E+02  -0.413652E+02   0.301942E+06   0.199259E+03
   829   0.241232E+04   0.109774E+02  -0.394996E+02   0.301263E+06   0.199115E+03
   830   0.240974E+04   0.109403E+02  -0.376342E+02   0.300587E+06   0.198959E+03
   831   0.240695E+04   0.109090E+02  -0.357676E+02   0.299912E+06   0.198788E+03
   832   0.240394E+04   0.108834E+02  -0.339013E+02   0.299240E+06   0.198602E+03
   833   0.240079E+04   0.108642E+02  -0.320359E+02   0.298569E+06   0.198399E+03
   834   0.239734E+04   0.108508E+02  -0.301715E+02   0.297901E+06   0.198179E+03
   835   0.239382E+04   0.108446E+02  -0.283094E+02   0.297234E+06   0.197940E+03
   836   0.238994E+04   0.108434E+02  -0.264498E+02   0.296569E+06   0.197681E+03
   837   0.238598E+04   0.108487E+02  -0.245940E+02   0.295906E+06   0.197401E+03
   838   0.238180E+04   0.108605E+02  -0.227420E+02   0.295246E+06   0.197098E+03
   839   0.237733E+04   0.108780E+02  -0.208938E+02   0.294587E+06   0.196772E+03
   840   0.237279E+04   0.109028E+02  -0.190516E+02   0.293930E+06   0.196422E+03
   841   0.236803E+04   0.109325E+02  -0.172169E+02   0.293275E+06   0.196045E+03
   842   0.236304E+04   0.109681E+02  -0.153867E+02   0.292621E+06   0.195641E+03
   843   0.235791E+04   0.110102E+02  -0.135668E+02   0.291970E+06   0.195210E+03
   844   0.235249E+04   0.110587E+02  -0.117537E+02   0.291320E+06   0.194748E+03
   845   0.234699E+04   0.111123E+02  -0.995012E+01   0.290673E+06   0.194257E+03
   846   0.234134E+04   0.111739E+02  -0.815667E+01   0.290027E+06   0.193733E+03
   847   0.233555E+04   0.112399E+02  -0.637301E+01   0.289383E+06   0.193177E+03
   848   0.232954E+04   0.113123E+02  -0.460105E+01   0.288741E+06   0.192586E+03
   849   0.232323E+04   0.113905E+02  -0.284016E+01   0.288100E+06   0.191960E+03
   850   0.231692E+04   0.114753E+02  -0.109141E+01   0.287462E+06   0.191298E+03
   851   0.231031E+04   0.115659E+02   0.644606E+00   0.286825E+06   0.190598E+03
   852   0.230356E+04   0.116630E+02   0.236750E+01   0.286190E+06   0.189862E+03
   853   0.229666E+04   0.117652E+02   0.407652E+01   0.285557E+06   0.189091E+03
   854   0.228953E+04   0.118739E+02   0.577025E+01   0.284926E+06   0.188285E+03
   855   0.228218E+04   0.119885E+02   0.744966E+01   0.284296E+06   0.187447E+03
   856   0.227483E+04   0.121074E+02   0.911288E+01   0.283668E+06   0.186576E+03
   857   0.226719E+04   0.122329E+02   0.107592E+02   0.283042E+06   0.185676E+03
   858   0.225939E+04   0.123657E+02   0.123885E+02   0.282418E+06   0.184745E+03
   859   0.225145E+04   0.125014E+02   0.140017E+02   0.281796E+06   0.183787E+03
   860   0.224343E+04   0.126436E+02   0.155957E+02   0.281175E+06   0.182802E+03
   861   0.223519E+04   0.127917E+02   0.171705E+02   0.280556E+06   0.181790E+03
   862   0.222680E+04   0.129450E+02   0.187268E+02   0.279938E+06   0.180755E+03
   863   0.221826E+04   0.131040E+02   0.202625E+02   0.279323E+06   0.179695E+03
   864   0.220957E+04   0.132675E+02   0.217783E+02   0.278709E+06   0.178613E+03
   865   0.220058E+04   0.134368E+02   0.232719E+02   0.278097E+06   0.177511E+03
   866   0.219181E+04   0.136113E+02   0.247441E+02   0.277486E+06   0.176388E+03
   867   0.218267E+04   0.137916E+02   0.261941E+02   0.276877E+06   0.175246E+03
   868   0.217346E+04   0.139764E+02   0.276219E+02   0.276270E+06   0.174087E+03
   869   0.216409E+04   0.141663E+02   0.290268E+02   0.275665E+06   0.172912E+03
   870   0.215457E+04   0.143606E+02   0.304080E+02   0.275061E+06   0.171721E+03
   871   0.214498E+04   0.145600E+02   0.317649E+02   0.274459E+06   0.170516E+03
