#    L    TT             EE             BB             TE             PP             TP             EP          
  1082   0.964469E+03   0.335789E+02   0.000000E+00  -0.718597E+02   0.331681E-08   0.254059E-06   0.487004E-06
  1083   0.966896E+03   0.333238E+02   0.000000E+00  -0.724689E+02   0.331019E-08   0.236295E-06   0.484069E-06
  1084   0.969401E+03   0.330670E+02   0.000000E+00  -0.730569E+02   0.330358E-08   0.218782E-06   0.481097E-06
  1085   0.971911E+03   0.328077E+02   0.000000E+00  -0.736158E+02   0.329699E-08   0.201524E-06   0.478088E-06
  1086   0.974500E+03   0.325467E+02   0.000000E+00  -0.741675E+02   0.329042E-08   0.184522E-06   0.475044E-06
  1087   0.977094E+03   0.322840E+02   0.000000E+00  -0.746745E+02   0.328386E-08   0.167779E-06   0.471965E-06
  1088   0.979692E+03   0.320171E+02   0.000000E+00  -0.751736E+02   0.327732E-08   0.151298E-06   0.468853E-06
  1089   0.982370E+03   0.317500E+02   0.000000E+00  -0.756422E+02   0.327079E-08   0.135081E-06   0.465709E-06
  1090   0.985054E+03   0.314810E+02   0.000000E+00  -0.761020E+02   0.326428E-08   0.119131E-06   0.462535E-06
  1091   0.987817E+03   0.312094E+02   0.000000E+00  -0.765231E+02   0.325778E-08   0.103451E-06   0.459330E-06
  1092   0.990661E+03   0.309358E+02   0.000000E+00  -0.769273E+02   0.325130E-08   0.880427E-07   0.456096E-06
  1093   0.993436E+03   0.306618E+02   0.000000E+00  -0.773068E+02   0.324484E-08   0.729089E-07   0.452835E-06
  1094   0.996143E+03   0.303851E+02   0.000000E+00  -0.776687E+02   0.323839E-08   0.580522E-07   0.449547E-06
  1095   0.999079E+03   0.301086E+02   0.000000E+00  -0.780127E+02   0.323196E-08   0.434752E-07   0.446234E-06
  1096   0.100195E+04   0.298287E+02   0.000000E+00  -0.783234E+02   0.322554E-08   0.291803E-07   0.442896E-06
  1097   0.100482E+04   0.295481E+02   0.000000E+00  -0.786079E+02   0.321914E-08   0.151703E-07   0.439535E-06
  1098   0.100778E+04   0.292670E+02   0.000000E+00  -0.788733E+02   0.321275E-08   0.144758E-08   0.436152E-06
  1099   0.101074E+04   0.289845E+02   0.000000E+00  -0.791192E+02   0.320638E-08  -0.119852E-07   0.432748E-06
  1100   0.101372E+04   0.287014E+02   0.000000E+00  -0.793378E+02   0.320002E-08  -0.251256E-07   0.429323E-06
  1101   0.101670E+04   0.284161E+02   0.000000E+00  -0.795339E+02   0.319368E-08  -0.379719E-07   0.425880E-06
  1102   0.101983E+04   0.281303E+02   0.000000E+00  -0.797050E+02   0.318736E-08  -0.505255E-07   0.422418E-06
  1103   0.102282E+04   0.278438E+02   0.000000E+00  -0.798539E+02   0.318105E-08  -0.627891E-07   0.418937E-06
  1104   0.102589E+04   0.275576E+02   0.000000E+00  -0.799789E+02   0.317475E-08  -0.747648E-07   0.415438E-06
  1105   0.102888E+04   0.272702E+02   0.000000E+00  -0.800818E+02   0.316847E-08  -0.864554E-07   0.411921E-06
  1106   0.103196E+04   0.269816E+02   0.000000E+00  -0.801611E+02   0.316221E-08  -0.978630E-07   0.408387E-06
  1107   0.103503E+04   0.266934E+02   0.000000E+00  -0.802178E+02   0.315596E-08  -0.108990E-06   0.404834E-06
  1108   0.103810E+04   0.264041E+02   0.000000E+00  -0.802526E+02   0.314972E-08  -0.119839E-06   0.401264E-06
  1109   0.104110E+04   0.261132E+02   0.000000E+00  -0.802644E+02   0.314350E-08  -0.130413E-06   0.397676E-06
  1110   0.104416E+04   0.258249E+02   0.000000E+00  -0.802545E+02   0.313730E-08  -0.140713E-06   0.394072E-06
  1111   0.104715E+04   0.255366E+02   0.000000E+00  -0.802218E+02   0.313111E-08  -0.150743E-06   0.390451E-06
  1112   0.105028E+04   0.252481E+02   0.000000E+00  -0.801684E+02   0.312493E-08  -0.160504E-06   0.386812E-06
  1113   0.105325E+04   0.249610E+02   0.000000E+00  -0.800918E+02   0.311877E-08  -0.170000E-06   0.383158E-06
  1114   0.105621E+04   0.246733E+02   0.000000E+00  -0.799947E+02   0.311263E-08  -0.179232E-06   0.379487E-06
  1115   0.105924E+04   0.243870E+02   0.000000E+00  -0.798769E+02   0.310650E-08  -0.188203E-06   0.375800E-06
  1116   0.106226E+04   0.241017E+02   0.000000E+00  -0.797373E+02   0.310038E-08  -0.196915E-06   0.372097E-06
  1117   0.106519E+04   0.238172E+02   0.000000E+00  -0.795773E+02   0.309428E-08  -0.205371E-06   0.368378E-06
  1118   0.106811E+04   0.235344E+02   0.000000E+00  -0.793950E+02   0.308819E-08  -0.213573E-06   0.364644E-06
  1119   0.107108E+04   0.232518E+02   0.000000E+00  -0.791933E+02   0.308212E-08  -0.221524E-06   0.360894E-06
  1120   0.107397E+04   0.229711E+02   0.000000E+00  -0.789710E+02   0.307607E-08  -0.229226E-06   0.357129E-06
  1121   0.107683E+04   0.226915E+02   0.000000E+00  -0.787273E+02   0.307002E-08  -0.236682E-06   0.353350E-06
  1122   0.107968E+04   0.224130E+02   0.000000E+00  -0.784649E+02   0.306399E-08  -0.243893E-06   0.349555E-06
  1123   0.108244E+04   0.221373E+02   0.000000E+00  -0.781827E+02   0.305798E-08  -0.250863E-06   0.345747E-06
  1124   0.108525E+04   0.218620E+02   0.000000E+00  -0.778805E+02   0.305198E-08  -0.257594E-06   0.341923E-06
  1125   0.108796E+04   0.215889E+02   0.000000E+00  -0.775582E+02   0.304600E-08  -0.264087E-06   0.338086E-06
  1126   0.109065E+04   0.213178E+02   0.000000E+00  -0.772175E+02   0.304003E-08  -0.270347E-06   0.334235E-06
  1127   0.109331E+04   0.210481E+02   0.000000E+00  -0.768576E+02   0.303407E-08  -0.276374E-06   0.330370E-06
  1128   0.109594E+04   0.207814E+02   0.000000E+00  -0.764798E+02   0.302813E-08  -0.282172E-06   0.326491E-06
  1129   0.109855E+04   0.205170E+02   0.000000E+00  -0.760822E+02   0.302220E-08  -0.287743E-06   0.322600E-06
  1130   0.110098E+04   0.202542E+02   0.000000E+00  -0.756668E+02   0.301629E-08  -0.293089E-06   0.318695E-06
  1131   0.110353E+04   0.199937E+02   0.000000E+00  -0.752343E+02   0.301039E-08  -0.298213E-06   0.314777E-06
  1132   0.110598E+04   0.197356E+02   0.000000E+00  -0.747827E+02   0.300450E-08  -0.303117E-06   0.310846E-06
  1133   0.110831E+04   0.194807E+02   0.000000E+00  -0.743141E+02   0.299863E-08  -0.307803E-06   0.306903E-06
  1134   0.111069E+04   0.192277E+02   0.000000E+00  -0.738276E+02   0.299277E-08  -0.312275E-06   0.302947E-06
  1135   0.111296E+04   0.189772E+02   0.000000E+00  -0.733235E+02   0.298693E-08  -0.316534E-06   0.298980E-06
  1136   0.111519E+04   0.187301E+02   0.000000E+00  -0.728040E+02   0.298110E-08  -0.320583E-06   0.295000E-06
  1137   0.111739E+04   0.184849E+02   0.000000E+00  -0.722657E+02   0.297529E-08  -0.324424E-06   0.291009E-06
  1138   0.111954E+04   0.182439E+02   0.000000E+00  -0.717122E+02   0.296948E-08  -0.328060E-06   0.287006E-06
  1139   0.112166E+04   0.180042E+02   0.000000E+00  -0.711409E+02   0.296370E-08  -0.331493E-06   0.282992E-06
  1140   0.112366E+04   0.177689E+02   0.000000E+00  -0.705547E+02   0.295792E-08  -0.334726E-06   0.278966E-06
  1141   0.112562E+04   0.175349E+02   0.000000E+00  -0.699517E+02   0.295216E-08  -0.337760E-06   0.274930E-06
  1142   0.112753E+04   0.173054E+02   0.000000E+00  -0.693332E+02   0.294642E-08  -0.340599E-06   0.270883E-06
  1143   0.112940E+04   0.170781E+02   0.000000E+00  -0.686996E+02   0.294068E-08  -0.343245E-06   0.266825E-06
  1144   0.113107E+04   0.168539E+02   0.000000E+00  -0.680509E+02   0.293496E-08  -0.345700E-06   0.262758E-06
  1145   0.113285E+04   0.166342E+02   0.000000E+00  -0.673866E+02   0.292926E-08  -0.347967E-06   0.258679E-06
  1146   0.113450E+04   0.164170E+02   0.000000E+00  -0.667074E+02   0.292357E-08  -0.350048E-06   0.254591E-06
  1147   0.113610E+04   0.162037E+02   0.000000E+00  -0.660136E+02   0.291789E-08  -0.351945E-06   0.250494E-06
  1148   0.113757E+04   0.159929E+02   0.000000E+00  -0.653051E+02   0.291222E-08  -0.353661E-06   0.246386E-06
  1149   0.113907E+04   0.157861E+02   0.000000E+00  -0.645831E+02   0.290657E-08  -0.355199E-06   0.242270E-06
  1150   0.114044E+04   0.155827E+02   0.000000E+00  -0.638466E+02   0.290093E-08  -0.356561E-06   0.238144E-06
  1151   0.114183E+04   0.153827E+02   0.000000E+00  -0.630961E+02   0.289531E-08  -0.357748E-06   0.234009E-06
  1152   0.114301E+04   0.151862E+02   0.000000E+00  -0.623325E+02   0.288970E-08  -0.358763E-06   0.229866E-06
  1153   0.114429E+04   0.149940E+02   0.000000E+00  -0.615565E+02   0.288410E-08  -0.359607E-06   0.225714E-06
  1154   0.114543E+04   0.148054E+02   0.000000E+00  -0.607668E+02   0.287852E-08  -0.360281E-06   0.221556E-06
  1155   0.114650E+04   0.146206E+02   0.000000E+00  -0.599658E+02   0.287294E-08  -0.360786E-06   0.217390E-06
  1156   0.114745E+04   0.144389E+02   0.000000E+00  -0.591541E+02   0.286739E-08  -0.361124E-06   0.213218E-06
  1157   0.114832E+04   0.142611E+02   0.000000E+00  -0.583305E+02   0.286184E-08  -0.361297E-06   0.209040E-06
  1158   0.114921E+04   0.140880E+02   0.000000E+00  -0.574973E+02   0.285631E-08  -0.361304E-06   0.204856E-06
  1159   0.115003E+04   0.139182E+02   0.000000E+00  -0.566538E+02   0.285079E-08  -0.361148E-06   0.200668E-06
  1160   0.115064E+04   0.137534E+02   0.000000E+00  -0.558023E+02   0.284529E-08  -0.360830E-06   0.196475E-06
  1161   0.115132E+04   0.135920E+02   0.000000E+00  -0.549407E+02   0.283979E-08  -0.360351E-06   0.192278E-06
  1162   0.115186E+04   0.134350E+02   0.000000E+00  -0.540713E+02   0.283431E-08  -0.359713E-06   0.188077E-06
  1163   0.115232E+04   0.132824E+02   0.000000E+00  -0.531943E+02   0.282885E-08  -0.358916E-06   0.183873E-06
  1164   0.115279E+04   0.131342E+02   0.000000E+00  -0.523097E+02   0.282339E-08  -0.357963E-06   0.179667E-06
  1165   0.115311E+04   0.129899E+02   0.000000E+00  -0.514175E+02   0.281795E-08  -0.356854E-06   0.175459E-06
  1166   0.115327E+04   0.128503E+02   0.000000E+00  -0.505195E+02   0.281252E-08  -0.355591E-06   0.171250E-06
  1167   0.115351E+04   0.127147E+02   0.000000E+00  -0.496156E+02   0.280711E-08  -0.354174E-06   0.167039E-06
  1168   0.115359E+04   0.125838E+02   0.000000E+00  -0.487053E+02   0.280171E-08  -0.352606E-06   0.162828E-06
  1169   0.115367E+04   0.124572E+02   0.000000E+00  -0.477915E+02   0.279632E-08  -0.350888E-06   0.158617E-06
  1170   0.115366E+04   0.123348E+02   0.000000E+00  -0.468715E+02   0.279094E-08  -0.349020E-06   0.154406E-06
  1171   0.115350E+04   0.122175E+02   0.000000E+00  -0.459482E+02   0.278557E-08  -0.347005E-06   0.150197E-06
  1172   0.115332E+04   0.121046E+02   0.000000E+00  -0.450211E+02   0.278022E-08  -0.344843E-06   0.145988E-06
  1173   0.115306E+04   0.119962E+02   0.000000E+00  -0.440902E+02   0.277488E-08  -0.342536E-06   0.141782E-06
  1174   0.115271E+04   0.118916E+02   0.000000E+00  -0.431567E+02   0.276956E-08  -0.340085E-06   0.137578E-06
  1175   0.115227E+04   0.117917E+02   0.000000E+00  -0.422206E+02   0.276424E-08  -0.337492E-06   0.133377E-06
  1176   0.115166E+04   0.116966E+02   0.000000E+00  -0.412829E+02   0.275894E-08  -0.334757E-06   0.129180E-06
  1177   0.115111E+04   0.116070E+02   0.000000E+00  -0.403430E+02   0.275365E-08  -0.331882E-06   0.124987E-06
  1178   0.115039E+04   0.115209E+02   0.000000E+00  -0.394019E+02   0.274838E-08  -0.328868E-06   0.120798E-06
  1179   0.114973E+04   0.114413E+02   0.000000E+00  -0.384598E+02   0.274311E-08  -0.325717E-06   0.116613E-06
  1180   0.114889E+04   0.113660E+02   0.000000E+00  -0.375170E+02   0.273786E-08  -0.322430E-06   0.112435E-06
  1181   0.114803E+04   0.112944E+02   0.000000E+00  -0.365741E+02   0.273262E-08  -0.319008E-06   0.108262E-06
  1182   0.114700E+04   0.112280E+02   0.000000E+00  -0.356313E+02   0.272739E-08  -0.315453E-06   0.104096E-06
  1183   0.114594E+04   0.111663E+02   0.000000E+00  -0.346890E+02   0.272218E-08  -0.311765E-06   0.999365E-07
  1184   0.114478E+04   0.111084E+02   0.000000E+00  -0.337476E+02   0.271698E-08  -0.307946E-06   0.957846E-07
  1185   0.114358E+04   0.110569E+02   0.000000E+00  -0.328072E+02   0.271179E-08  -0.303998E-06   0.916406E-07
  1186   0.114229E+04   0.110094E+02   0.000000E+00  -0.318685E+02   0.270661E-08  -0.299921E-06   0.875050E-07
  1187   0.114096E+04   0.109668E+02   0.000000E+00  -0.309316E+02   0.270144E-08  -0.295718E-06   0.833783E-07
  1188   0.113952E+04   0.109286E+02   0.000000E+00  -0.299970E+02   0.269629E-08  -0.291388E-06   0.792610E-07
  1189   0.113797E+04   0.108954E+02   0.000000E+00  -0.290647E+02   0.269115E-08  -0.286934E-06   0.751536E-07
  1190   0.113639E+04   0.108667E+02   0.000000E+00  -0.281353E+02   0.268602E-08  -0.282358E-06   0.710567E-07
  1191   0.113469E+04   0.108432E+02   0.000000E+00  -0.272088E+02   0.268090E-08  -0.277659E-06   0.669706E-07
  1192   0.113295E+04   0.108243E+02   0.000000E+00  -0.262856E+02   0.267579E-08  -0.272839E-06   0.628959E-07
  1193   0.113110E+04   0.108101E+02   0.000000E+00  -0.253660E+02   0.267070E-08  -0.267901E-06   0.588331E-07
  1194   0.112920E+04   0.108007E+02   0.000000E+00  -0.244501E+02   0.266562E-08  -0.262844E-06   0.547827E-07
  1195   0.112726E+04   0.107962E+02   0.000000E+00  -0.235382E+02   0.266055E-08  -0.257671E-06   0.507452E-07
  1196   0.112513E+04   0.107973E+02   0.000000E+00  -0.226309E+02   0.265549E-08  -0.252383E-06   0.467210E-07
  1197   0.112302E+04   0.108020E+02   0.000000E+00  -0.217281E+02   0.265044E-08  -0.246980E-06   0.427107E-07
  1198   0.112080E+04   0.108117E+02   0.000000E+00  -0.208311E+02   0.264541E-08  -0.241465E-06   0.387148E-07
  1199   0.111852E+04   0.108260E+02   0.000000E+00  -0.199379E+02   0.264038E-08  -0.235838E-06   0.347338E-07
  1200   0.111611E+04   0.108455E+02   0.000000E+00  -0.190501E+02   0.263537E-08  -0.230102E-06   0.307681E-07
  1201   0.111373E+04   0.108688E+02   0.000000E+00  -0.181687E+02   0.263037E-08  -0.224256E-06   0.268182E-07
  1202   0.111115E+04   0.108983E+02   0.000000E+00  -0.172923E+02   0.262538E-08  -0.218302E-06   0.228844E-07
  1203   0.110859E+04   0.109317E+02   0.000000E+00  -0.164228E+02   0.262041E-08  -0.212240E-06   0.189668E-07
  1204   0.110590E+04   0.109699E+02   0.000000E+00  -0.155599E+02   0.261544E-08  -0.206071E-06   0.150657E-07
  1205   0.110315E+04   0.110113E+02   0.000000E+00  -0.147044E+02   0.261049E-08  -0.199795E-06   0.111812E-07
  1206   0.110035E+04   0.110583E+02   0.000000E+00  -0.138562E+02   0.260554E-08  -0.193414E-06   0.731345E-08
  1207   0.109758E+04   0.111094E+02   0.000000E+00  -0.130169E+02   0.260061E-08  -0.186927E-06   0.346274E-08
  1208   0.109467E+04   0.111653E+02   0.000000E+00  -0.121846E+02   0.259569E-08  -0.180335E-06  -0.370772E-09
  1209   0.109163E+04   0.112247E+02   0.000000E+00  -0.113612E+02   0.259079E-08  -0.173639E-06  -0.418690E-08
  1210   0.108862E+04   0.112882E+02   0.000000E+00  -0.105477E+02   0.258589E-08  -0.166839E-06  -0.798545E-08
  1211   0.108547E+04   0.113567E+02   0.000000E+00  -0.974369E+01   0.258100E-08  -0.159936E-06  -0.117662E-07
  1212   0.108234E+04   0.114288E+02   0.000000E+00  -0.894879E+01   0.257613E-08  -0.152930E-06  -0.155291E-07
  1213   0.107908E+04   0.115044E+02   0.000000E+00  -0.816331E+01   0.257127E-08  -0.145822E-06  -0.192737E-07
  1214   0.107584E+04   0.115851E+02   0.000000E+00  -0.738905E+01   0.256642E-08  -0.138613E-06  -0.230001E-07
  1215   0.107254E+04   0.116687E+02   0.000000E+00  -0.662560E+01   0.256158E-08  -0.131303E-06  -0.267079E-07
  1216   0.106919E+04   0.117567E+02   0.000000E+00  -0.587328E+01   0.255675E-08  -0.123893E-06  -0.303970E-07
  1217   0.106563E+04   0.118485E+02   0.000000E+00  -0.513167E+01   0.255193E-08  -0.116383E-06  -0.340671E-07
  1218   0.106216E+04   0.119447E+02   0.000000E+00  -0.440258E+01   0.254712E-08  -0.108774E-06  -0.377182E-07
  1219   0.105856E+04   0.120432E+02   0.000000E+00  -0.368411E+01   0.254233E-08  -0.101066E-06  -0.413499E-07
  1220   0.105497E+04   0.121455E+02   0.000000E+00  -0.297882E+01   0.253754E-08  -0.932599E-07  -0.449622E-07
  1221   0.105132E+04   0.122509E+02   0.000000E+00  -0.228553E+01   0.253277E-08  -0.853566E-07  -0.485548E-07
  1222   0.104762E+04   0.123610E+02   0.000000E+00  -0.160607E+01   0.252801E-08  -0.773564E-07  -0.521276E-07
  1223   0.104386E+04   0.124743E+02   0.000000E+00  -0.937775E+00   0.252325E-08  -0.692598E-07  -0.556802E-07
  1224   0.104004E+04   0.125892E+02   0.000000E+00  -0.284698E+00   0.251851E-08  -0.610675E-07  -0.592127E-07
  1225   0.103623E+04   0.127090E+02   0.000000E+00   0.355070E+00   0.251378E-08  -0.527800E-07  -0.627247E-07
  1226   0.103236E+04   0.128312E+02   0.000000E+00   0.981946E+00   0.250906E-08  -0.443979E-07  -0.662160E-07
  1227   0.102851E+04   0.129569E+02   0.000000E+00   0.159412E+01   0.250436E-08  -0.359217E-07  -0.696866E-07
  1228   0.102452E+04   0.130858E+02   0.000000E+00   0.219275E+01   0.249966E-08  -0.273520E-07  -0.731361E-07
  1229   0.102055E+04   0.132175E+02   0.000000E+00   0.277604E+01   0.249497E-08  -0.186895E-07  -0.765644E-07
  1230   0.101637E+04   0.133518E+02   0.000000E+00   0.334587E+01   0.249030E-08  -0.993455E-08  -0.799713E-07
  1231   0.101227E+04   0.134896E+02   0.000000E+00   0.390045E+01   0.248563E-08  -0.108787E-08  -0.833566E-07
  1232   0.100811E+04   0.136294E+02   0.000000E+00   0.444093E+01   0.248098E-08   0.785002E-08  -0.867202E-07
  1233   0.100404E+04   0.137735E+02   0.000000E+00   0.496476E+01   0.247633E-08   0.168785E-07  -0.900618E-07
  1234   0.999830E+03   0.139190E+02   0.000000E+00   0.547459E+01   0.247170E-08   0.259971E-07  -0.933812E-07
  1235   0.995856E+03   0.140681E+02   0.000000E+00   0.596860E+01   0.246707E-08   0.352052E-07  -0.966783E-07
  1236   0.991670E+03   0.142186E+02   0.000000E+00   0.644722E+01   0.246246E-08   0.445022E-07  -0.999529E-07
  1237   0.987422E+03   0.143720E+02   0.000000E+00   0.690938E+01   0.245786E-08   0.538876E-07  -0.103205E-06
  1238   0.983184E+03   0.145285E+02   0.000000E+00   0.735549E+01   0.245327E-08   0.633607E-07  -0.106434E-06
  1239   0.978882E+03   0.146865E+02   0.000000E+00   0.778523E+01   0.244869E-08   0.729211E-07  -0.109639E-06
  1240   0.974517E+03   0.148475E+02   0.000000E+00   0.819976E+01   0.244412E-08   0.825681E-07  -0.112822E-06
  1241   0.970236E+03   0.150101E+02   0.000000E+00   0.859728E+01   0.243956E-08   0.923013E-07  -0.115981E-06
  1242   0.965815E+03   0.151766E+02   0.000000E+00   0.897968E+01   0.243501E-08   0.102120E-06  -0.119116E-06
  1243   0.961404E+03   0.153434E+02   0.000000E+00   0.934345E+01   0.243047E-08   0.112023E-06  -0.122227E-06
  1244   0.957002E+03   0.155140E+02   0.000000E+00   0.969204E+01   0.242594E-08   0.122011E-06  -0.125315E-06
  1245   0.952609E+03   0.156864E+02   0.000000E+00   0.100235E+02   0.242142E-08   0.132083E-06  -0.128378E-06
  1246   0.948150E+03   0.158599E+02   0.000000E+00   0.103392E+02   0.241691E-08   0.142238E-06  -0.131417E-06
  1247   0.943625E+03   0.160359E+02   0.000000E+00   0.106373E+02   0.241242E-08   0.152476E-06  -0.134431E-06
  1248   0.939108E+03   0.162138E+02   0.000000E+00   0.109181E+02   0.240793E-08   0.162795E-06  -0.137420E-06
  1249   0.934598E+03   0.163950E+02   0.000000E+00   0.111822E+02   0.240345E-08   0.173197E-06  -0.140384E-06
  1250   0.930096E+03   0.165768E+02   0.000000E+00   0.114291E+02   0.239898E-08   0.183679E-06  -0.143323E-06
  1251   0.925527E+03   0.167597E+02   0.000000E+00   0.116587E+02   0.239452E-08   0.194241E-06  -0.146236E-06
  1252   0.921040E+03   0.169460E+02   0.000000E+00   0.118708E+02   0.239008E-08   0.204881E-06  -0.149124E-06
  1253   0.916413E+03   0.171328E+02   0.000000E+00   0.120660E+02   0.238564E-08   0.215595E-06  -0.151986E-06
  1254   0.911796E+03   0.173206E+02   0.000000E+00   0.122441E+02   0.238121E-08   0.226380E-06  -0.154823E-06
  1255   0.907190E+03   0.175110E+02   0.000000E+00   0.124049E+02   0.237679E-08   0.237234E-06  -0.157633E-06
  1256   0.902670E+03   0.177017E+02   0.000000E+00   0.125489E+02   0.237238E-08   0.248154E-06  -0.160416E-06
  1257   0.898088E+03   0.178941E+02   0.000000E+00   0.126759E+02   0.236799E-08   0.259136E-06  -0.163174E-06
  1258   0.893446E+03   0.180867E+02   0.000000E+00   0.127860E+02   0.236360E-08   0.270178E-06  -0.165904E-06
  1259   0.888819E+03   0.182809E+02   0.000000E+00   0.128793E+02   0.235922E-08   0.281276E-06  -0.168608E-06
  1260   0.884207E+03   0.184752E+02   0.000000E+00   0.129559E+02   0.235485E-08   0.292428E-06  -0.171284E-06
  1261   0.879612E+03   0.186711E+02   0.000000E+00   0.130158E+02   0.235049E-08   0.303630E-06  -0.173934E-06
  1262   0.875034E+03   0.188678E+02   0.000000E+00   0.130592E+02   0.234614E-08   0.314881E-06  -0.176555E-06
  1263   0.870475E+03   0.190644E+02   0.000000E+00   0.130859E+02   0.234181E-08   0.326176E-06  -0.179150E-06
  1264   0.865861E+03   0.192618E+02   0.000000E+00   0.130960E+02   0.233748E-08   0.337512E-06  -0.181716E-06
  1265   0.861342E+03   0.194590E+02   0.000000E+00   0.130897E+02   0.233316E-08   0.348888E-06  -0.184254E-06
  1266   0.856769E+03   0.196568E+02   0.000000E+00   0.130673E+02   0.232885E-08   0.360299E-06  -0.186765E-06
  1267   0.852219E+03   0.198537E+02   0.000000E+00   0.130285E+02   0.232455E-08   0.371743E-06  -0.189246E-06
  1268   0.847700E+03   0.200527E+02   0.000000E+00   0.129734E+02   0.232026E-08   0.383217E-06  -0.191700E-06
  1269   0.843213E+03   0.202491E+02   0.000000E+00   0.129026E+02   0.231597E-08   0.394718E-06  -0.194124E-06
  1270   0.838721E+03   0.204460E+02   0.000000E+00   0.128151E+02   0.231170E-08   0.406242E-06  -0.196520E-06
  1271   0.834263E+03   0.206432E+02   0.000000E+00   0.127121E+02   0.230744E-08   0.417788E-06  -0.198886E-06
  1272   0.829809E+03   0.208401E+02   0.000000E+00   0.125934E+02   0.230319E-08   0.429351E-06  -0.201224E-06
  1273   0.825361E+03   0.210358E+02   0.000000E+00   0.124589E+02   0.229894E-08   0.440930E-06  -0.203531E-06
  1274   0.820950E+03   0.212303E+02   0.000000E+00   0.123089E+02   0.229471E-08   0.452520E-06  -0.205809E-06
  1275   0.816562E+03   0.214250E+02   0.000000E+00   0.121441E+02   0.229049E-08   0.464120E-06  -0.208057E-06
  1276   0.812189E+03   0.216192E+02   0.000000E+00   0.119633E+02   0.228627E-08   0.475725E-06  -0.210276E-06
  1277   0.807848E+03   0.218127E+02   0.000000E+00   0.117680E+02   0.228206E-08   0.487334E-06  -0.212464E-06
  1278   0.803533E+03   0.220049E+02   0.000000E+00   0.115570E+02   0.227787E-08   0.498943E-06  -0.214621E-06
  1279   0.799252E+03   0.221957E+02   0.000000E+00   0.113316E+02   0.227368E-08   0.510549E-06  -0.216748E-06
  1280   0.795005E+03   0.223865E+02   0.000000E+00   0.110901E+02   0.226950E-08   0.522149E-06  -0.218844E-06
  1281   0.790787E+03   0.225758E+02   0.000000E+00   0.108353E+02   0.226533E-08   0.533740E-06  -0.220909E-06
  1282   0.786606E+03   0.227635E+02   0.000000E+00   0.105654E+02   0.226118E-08   0.545319E-06  -0.222943E-06
  1283   0.782455E+03   0.229504E+02   0.000000E+00   0.102808E+02   0.225703E-08   0.556884E-06  -0.224946E-06
  1284   0.778342E+03   0.231356E+02   0.000000E+00   0.998147E+01   0.225288E-08   0.568431E-06  -0.226917E-06
  1285   0.774254E+03   0.233200E+02   0.000000E+00   0.966852E+01   0.224875E-08   0.579957E-06  -0.228856E-06
  1286   0.770207E+03   0.235019E+02   0.000000E+00   0.934099E+01   0.224463E-08   0.591460E-06  -0.230764E-06
  1287   0.766201E+03   0.236827E+02   0.000000E+00   0.900014E+01   0.224052E-08   0.602936E-06  -0.232639E-06
  1288   0.762238E+03   0.238618E+02   0.000000E+00   0.864423E+01   0.223641E-08   0.614382E-06  -0.234482E-06
  1289   0.758311E+03   0.240398E+02   0.000000E+00   0.827599E+01   0.223232E-08   0.625796E-06  -0.236293E-06
  1290   0.754420E+03   0.242151E+02   0.000000E+00   0.789296E+01   0.222823E-08   0.637174E-06  -0.238071E-06
  1291   0.750575E+03   0.243893E+02   0.000000E+00   0.749639E+01   0.222415E-08   0.648513E-06  -0.239816E-06
  1292   0.746769E+03   0.245600E+02   0.000000E+00   0.708603E+01   0.222008E-08   0.659812E-06  -0.241529E-06
  1293   0.743003E+03   0.247309E+02   0.000000E+00   0.666163E+01   0.221602E-08   0.671065E-06  -0.243208E-06
  1294   0.739292E+03   0.248991E+02   0.000000E+00   0.622668E+01   0.221197E-08   0.682271E-06  -0.244853E-06
  1295   0.735616E+03   0.250652E+02   0.000000E+00   0.577648E+01   0.220793E-08   0.693427E-06  -0.246465E-06
  1296   0.731982E+03   0.252299E+02   0.000000E+00   0.531524E+01   0.220390E-08   0.704529E-06  -0.248044E-06
  1297   0.728400E+03   0.253924E+02   0.000000E+00   0.483975E+01   0.219987E-08   0.715575E-06  -0.249588E-06
  1298   0.724862E+03   0.255527E+02   0.000000E+00   0.435200E+01   0.219586E-08   0.726562E-06  -0.251098E-06
  1299   0.721362E+03   0.257107E+02   0.000000E+00   0.385101E+01   0.219185E-08   0.737486E-06  -0.252574E-06
  1300   0.717924E+03   0.258658E+02   0.000000E+00   0.333801E+01   0.218785E-08   0.748345E-06  -0.254016E-06
  1301   0.714533E+03   0.260199E+02   0.000000E+00   0.281283E+01   0.218386E-08   0.759136E-06  -0.255422E-06
  1302   0.711184E+03   0.261709E+02   0.000000E+00   0.227619E+01   0.217988E-08   0.769860E-06  -0.256795E-06
  1303   0.707884E+03   0.263194E+02   0.000000E+00   0.172668E+01   0.217591E-08   0.780517E-06  -0.258133E-06
  1304   0.704636E+03   0.264661E+02   0.000000E+00   0.116655E+01   0.217194E-08   0.791108E-06  -0.259436E-06
  1305   0.701440E+03   0.266094E+02   0.000000E+00   0.594389E+00   0.216799E-08   0.801633E-06  -0.260706E-06
  1306   0.698282E+03   0.267515E+02   0.000000E+00   0.132059E-01   0.216404E-08   0.812094E-06  -0.261941E-06
  1307   0.695194E+03   0.268900E+02   0.000000E+00  -0.577691E+00   0.216010E-08   0.822491E-06  -0.263143E-06
