#    L    TT             EE             BB             TE          
   132   0.378412E+04   0.101703E+01   0.398119E-02  -0.400590E+02
   133   0.381858E+04   0.102149E+01   0.404529E-02  -0.404705E+02
   134   0.385302E+04   0.102555E+01   0.411004E-02  -0.408648E+02
   135   0.388745E+04   0.102915E+01   0.417545E-02  -0.412449E+02
   136   0.392172E+04   0.103228E+01   0.424151E-02  -0.416071E+02
   137   0.395598E+04   0.103502E+01   0.430825E-02  -0.419536E+02
   138   0.399015E+04   0.103729E+01   0.437567E-02  -0.422830E+02
   139   0.402409E+04   0.103924E+01   0.444377E-02  -0.425947E+02
   140   0.405811E+04   0.104064E+01   0.451257E-02  -0.428893E+02
   141   0.409189E+04   0.104157E+01   0.458206E-02  -0.431648E+02
   142   0.412567E+04   0.104209E+01   0.465227E-02  -0.434218E+02
   143   0.415937E+04   0.104222E+01   0.472319E-02  -0.436604E+02
   144   0.419285E+04   0.104186E+01   0.479483E-02  -0.438799E+02
   145   0.422618E+04   0.104118E+01   0.486721E-02  -0.440796E+02
   146   0.425959E+04   0.103994E+01   0.494032E-02  -0.442595E+02
   147   0.429262E+04   0.103837E+01   0.501418E-02  -0.444182E+02
   148   0.432552E+04   0.103631E+01   0.508879E-02  -0.445572E+02
   149   0.435835E+04   0.103384E+01   0.516416E-02  -0.446751E+02
   150   0.439089E+04   0.103104E+01   0.524029E-02  -0.447696E+02
   151   0.442329E+04   0.102782E+01   0.531719E-02  -0.448438E+02
   152   0.445540E+04   0.102411E+01   0.539486E-02  -0.448961E+02
   153   0.448738E+04   0.102006E+01   0.547332E-02  -0.449243E+02
   154   0.451915E+04   0.101565E+01   0.555255E-02  -0.449307E+02
   155   0.455071E+04   0.101090E+01   0.563258E-02  -0.449143E+02
   156   0.458191E+04   0.100578E+01   0.571340E-02  -0.448753E+02
   157   0.461305E+04   0.100031E+01   0.579502E-02  -0.448121E+02
   158   0.464391E+04   0.994547E+00   0.587744E-02  -0.447254E+02
   159   0.467449E+04   0.988344E+00   0.596066E-02  -0.446152E+02
   160   0.470487E+04   0.981844E+00   0.604468E-02  -0.444800E+02
   161   0.473504E+04   0.975120E+00   0.612951E-02  -0.443212E+02
   162   0.476494E+04   0.968018E+00   0.621515E-02  -0.441389E+02
   163   0.479471E+04   0.960610E+00   0.630159E-02  -0.439314E+02
   164   0.482406E+04   0.952966E+00   0.638885E-02  -0.437004E+02
   165   0.485329E+04   0.945009E+00   0.647691E-02  -0.434434E+02
   166   0.488224E+04   0.936883E+00   0.656578E-02  -0.431620E+02
   167   0.491099E+04   0.928363E+00   0.665546E-02  -0.428569E+02
   168   0.493933E+04   0.919816E+00   0.674594E-02  -0.425258E+02
   169   0.496739E+04   0.910941E+00   0.683723E-02  -0.421688E+02
   170   0.499519E+04   0.901959E+00   0.692933E-02  -0.417872E+02
   171   0.502257E+04   0.892865E+00   0.702222E-02  -0.413789E+02
   172   0.504961E+04   0.883582E+00   0.711591E-02  -0.409452E+02
   173   0.507624E+04   0.874106E+00   0.721039E-02  -0.404862E+02
   174   0.510261E+04   0.864731E+00   0.730567E-02  -0.400018E+02
   175   0.512863E+04   0.855156E+00   0.740173E-02  -0.394913E+02
   176   0.515417E+04   0.845600E+00   0.749858E-02  -0.389547E+02
   177   0.517938E+04   0.835985E+00   0.759621E-02  -0.383932E+02
   178   0.520418E+04   0.826527E+00   0.769461E-02  -0.378055E+02
   179   0.522856E+04   0.816924E+00   0.779378E-02  -0.371914E+02
   180   0.525269E+04   0.807395E+00   0.789372E-02  -0.365523E+02
   181   0.527633E+04   0.797934E+00   0.799442E-02  -0.358882E+02
   182   0.529956E+04   0.788610E+00   0.809587E-02  -0.351975E+02
   183   0.532231E+04   0.779344E+00   0.819808E-02  -0.344815E+02
   184   0.534473E+04   0.770204E+00   0.830103E-02  -0.337396E+02
   185   0.536674E+04   0.761335E+00   0.840473E-02  -0.329738E+02
   186   0.538797E+04   0.752589E+00   0.850916E-02  -0.321811E+02
   187   0.540910E+04   0.744104E+00   0.861432E-02  -0.313629E+02
   188   0.542974E+04   0.735858E+00   0.872020E-02  -0.305206E+02
   189   0.544982E+04   0.727884E+00   0.882680E-02  -0.296526E+02
   190   0.546980E+04   0.720228E+00   0.893412E-02  -0.287612E+02
   191   0.548893E+04   0.712909E+00   0.904215E-02  -0.278433E+02
   192   0.550772E+04   0.705941E+00   0.915087E-02  -0.269009E+02
   193   0.552596E+04   0.699366E+00   0.926030E-02  -0.259356E+02
   194   0.554388E+04   0.693207E+00   0.937042E-02  -0.249451E+02
   195   0.556124E+04   0.687497E+00   0.948123E-02  -0.239314E+02
   196   0.557804E+04   0.682267E+00   0.959271E-02  -0.228937E+02
   197   0.559445E+04   0.677556E+00   0.970487E-02  -0.218336E+02
   198   0.561037E+04   0.673382E+00   0.981771E-02  -0.207501E+02
   199   0.562582E+04   0.669777E+00   0.993120E-02  -0.196439E+02
   200   0.564079E+04   0.666764E+00   0.100454E-01  -0.185157E+02
   201   0.565521E+04   0.664399E+00   0.101602E-01  -0.173647E+02
   202   0.566916E+04   0.662689E+00   0.102756E-01  -0.161923E+02
   203   0.568255E+04   0.661693E+00   0.103917E-01  -0.149976E+02
   204   0.569531E+04   0.661434E+00   0.105085E-01  -0.137835E+02
   205   0.570759E+04   0.661955E+00   0.106258E-01  -0.125478E+02
   206   0.571924E+04   0.663295E+00   0.107438E-01  -0.112916E+02
   207   0.573041E+04   0.665476E+00   0.108624E-01  -0.100153E+02
   208   0.574086E+04   0.668550E+00   0.109816E-01  -0.871925E+01
   209   0.575076E+04   0.672539E+00   0.111014E-01  -0.740382E+01
   210   0.576010E+04   0.677495E+00   0.112218E-01  -0.606979E+01
   211   0.576887E+04   0.683448E+00   0.113428E-01  -0.471715E+01
   212   0.577693E+04   0.690428E+00   0.114644E-01  -0.334673E+01
   213   0.578450E+04   0.698479E+00   0.115865E-01  -0.195842E+01
   214   0.579143E+04   0.707594E+00   0.117092E-01  -0.553338E+00
   215   0.579779E+04   0.717967E+00   0.118325E-01   0.867863E+00
   216   0.580350E+04   0.729410E+00   0.119563E-01   0.230579E+01
   217   0.580872E+04   0.742081E+00   0.120806E-01   0.375851E+01
   218   0.581330E+04   0.755979E+00   0.122055E-01   0.522633E+01
   219   0.581730E+04   0.771105E+00   0.123308E-01   0.671031E+01
   220   0.582073E+04   0.787606E+00   0.124567E-01   0.820608E+01
   221   0.582358E+04   0.805409E+00   0.125830E-01   0.971594E+01
   222   0.582585E+04   0.824662E+00   0.127099E-01   0.112385E+02
   223   0.582740E+04   0.845291E+00   0.128372E-01   0.127746E+02
   224   0.582852E+04   0.867295E+00   0.129649E-01   0.143205E+02
   225   0.582898E+04   0.890823E+00   0.130931E-01   0.158795E+02
   226   0.582887E+04   0.915876E+00   0.132217E-01   0.174477E+02
   227   0.582809E+04   0.942452E+00   0.133507E-01   0.190268E+02
   228   0.582681E+04   0.970553E+00   0.134801E-01   0.206154E+02
   229   0.582494E+04   0.100025E+01   0.136099E-01   0.222122E+02
   230   0.582241E+04   0.103155E+01   0.137400E-01   0.238178E+02
   231   0.581922E+04   0.106452E+01   0.138705E-01   0.254317E+02
   232   0.581551E+04   0.109908E+01   0.140013E-01   0.270524E+02
   233   0.581121E+04   0.113547E+01   0.141324E-01   0.286786E+02
   234   0.580618E+04   0.117353E+01   0.142638E-01   0.303112E+02
   235   0.580062E+04   0.121333E+01   0.143955E-01   0.319485E+02
   236   0.579440E+04   0.125488E+01   0.145274E-01   0.335909E+02
   237   0.578758E+04   0.129825E+01   0.146596E-01   0.352369E+02
   238   0.578017E+04   0.134352E+01   0.147920E-01   0.368865E+02
   239   0.577223E+04   0.139053E+01   0.149246E-01   0.385391E+02
   240   0.576354E+04   0.143935E+01   0.150574E-01   0.401926E+02
   241   0.575441E+04   0.149015E+01   0.151904E-01   0.418478E+02
   242   0.574467E+04   0.154277E+01   0.153235E-01   0.435041E+02
   243   0.573433E+04   0.159735E+01   0.154567E-01   0.451600E+02
   244   0.572339E+04   0.165383E+01   0.155900E-01   0.468163E+02
   245   0.571184E+04   0.171227E+01   0.157234E-01   0.484703E+02
   246   0.569976E+04   0.177268E+01   0.158569E-01   0.501234E+02
   247   0.568715E+04   0.183498E+01   0.159904E-01   0.517735E+02
   248   0.567393E+04   0.189955E+01   0.161239E-01   0.534208E+02
   249   0.566025E+04   0.196586E+01   0.162575E-01   0.550645E+02
   250   0.564595E+04   0.203436E+01   0.163910E-01   0.567033E+02
   251   0.563120E+04   0.210475E+01   0.165246E-01   0.583379E+02
   252   0.561575E+04   0.217727E+01   0.166580E-01   0.599670E+02
   253   0.559999E+04   0.225170E+01   0.167915E-01   0.615889E+02
   254   0.558361E+04   0.232835E+01   0.169248E-01   0.632037E+02
   255   0.556669E+04   0.240694E+01   0.170580E-01   0.648114E+02
   256   0.554931E+04   0.248784E+01   0.171911E-01   0.664119E+02
   257   0.553145E+04   0.257063E+01   0.173241E-01   0.679970E+02
   258   0.551304E+04   0.265568E+01   0.174570E-01   0.695795E+02
   259   0.549417E+04   0.274285E+01   0.175896E-01   0.711443E+02
   260   0.547489E+04   0.283216E+01   0.177221E-01   0.727063E+02
   261   0.545507E+04   0.292355E+01   0.178544E-01   0.742433E+02
   262   0.543469E+04   0.301724E+01   0.179865E-01   0.757775E+02
   263   0.541414E+04   0.311303E+01   0.181184E-01   0.773014E+02
   264   0.539296E+04   0.321099E+01   0.182500E-01   0.788077E+02
   265   0.537123E+04   0.331108E+01   0.183814E-01   0.802888E+02
   266   0.534916E+04   0.341351E+01   0.185125E-01   0.817671E+02
   267   0.532654E+04   0.351793E+01   0.186433E-01   0.832202E+02
   268   0.530352E+04   0.362472E+01   0.187739E-01   0.846630E+02
   269   0.527993E+04   0.373360E+01   0.189041E-01   0.860880E+02
   270   0.525608E+04   0.384465E+01   0.190340E-01   0.874953E+02
   271   0.523175E+04   0.395780E+01   0.191636E-01   0.888847E+02
   272   0.520715E+04   0.407337E+01   0.192929E-01   0.902490E+02
   273   0.518207E+04   0.419077E+01   0.194218E-01   0.916028E+02
   274   0.515664E+04   0.431060E+01   0.195503E-01   0.929240E+02
   275   0.513080E+04   0.443236E+01   0.196785E-01   0.942348E+02
   276   0.510469E+04   0.455628E+01   0.198063E-01   0.955128E+02
   277   0.507809E+04   0.468237E+01   0.199337E-01   0.967804E+02
   278   0.505122E+04   0.481057E+01   0.200607E-01   0.980153E+02
   279   0.502400E+04   0.494081E+01   0.201873E-01   0.992248E+02
   280   0.499643E+04   0.507310E+01   0.203134E-01   0.100424E+03
   281   0.496867E+04   0.520754E+01   0.204392E-01   0.101590E+03
   282   0.494040E+04   0.534383E+01   0.205645E-01   0.102731E+03
   283   0.491193E+04   0.548221E+01   0.206893E-01   0.103847E+03
   284   0.488319E+04   0.562260E+01   0.208137E-01   0.104937E+03
   285   0.485417E+04   0.576504E+01   0.209376E-01   0.106001E+03
   286   0.482479E+04   0.590937E+01   0.210610E-01   0.107033E+03
