#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   563   0.242473E+04   0.150407E+02   0.373989E-05   0.150407E+02   0.944131E+01  -0.128915E-06   0.373989E-05  -0.128915E-06   0.128384E-07
   564   0.241926E+04   0.159961E+02   0.377462E-05   0.159961E+02   0.962128E+01  -0.141769E-06   0.377462E-05  -0.141769E-06   0.128003E-07
   565   0.241355E+04   0.169318E+02   0.380763E-05   0.169318E+02   0.980417E+01  -0.154562E-06   0.380763E-05  -0.154562E-06   0.127623E-07
   566   0.240770E+04   0.178448E+02   0.383898E-05   0.178448E+02   0.999220E+01  -0.167295E-06   0.383898E-05  -0.167295E-06   0.127245E-07
   567   0.240170E+04   0.187359E+02   0.386875E-05   0.187359E+02   0.101839E+02  -0.179971E-06   0.386875E-05  -0.179971E-06   0.126869E-07
   568   0.239555E+04   0.196036E+02   0.389700E-05   0.196036E+02   0.103807E+02  -0.192594E-06   0.389700E-05  -0.192594E-06   0.126494E-07
   569   0.238917E+04   0.204501E+02   0.392381E-05   0.204501E+02   0.105820E+02  -0.205164E-06   0.392381E-05  -0.205164E-06   0.126121E-07
   570   0.238272E+04   0.212703E+02   0.394924E-05   0.212703E+02   0.107869E+02  -0.217685E-06   0.394924E-05  -0.217685E-06   0.125749E-07
   571   0.237604E+04   0.220662E+02   0.397336E-05   0.220662E+02   0.109963E+02  -0.230158E-06   0.397336E-05  -0.230158E-06   0.125379E-07
   572   0.236921E+04   0.228380E+02   0.399623E-05   0.228380E+02   0.112093E+02  -0.242587E-06   0.399623E-05  -0.242587E-06   0.125010E-07
   573   0.236231E+04   0.235834E+02   0.401794E-05   0.235834E+02   0.114260E+02  -0.254973E-06   0.401794E-05  -0.254973E-06   0.124643E-07
   574   0.235525E+04   0.243038E+02   0.403854E-05   0.243038E+02   0.116472E+02  -0.267319E-06   0.403854E-05  -0.267319E-06   0.124278E-07
   575   0.234804E+04   0.249971E+02   0.405811E-05   0.249971E+02   0.118713E+02  -0.279627E-06   0.405811E-05  -0.279627E-06   0.123913E-07
   576   0.234076E+04   0.256646E+02   0.407671E-05   0.256646E+02   0.120999E+02  -0.291900E-06   0.407671E-05  -0.291900E-06   0.123551E-07
   577   0.233325E+04   0.263050E+02   0.409442E-05   0.263050E+02   0.123321E+02  -0.304139E-06   0.409442E-05  -0.304139E-06   0.123190E-07
   578   0.232566E+04   0.269175E+02   0.411130E-05   0.269175E+02   0.125674E+02  -0.316348E-06   0.411130E-05  -0.316348E-06   0.122830E-07
   579   0.231799E+04   0.275027E+02   0.412742E-05   0.275027E+02   0.128071E+02  -0.328529E-06   0.412742E-05  -0.328529E-06   0.122472E-07
   580   0.231025E+04   0.280586E+02   0.414285E-05   0.280586E+02   0.130498E+02  -0.340684E-06   0.414285E-05  -0.340684E-06   0.122115E-07
   581   0.230220E+04   0.285872E+02   0.415765E-05   0.285872E+02   0.132954E+02  -0.352815E-06   0.415765E-05  -0.352815E-06   0.121760E-07
   582   0.229415E+04   0.290863E+02   0.417191E-05   0.290863E+02   0.135448E+02  -0.364924E-06   0.417191E-05  -0.364924E-06   0.121406E-07
   583   0.228602E+04   0.295553E+02   0.418568E-05   0.295553E+02   0.137972E+02  -0.377015E-06   0.418568E-05  -0.377015E-06   0.121054E-07
   584   0.227782E+04   0.299955E+02   0.419904E-05   0.299955E+02   0.140526E+02  -0.389090E-06   0.419904E-05  -0.389090E-06   0.120703E-07
   585   0.226953E+04   0.304056E+02   0.421205E-05   0.304056E+02   0.143110E+02  -0.401150E-06   0.421205E-05  -0.401150E-06   0.120353E-07
   586   0.226109E+04   0.307854E+02   0.422478E-05   0.307854E+02   0.145716E+02  -0.413199E-06   0.422478E-05  -0.413199E-06   0.120005E-07
   587   0.225264E+04   0.311350E+02   0.423731E-05   0.311350E+02   0.148360E+02  -0.425238E-06   0.423731E-05  -0.425238E-06   0.119659E-07
   588   0.224405E+04   0.314529E+02   0.424970E-05   0.314529E+02   0.151027E+02  -0.437270E-06   0.424970E-05  -0.437270E-06   0.119313E-07
   589   0.223537E+04   0.317405E+02   0.426201E-05   0.317405E+02   0.153724E+02  -0.449298E-06   0.426201E-05  -0.449298E-06   0.118970E-07
   590   0.222661E+04   0.319972E+02   0.427433E-05   0.319972E+02   0.156437E+02  -0.461323E-06   0.427433E-05  -0.461323E-06   0.118627E-07
   591   0.221784E+04   0.322221E+02   0.428671E-05   0.322221E+02   0.159187E+02  -0.473348E-06   0.428671E-05  -0.473348E-06   0.118286E-07
   592   0.220900E+04   0.324145E+02   0.429923E-05   0.324145E+02   0.161945E+02  -0.485375E-06   0.429923E-05  -0.485375E-06   0.117947E-07
   593   0.220007E+04   0.325767E+02   0.431195E-05   0.325767E+02   0.164741E+02  -0.497408E-06   0.431195E-05  -0.497408E-06   0.117608E-07
   594   0.219099E+04   0.327056E+02   0.432494E-05   0.327056E+02   0.167552E+02  -0.509447E-06   0.432494E-05  -0.509447E-06   0.117272E-07
   595   0.218191E+04   0.328035E+02   0.433828E-05   0.328035E+02   0.170372E+02  -0.521496E-06   0.433828E-05  -0.521496E-06   0.116936E-07
   596   0.217289E+04   0.328681E+02   0.435203E-05   0.328681E+02   0.173230E+02  -0.533557E-06   0.435203E-05  -0.533557E-06   0.116602E-07
   597   0.216379E+04   0.329010E+02   0.436626E-05   0.329010E+02   0.176081E+02  -0.545632E-06   0.436626E-05  -0.545632E-06   0.116269E-07
   598   0.215483E+04   0.329013E+02   0.438104E-05   0.329013E+02   0.178962E+02  -0.557724E-06   0.438104E-05  -0.557724E-06   0.115938E-07
   599   0.214571E+04   0.328699E+02   0.439643E-05   0.328699E+02   0.181860E+02  -0.569835E-06   0.439643E-05  -0.569835E-06   0.115608E-07
   600   0.213652E+04   0.328051E+02   0.441252E-05   0.328051E+02   0.184773E+02  -0.581967E-06   0.441252E-05  -0.581967E-06   0.115279E-07
   601   0.212731E+04   0.327078E+02   0.442934E-05   0.327078E+02   0.187703E+02  -0.594122E-06   0.442934E-05  -0.594122E-06   0.114951E-07
   602   0.211810E+04   0.325772E+02   0.444692E-05   0.325772E+02   0.190633E+02  -0.606295E-06   0.444692E-05  -0.606295E-06   0.114625E-07
   603   0.210880E+04   0.324155E+02   0.446525E-05   0.324155E+02   0.193587E+02  -0.618484E-06   0.446525E-05  -0.618484E-06   0.114300E-07
   604   0.209965E+04   0.322203E+02   0.448432E-05   0.322203E+02   0.196541E+02  -0.630682E-06   0.448432E-05  -0.630682E-06   0.113977E-07
   605   0.209041E+04   0.319925E+02   0.450413E-05   0.319925E+02   0.199505E+02  -0.642887E-06   0.450413E-05  -0.642887E-06   0.113655E-07
   606   0.208124E+04   0.317320E+02   0.452468E-05   0.317320E+02   0.202477E+02  -0.655092E-06   0.452468E-05  -0.655092E-06   0.113334E-07
   607   0.207184E+04   0.314388E+02   0.454597E-05   0.314388E+02   0.205458E+02  -0.667294E-06   0.454597E-05  -0.667294E-06   0.113014E-07
   608   0.206266E+04   0.311128E+02   0.456799E-05   0.311128E+02   0.208447E+02  -0.679488E-06   0.456799E-05  -0.679488E-06   0.112696E-07
   609   0.205354E+04   0.307541E+02   0.459073E-05   0.307541E+02   0.211430E+02  -0.691669E-06   0.459073E-05  -0.691669E-06   0.112379E-07
   610   0.204434E+04   0.303625E+02   0.461421E-05   0.303625E+02   0.214415E+02  -0.703834E-06   0.461421E-05  -0.703834E-06   0.112063E-07
   611   0.203520E+04   0.299388E+02   0.463840E-05   0.299388E+02   0.217408E+02  -0.715977E-06   0.463840E-05  -0.715977E-06   0.111748E-07
   612   0.202614E+04   0.294837E+02   0.466331E-05   0.294837E+02   0.220410E+02  -0.728095E-06   0.466331E-05  -0.728095E-06   0.111435E-07
   613   0.201699E+04   0.289950E+02   0.468894E-05   0.289950E+02   0.223384E+02  -0.740181E-06   0.468894E-05  -0.740181E-06   0.111123E-07
   614   0.200798E+04   0.284740E+02   0.471528E-05   0.284740E+02   0.226374E+02  -0.752233E-06   0.471528E-05  -0.752233E-06   0.110812E-07
   615   0.199896E+04   0.279216E+02   0.474232E-05   0.279216E+02   0.229350E+02  -0.764246E-06   0.474232E-05  -0.764246E-06   0.110503E-07
   616   0.199001E+04   0.273377E+02   0.477007E-05   0.273377E+02   0.232336E+02  -0.776214E-06   0.477007E-05  -0.776214E-06   0.110194E-07
   617   0.198120E+04   0.267223E+02   0.479853E-05   0.267223E+02   0.235315E+02  -0.788133E-06   0.479853E-05  -0.788133E-06   0.109887E-07
   618   0.197239E+04   0.260745E+02   0.482768E-05   0.260745E+02   0.238289E+02  -0.800000E-06   0.482768E-05  -0.800000E-06   0.109581E-07
   619   0.196356E+04   0.253974E+02   0.485752E-05   0.253974E+02   0.241264E+02  -0.811809E-06   0.485752E-05  -0.811809E-06   0.109277E-07
   620   0.195495E+04   0.246886E+02   0.488806E-05   0.246886E+02   0.244211E+02  -0.823556E-06   0.488806E-05  -0.823556E-06   0.108973E-07
   621   0.194626E+04   0.239489E+02   0.491928E-05   0.239489E+02   0.247159E+02  -0.835237E-06   0.491928E-05  -0.835237E-06   0.108671E-07
   622   0.193771E+04   0.231783E+02   0.495119E-05   0.231783E+02   0.250095E+02  -0.846846E-06   0.495119E-05  -0.846846E-06   0.108370E-07
   623   0.192930E+04   0.223789E+02   0.498378E-05   0.223789E+02   0.253010E+02  -0.858379E-06   0.498378E-05  -0.858379E-06   0.108070E-07
   624   0.192088E+04   0.215492E+02   0.501705E-05   0.215492E+02   0.255911E+02  -0.869833E-06   0.501705E-05  -0.869833E-06   0.107772E-07
   625   0.191253E+04   0.206893E+02   0.505099E-05   0.206893E+02   0.258800E+02  -0.881202E-06   0.505099E-05  -0.881202E-06   0.107474E-07
   626   0.190432E+04   0.198005E+02   0.508560E-05   0.198005E+02   0.261675E+02  -0.892481E-06   0.508560E-05  -0.892481E-06   0.107178E-07
   627   0.189625E+04   0.188829E+02   0.512089E-05   0.188829E+02   0.264530E+02  -0.903667E-06   0.512089E-05  -0.903667E-06   0.106883E-07
   628   0.188825E+04   0.179364E+02   0.515683E-05   0.179364E+02   0.267364E+02  -0.914755E-06   0.515683E-05  -0.914755E-06   0.106589E-07
   629   0.188039E+04   0.169617E+02   0.519344E-05   0.169617E+02   0.270178E+02  -0.925740E-06   0.519344E-05  -0.925740E-06   0.106296E-07
   630   0.187252E+04   0.159580E+02   0.523070E-05   0.159580E+02   0.272972E+02  -0.936618E-06   0.523070E-05  -0.936618E-06   0.106005E-07
   631   0.186479E+04   0.149283E+02   0.526862E-05   0.149283E+02   0.275745E+02  -0.947384E-06   0.526862E-05  -0.947384E-06   0.105714E-07
   632   0.185728E+04   0.138703E+02   0.530719E-05   0.138703E+02   0.278490E+02  -0.958034E-06   0.530719E-05  -0.958034E-06   0.105425E-07
   633   0.184976E+04   0.127863E+02   0.534640E-05   0.127863E+02   0.281222E+02  -0.968563E-06   0.534640E-05  -0.968563E-06   0.105137E-07
   634   0.184245E+04   0.116762E+02   0.538626E-05   0.116762E+02   0.283912E+02  -0.978966E-06   0.538626E-05  -0.978966E-06   0.104850E-07
   635   0.183529E+04   0.105403E+02   0.542677E-05   0.105403E+02   0.286589E+02  -0.989240E-06   0.542677E-05  -0.989240E-06   0.104564E-07
   636   0.182811E+04   0.937925E+01   0.546790E-05   0.937925E+01   0.289246E+02  -0.999380E-06   0.546790E-05  -0.999380E-06   0.104279E-07
   637   0.182115E+04   0.819248E+01   0.550968E-05   0.819248E+01   0.291852E+02  -0.100938E-05   0.550968E-05  -0.100938E-05   0.103996E-07
   638   0.181434E+04   0.698209E+01   0.555208E-05   0.698209E+01   0.294446E+02  -0.101924E-05   0.555208E-05  -0.101924E-05   0.103713E-07
   639   0.180766E+04   0.574708E+01   0.559511E-05   0.574708E+01   0.296998E+02  -0.102895E-05   0.559511E-05  -0.102895E-05   0.103432E-07
   640   0.180113E+04   0.448902E+01   0.563876E-05   0.448902E+01   0.299529E+02  -0.103850E-05   0.563876E-05  -0.103850E-05   0.103151E-07
   641   0.179473E+04   0.320785E+01   0.568304E-05   0.320785E+01   0.302026E+02  -0.104790E-05   0.568304E-05  -0.104790E-05   0.102872E-07
   642   0.178841E+04   0.190431E+01   0.572793E-05   0.190431E+01   0.304480E+02  -0.105714E-05   0.572793E-05  -0.105714E-05   0.102594E-07
   643   0.178229E+04   0.578847E+00   0.577343E-05   0.578847E+00   0.306914E+02  -0.106622E-05   0.577343E-05  -0.106622E-05   0.102317E-07
   644   0.177640E+04  -0.767886E+00   0.581955E-05  -0.767886E+00   0.309290E+02  -0.107512E-05   0.581955E-05  -0.107512E-05   0.102041E-07
   645   0.177057E+04  -0.213563E+01   0.586627E-05  -0.213563E+01   0.311640E+02  -0.108385E-05   0.586627E-05  -0.108385E-05   0.101766E-07
   646   0.176488E+04  -0.352374E+01   0.591360E-05  -0.352374E+01   0.313954E+02  -0.109239E-05   0.591360E-05  -0.109239E-05   0.101492E-07
   647   0.175948E+04  -0.493210E+01   0.596153E-05  -0.493210E+01   0.316227E+02  -0.110076E-05   0.596153E-05  -0.110076E-05   0.101219E-07
   648   0.175407E+04  -0.635881E+01   0.601005E-05  -0.635881E+01   0.318464E+02  -0.110893E-05   0.601005E-05  -0.110893E-05   0.100948E-07
   649   0.174895E+04  -0.780464E+01   0.605917E-05  -0.780464E+01   0.320652E+02  -0.111692E-05   0.605917E-05  -0.111692E-05   0.100677E-07
   650   0.174397E+04  -0.926814E+01   0.610887E-05  -0.926814E+01   0.322798E+02  -0.112470E-05   0.610887E-05  -0.112470E-05   0.100407E-07
   651   0.173914E+04  -0.107493E+02   0.615916E-05  -0.107493E+02   0.324916E+02  -0.113228E-05   0.615916E-05  -0.113228E-05   0.100139E-07
   652   0.173444E+04  -0.122475E+02   0.621002E-05  -0.122475E+02   0.326985E+02  -0.113966E-05   0.621002E-05  -0.113966E-05   0.998711E-08
   653   0.173004E+04  -0.137612E+02   0.626141E-05  -0.137612E+02   0.328997E+02  -0.114684E-05   0.626141E-05  -0.114684E-05   0.996045E-08
   654   0.172570E+04  -0.152897E+02   0.631332E-05  -0.152897E+02   0.330975E+02  -0.115381E-05   0.631332E-05  -0.115381E-05   0.993390E-08
   655   0.172150E+04  -0.168337E+02   0.636573E-05  -0.168337E+02   0.332910E+02  -0.116057E-05   0.636573E-05  -0.116057E-05   0.990745E-08
   656   0.171760E+04  -0.183918E+02   0.641860E-05  -0.183918E+02   0.334795E+02  -0.116713E-05   0.641860E-05  -0.116713E-05   0.988110E-08
   657   0.171383E+04  -0.199626E+02   0.647192E-05  -0.199626E+02   0.336631E+02  -0.117347E-05   0.647192E-05  -0.117347E-05   0.985485E-08
   658   0.171014E+04  -0.215468E+02   0.652567E-05  -0.215468E+02   0.338425E+02  -0.117960E-05   0.652567E-05  -0.117960E-05   0.982870E-08
   659   0.170680E+04  -0.231430E+02   0.657981E-05  -0.231430E+02   0.340169E+02  -0.118553E-05   0.657981E-05  -0.118553E-05   0.980265E-08
   660   0.170362E+04  -0.247503E+02   0.663434E-05  -0.247503E+02   0.341856E+02  -0.119123E-05   0.663434E-05  -0.119123E-05   0.977671E-08
   661   0.170057E+04  -0.263675E+02   0.668921E-05  -0.263675E+02   0.343494E+02  -0.119673E-05   0.668921E-05  -0.119673E-05   0.975086E-08
   662   0.169774E+04  -0.279959E+02   0.674442E-05  -0.279959E+02   0.345089E+02  -0.120200E-05   0.674442E-05  -0.120200E-05   0.972511E-08
   663   0.169506E+04  -0.296341E+02   0.679993E-05  -0.296341E+02   0.346635E+02  -0.120706E-05   0.679993E-05  -0.120706E-05   0.969945E-08
   664   0.169259E+04  -0.312799E+02   0.685573E-05  -0.312799E+02   0.348116E+02  -0.121190E-05   0.685573E-05  -0.121190E-05   0.967390E-08
   665   0.169027E+04  -0.329341E+02   0.691178E-05  -0.329341E+02   0.349548E+02  -0.121652E-05   0.691178E-05  -0.121652E-05   0.964844E-08
   666   0.168816E+04  -0.345953E+02   0.696808E-05  -0.345953E+02   0.350930E+02  -0.122092E-05   0.696808E-05  -0.122092E-05   0.962308E-08
   667   0.168627E+04  -0.362633E+02   0.702458E-05  -0.362633E+02   0.352255E+02  -0.122510E-05   0.702458E-05  -0.122510E-05   0.959781E-08
   668   0.168445E+04  -0.379376E+02   0.708128E-05  -0.379376E+02   0.353530E+02  -0.122906E-05   0.708128E-05  -0.122906E-05   0.957265E-08
   669   0.168300E+04  -0.396167E+02   0.713815E-05  -0.396167E+02   0.354748E+02  -0.123279E-05   0.713815E-05  -0.123279E-05   0.954757E-08
   670   0.168162E+04  -0.412990E+02   0.719515E-05  -0.412990E+02   0.355909E+02  -0.123629E-05   0.719515E-05  -0.123629E-05   0.952259E-08
   671   0.168054E+04  -0.429862E+02   0.725228E-05  -0.429862E+02   0.357028E+02  -0.123956E-05   0.725228E-05  -0.123956E-05   0.949771E-08
   672   0.167952E+04  -0.446767E+02   0.730951E-05  -0.446767E+02   0.358075E+02  -0.124261E-05   0.730951E-05  -0.124261E-05   0.947292E-08
   673   0.167880E+04  -0.463683E+02   0.736681E-05  -0.463683E+02   0.359079E+02  -0.124543E-05   0.736681E-05  -0.124543E-05   0.944822E-08
   674   0.167822E+04  -0.480619E+02   0.742416E-05  -0.480619E+02   0.360019E+02  -0.124801E-05   0.742416E-05  -0.124801E-05   0.942362E-08
   675   0.167786E+04  -0.497566E+02   0.748154E-05  -0.497566E+02   0.360902E+02  -0.125037E-05   0.748154E-05  -0.125037E-05   0.939911E-08
   676   0.167765E+04  -0.514503E+02   0.753892E-05  -0.514503E+02   0.361728E+02  -0.125248E-05   0.753892E-05  -0.125248E-05   0.937469E-08
   677   0.167765E+04  -0.531438E+02   0.759628E-05  -0.531438E+02   0.362497E+02  -0.125437E-05   0.759628E-05  -0.125437E-05   0.935036E-08
   678   0.167788E+04  -0.548363E+02   0.765360E-05  -0.548363E+02   0.363201E+02  -0.125602E-05   0.765360E-05  -0.125602E-05   0.932612E-08
   679   0.167825E+04  -0.565264E+02   0.771085E-05  -0.565264E+02   0.363855E+02  -0.125743E-05   0.771085E-05  -0.125743E-05   0.930198E-08
   680   0.167892E+04  -0.582141E+02   0.776801E-05  -0.582141E+02   0.364452E+02  -0.125860E-05   0.776801E-05  -0.125860E-05   0.927792E-08
   681   0.167974E+04  -0.598972E+02   0.782506E-05  -0.598972E+02   0.364985E+02  -0.125953E-05   0.782506E-05  -0.125953E-05   0.925396E-08
   682   0.168070E+04  -0.615772E+02   0.788198E-05  -0.615772E+02   0.365453E+02  -0.126022E-05   0.788198E-05  -0.126022E-05   0.923008E-08
   683   0.168196E+04  -0.632533E+02   0.793873E-05  -0.632533E+02   0.365878E+02  -0.126066E-05   0.793873E-05  -0.126066E-05   0.920629E-08
   684   0.168329E+04  -0.649235E+02   0.799530E-05  -0.649235E+02   0.366224E+02  -0.126087E-05   0.799530E-05  -0.126087E-05   0.918260E-08
   685   0.168476E+04  -0.665876E+02   0.805167E-05  -0.665876E+02   0.366521E+02  -0.126082E-05   0.805167E-05  -0.126082E-05   0.915899E-08
   686   0.168646E+04  -0.682369E+02   0.810781E-05  -0.682369E+02   0.366752E+02  -0.126053E-05   0.810781E-05  -0.126053E-05   0.913546E-08
   687   0.168846E+04  -0.698824E+02   0.816369E-05  -0.698824E+02   0.366934E+02  -0.126000E-05   0.816369E-05  -0.126000E-05   0.911203E-08
   688   0.169053E+04  -0.715221E+02   0.821930E-05  -0.715221E+02   0.367044E+02  -0.125921E-05   0.821930E-05  -0.125921E-05   0.908868E-08
   689   0.169282E+04  -0.731484E+02   0.827461E-05  -0.731484E+02   0.367097E+02  -0.125817E-05   0.827461E-05  -0.125817E-05   0.906541E-08
   690   0.169526E+04  -0.747688E+02   0.832959E-05  -0.747688E+02   0.367100E+02  -0.125688E-05   0.832959E-05  -0.125688E-05   0.904223E-08
   691   0.169792E+04  -0.763759E+02   0.838423E-05  -0.763759E+02   0.367023E+02  -0.125534E-05   0.838423E-05  -0.125534E-05   0.901914E-08
   692   0.170073E+04  -0.779698E+02   0.843850E-05  -0.779698E+02   0.366904E+02  -0.125355E-05   0.843850E-05  -0.125355E-05   0.899613E-08
   693   0.170376E+04  -0.795579E+02   0.849238E-05  -0.795579E+02   0.366720E+02  -0.125150E-05   0.849238E-05  -0.125150E-05   0.897321E-08
   694   0.170687E+04  -0.811253E+02   0.854584E-05  -0.811253E+02   0.366472E+02  -0.124919E-05   0.854584E-05  -0.124919E-05   0.895037E-08
   695   0.171028E+04  -0.826796E+02   0.859887E-05  -0.826796E+02   0.366181E+02  -0.124662E-05   0.859887E-05  -0.124662E-05   0.892761E-08
   696   0.171383E+04  -0.842356E+02   0.865143E-05  -0.842356E+02   0.365818E+02  -0.124380E-05   0.865143E-05  -0.124380E-05   0.890494E-08
   697   0.171754E+04  -0.857635E+02   0.870350E-05  -0.857635E+02   0.365398E+02  -0.124071E-05   0.870350E-05  -0.124071E-05   0.888234E-08
   698   0.172139E+04  -0.872784E+02   0.875507E-05  -0.872784E+02   0.364913E+02  -0.123737E-05   0.875507E-05  -0.123737E-05   0.885983E-08
   699   0.172540E+04  -0.887727E+02   0.880610E-05  -0.887727E+02   0.364378E+02  -0.123376E-05   0.880610E-05  -0.123376E-05   0.883741E-08
   700   0.172962E+04  -0.902540E+02   0.885657E-05  -0.902540E+02   0.363779E+02  -0.122988E-05   0.885657E-05  -0.122988E-05   0.881506E-08
   701   0.173400E+04  -0.917223E+02   0.890647E-05  -0.917223E+02   0.363122E+02  -0.122574E-05   0.890647E-05  -0.122574E-05   0.879279E-08
   702   0.173853E+04  -0.931626E+02   0.895578E-05  -0.931626E+02   0.362415E+02  -0.122134E-05   0.895578E-05  -0.122134E-05   0.877061E-08
   703   0.174321E+04  -0.946048E+02   0.900446E-05  -0.946048E+02   0.361644E+02  -0.121669E-05   0.900446E-05  -0.121669E-05   0.874850E-08
   704   0.174804E+04  -0.960116E+02   0.905252E-05  -0.960116E+02   0.360822E+02  -0.121179E-05   0.905252E-05  -0.121179E-05   0.872647E-08
   705   0.175295E+04  -0.973979E+02   0.909992E-05  -0.973979E+02   0.359936E+02  -0.120664E-05   0.909992E-05  -0.120664E-05   0.870452E-08
   706   0.175808E+04  -0.987711E+02   0.914666E-05  -0.987711E+02   0.358999E+02  -0.120125E-05   0.914666E-05  -0.120125E-05   0.868265E-08
   707   0.176329E+04  -0.100124E+03   0.919271E-05  -0.100124E+03   0.358004E+02  -0.119563E-05   0.919271E-05  -0.119563E-05   0.866086E-08
   708   0.176880E+04  -0.101441E+03   0.923806E-05  -0.101441E+03   0.356959E+02  -0.118978E-05   0.923806E-05  -0.118978E-05   0.863915E-08
   709   0.177432E+04  -0.102753E+03   0.928269E-05  -0.102753E+03   0.355857E+02  -0.118371E-05   0.928269E-05  -0.118371E-05   0.861751E-08
   710   0.178005E+04  -0.104037E+03   0.932658E-05  -0.104037E+03   0.354696E+02  -0.117742E-05   0.932658E-05  -0.117742E-05   0.859595E-08
   711   0.178587E+04  -0.105292E+03   0.936971E-05  -0.105292E+03   0.353485E+02  -0.117091E-05   0.936971E-05  -0.117091E-05   0.857447E-08
   712   0.179184E+04  -0.106535E+03   0.941207E-05  -0.106535E+03   0.352223E+02  -0.116420E-05   0.941207E-05  -0.116420E-05   0.855307E-08
   713   0.179804E+04  -0.107742E+03   0.945364E-05  -0.107742E+03   0.350903E+02  -0.115729E-05   0.945364E-05  -0.115729E-05   0.853174E-08
   714   0.180416E+04  -0.108929E+03   0.949439E-05  -0.108929E+03   0.349540E+02  -0.115018E-05   0.949439E-05  -0.115018E-05   0.851049E-08
   715   0.181052E+04  -0.110095E+03   0.953433E-05  -0.110095E+03   0.348118E+02  -0.114288E-05   0.953433E-05  -0.114288E-05   0.848931E-08
   716   0.181702E+04  -0.111233E+03   0.957341E-05  -0.111233E+03   0.346646E+02  -0.113540E-05   0.957341E-05  -0.113540E-05   0.846821E-08
   717   0.182361E+04  -0.112336E+03   0.961164E-05  -0.112336E+03   0.345130E+02  -0.112773E-05   0.961164E-05  -0.112773E-05   0.844718E-08
   718   0.183027E+04  -0.113426E+03   0.964898E-05  -0.113426E+03   0.343563E+02  -0.111989E-05   0.964898E-05  -0.111989E-05   0.842622E-08
   719   0.183709E+04  -0.114472E+03   0.968542E-05  -0.114472E+03   0.341930E+02  -0.111188E-05   0.968542E-05  -0.111188E-05   0.840535E-08
   720   0.184391E+04  -0.115506E+03   0.972096E-05  -0.115506E+03   0.340261E+02  -0.110371E-05   0.972096E-05  -0.110371E-05   0.838454E-08
   721   0.185103E+04  -0.116496E+03   0.975555E-05  -0.116496E+03   0.338556E+02  -0.109537E-05   0.975555E-05  -0.109537E-05   0.836381E-08
   722   0.185809E+04  -0.117459E+03   0.978920E-05  -0.117459E+03   0.336792E+02  -0.108688E-05   0.978920E-05  -0.108688E-05   0.834315E-08
   723   0.186530E+04  -0.118401E+03   0.982187E-05  -0.118401E+03   0.334991E+02  -0.107825E-05   0.982187E-05  -0.107825E-05   0.832256E-08
   724   0.187259E+04  -0.119315E+03   0.985356E-05  -0.119315E+03   0.333139E+02  -0.106947E-05   0.985356E-05  -0.106947E-05   0.830205E-08
   725   0.187996E+04  -0.120193E+03   0.988425E-05  -0.120193E+03   0.331250E+02  -0.106055E-05   0.988425E-05  -0.106055E-05   0.828160E-08
   726   0.188749E+04  -0.121036E+03   0.991392E-05  -0.121036E+03   0.329332E+02  -0.105150E-05   0.991392E-05  -0.105150E-05   0.826123E-08
   727   0.189502E+04  -0.121858E+03   0.994254E-05  -0.121858E+03   0.327355E+02  -0.104232E-05   0.994254E-05  -0.104232E-05   0.824093E-08
   728   0.190263E+04  -0.122645E+03   0.997011E-05  -0.122645E+03   0.325327E+02  -0.103302E-05   0.997011E-05  -0.103302E-05   0.822070E-08
   729   0.191032E+04  -0.123404E+03   0.999660E-05  -0.123404E+03   0.323269E+02  -0.102360E-05   0.999660E-05  -0.102360E-05   0.820054E-08
   730   0.191802E+04  -0.124127E+03   0.100220E-04  -0.124127E+03   0.321174E+02  -0.101407E-05   0.100220E-04  -0.101407E-05   0.818046E-08
   731   0.192595E+04  -0.124814E+03   0.100463E-04  -0.124814E+03   0.319027E+02  -0.100444E-05   0.100463E-04  -0.100444E-05   0.816044E-08
   732   0.193382E+04  -0.125467E+03   0.100695E-04  -0.125467E+03   0.316865E+02  -0.994701E-06   0.100695E-04  -0.994701E-06   0.814049E-08
   733   0.194184E+04  -0.126098E+03   0.100915E-04  -0.126098E+03   0.314651E+02  -0.984871E-06   0.100915E-04  -0.984871E-06   0.812060E-08
   734   0.194987E+04  -0.126679E+03   0.101123E-04  -0.126679E+03   0.312407E+02  -0.974950E-06   0.101123E-04  -0.974950E-06   0.810079E-08
   735   0.195797E+04  -0.127247E+03   0.101320E-04  -0.127247E+03   0.310119E+02  -0.964944E-06   0.101320E-04  -0.964944E-06   0.808105E-08
   736   0.196602E+04  -0.127764E+03   0.101505E-04  -0.127764E+03   0.307801E+02  -0.954859E-06   0.101505E-04  -0.954859E-06   0.806137E-08
   737   0.197422E+04  -0.128260E+03   0.101677E-04  -0.128260E+03   0.305460E+02  -0.944699E-06   0.101677E-04  -0.944699E-06   0.804176E-08
   738   0.198235E+04  -0.128706E+03   0.101837E-04  -0.128706E+03   0.303089E+02  -0.934471E-06   0.101837E-04  -0.934471E-06   0.802222E-08
   739   0.199057E+04  -0.129124E+03   0.101985E-04  -0.129124E+03   0.300681E+02  -0.924179E-06   0.101985E-04  -0.924179E-06   0.800275E-08
   740   0.199879E+04  -0.129514E+03   0.102120E-04  -0.129514E+03   0.298242E+02  -0.913829E-06   0.102120E-04  -0.913829E-06   0.798334E-08
