#    L    TT             EE             TE             PP             TP          
   224   0.558050E+04   0.935146E+00   0.205977E+02   0.207879E+07   0.198703E+04
   225   0.557794E+04   0.964931E+00   0.221971E+02   0.206856E+07   0.196982E+04
   226   0.557478E+04   0.996397E+00   0.238031E+02   0.205842E+07   0.195276E+04
   227   0.557095E+04   0.102954E+01   0.254170E+02   0.204835E+07   0.193583E+04
   228   0.556662E+04   0.106437E+01   0.270374E+02   0.203837E+07   0.191906E+04
   229   0.556168E+04   0.110094E+01   0.286629E+02   0.202846E+07   0.190243E+04
   230   0.555609E+04   0.113927E+01   0.302941E+02   0.201863E+07   0.188594E+04
   231   0.554983E+04   0.117942E+01   0.319304E+02   0.200887E+07   0.186959E+04
   232   0.554305E+04   0.122132E+01   0.335703E+02   0.199919E+07   0.185339E+04
   233   0.553568E+04   0.126519E+01   0.352124E+02   0.198959E+07   0.183732E+04
   234   0.552757E+04   0.131088E+01   0.368572E+02   0.198005E+07   0.182140E+04
   235   0.551894E+04   0.135847E+01   0.385035E+02   0.197059E+07   0.180561E+04
   236   0.550965E+04   0.140796E+01   0.401512E+02   0.196121E+07   0.178997E+04
   237   0.549976E+04   0.145941E+01   0.417988E+02   0.195189E+07   0.177446E+04
   238   0.548928E+04   0.151290E+01   0.434463E+02   0.194265E+07   0.175908E+04
   239   0.547829E+04   0.156828E+01   0.450931E+02   0.193347E+07   0.174385E+04
   240   0.546655E+04   0.162563E+01   0.467368E+02   0.192436E+07   0.172875E+04
   241   0.545437E+04   0.168509E+01   0.483783E+02   0.191532E+07   0.171378E+04
   242   0.544159E+04   0.174651E+01   0.500168E+02   0.190635E+07   0.169894E+04
   243   0.542822E+04   0.181005E+01   0.516508E+02   0.189744E+07   0.168424E+04
   244   0.541426E+04   0.187562E+01   0.532811E+02   0.188860E+07   0.166967E+04
   245   0.539970E+04   0.194330E+01   0.549048E+02   0.187982E+07   0.165523E+04
   246   0.538463E+04   0.201308E+01   0.565232E+02   0.187111E+07   0.164093E+04
   247   0.536904E+04   0.208490E+01   0.581343E+02   0.186246E+07   0.162675E+04
   248   0.535285E+04   0.215913E+01   0.597380E+02   0.185387E+07   0.161270E+04
   249   0.533622E+04   0.223523E+01   0.613335E+02   0.184534E+07   0.159877E+04
   250   0.531899E+04   0.231366E+01   0.629195E+02   0.183687E+07   0.158498E+04
   251   0.530131E+04   0.239413E+01   0.644967E+02   0.182847E+07   0.157131E+04
   252   0.528297E+04   0.247684E+01   0.660635E+02   0.182012E+07   0.155776E+04
   253   0.526433E+04   0.256159E+01   0.676186E+02   0.181183E+07   0.154434E+04
   254   0.524510E+04   0.264866E+01   0.691618E+02   0.180359E+07   0.153104E+04
   255   0.522535E+04   0.273777E+01   0.706934E+02   0.179542E+07   0.151786E+04
   256   0.520515E+04   0.282928E+01   0.722131E+02   0.178730E+07   0.150480E+04
   257   0.518450E+04   0.292275E+01   0.737130E+02   0.177924E+07   0.149187E+04
   258   0.516334E+04   0.301854E+01   0.752056E+02   0.177123E+07   0.147905E+04
   259   0.514173E+04   0.311653E+01   0.766761E+02   0.176328E+07   0.146634E+04
   260   0.511975E+04   0.321669E+01   0.781393E+02   0.175538E+07   0.145375E+04
   261   0.509725E+04   0.331897E+01   0.795730E+02   0.174754E+07   0.144128E+04
   262   0.507422E+04   0.342357E+01   0.809995E+02   0.173976E+07   0.142892E+04
   263   0.505106E+04   0.353029E+01   0.824114E+02   0.173203E+07   0.141667E+04
   264   0.502729E+04   0.363920E+01   0.838012E+02   0.172435E+07   0.140453E+04
   265   0.500301E+04   0.375021E+01   0.851615E+02   0.171672E+07   0.139250E+04
   266   0.497843E+04   0.386357E+01   0.865147E+02   0.170915E+07   0.138058E+04
   267   0.495333E+04   0.397888E+01   0.878384E+02   0.170162E+07   0.136877E+04
   268   0.492786E+04   0.409654E+01   0.891476E+02   0.169415E+07   0.135706E+04
   269   0.490187E+04   0.421623E+01   0.904347E+02   0.168673E+07   0.134545E+04
   270   0.487566E+04   0.433804E+01   0.916999E+02   0.167937E+07   0.133396E+04
   271   0.484901E+04   0.446189E+01   0.929431E+02   0.167205E+07   0.132256E+04
   272   0.482213E+04   0.458808E+01   0.941569E+02   0.166478E+07   0.131126E+04
   273   0.479480E+04   0.471602E+01   0.953562E+02   0.165756E+07   0.130007E+04
   274   0.476718E+04   0.484630E+01   0.965186E+02   0.165039E+07   0.128897E+04
   275   0.473919E+04   0.497839E+01   0.976666E+02   0.164326E+07   0.127797E+04
   276   0.471098E+04   0.511254E+01   0.987779E+02   0.163619E+07   0.126707E+04
   277   0.468232E+04   0.524872E+01   0.998746E+02   0.162916E+07   0.125626E+04
   278   0.465344E+04   0.538688E+01   0.100935E+03   0.162218E+07   0.124555E+04
   279   0.462426E+04   0.552694E+01   0.101965E+03   0.161524E+07   0.123493E+04
   280   0.459479E+04   0.566889E+01   0.102982E+03   0.160835E+07   0.122440E+04
   281   0.456517E+04   0.581282E+01   0.103961E+03   0.160151E+07   0.121397E+04
   282   0.453510E+04   0.595843E+01   0.104911E+03   0.159471E+07   0.120362E+04
   283   0.450489E+04   0.610594E+01   0.105832E+03   0.158795E+07   0.119336E+04
   284   0.447446E+04   0.625527E+01   0.106724E+03   0.158124E+07   0.118319E+04
   285   0.444380E+04   0.640643E+01   0.107587E+03   0.157457E+07   0.117310E+04
   286   0.441285E+04   0.655927E+01   0.108413E+03   0.156795E+07   0.116310E+04
   287   0.438167E+04   0.671379E+01   0.109217E+03   0.156137E+07   0.115318E+04
   288   0.435035E+04   0.686999E+01   0.109984E+03   0.155483E+07   0.114334E+04
   289   0.431881E+04   0.702779E+01   0.110723E+03   0.154833E+07   0.113359E+04
   290   0.428712E+04   0.718706E+01   0.111432E+03   0.154187E+07   0.112391E+04
   291   0.425528E+04   0.734852E+01   0.112097E+03   0.153546E+07   0.111432E+04
   292   0.422300E+04   0.751108E+01   0.112740E+03   0.152908E+07   0.110480E+04
   293   0.419087E+04   0.767436E+01   0.113339E+03   0.152275E+07   0.109536E+04
   294   0.415844E+04   0.783983E+01   0.113917E+03   0.151645E+07   0.108599E+04
   295   0.412609E+04   0.800603E+01   0.114451E+03   0.151019E+07   0.107670E+04
   296   0.409344E+04   0.817443E+01   0.114955E+03   0.150397E+07   0.106748E+04
   297   0.406072E+04   0.834282E+01   0.115431E+03   0.149779E+07   0.105833E+04
   298   0.402777E+04   0.851340E+01   0.115862E+03   0.149165E+07   0.104926E+04
   299   0.399483E+04   0.868545E+01   0.116258E+03   0.148554E+07   0.104025E+04
   300   0.396174E+04   0.885749E+01   0.116616E+03   0.147947E+07   0.103131E+04
   301   0.392858E+04   0.903098E+01   0.116946E+03   0.147344E+07   0.102244E+04
   302   0.389543E+04   0.920520E+01   0.117246E+03   0.146744E+07   0.101363E+04
   303   0.386219E+04   0.938089E+01   0.117503E+03   0.146147E+07   0.100489E+04
   304   0.382889E+04   0.955805E+01   0.117715E+03   0.145555E+07   0.996211E+03
   305   0.379558E+04   0.973520E+01   0.117899E+03   0.144965E+07   0.987595E+03
   306   0.376220E+04   0.991308E+01   0.118046E+03   0.144380E+07   0.979041E+03
   307   0.372883E+04   0.100917E+02   0.118149E+03   0.143797E+07   0.970547E+03
   308   0.369545E+04   0.102725E+02   0.118230E+03   0.143218E+07   0.962113E+03
   309   0.366215E+04   0.104526E+02   0.118260E+03   0.142643E+07   0.953736E+03
   310   0.362877E+04   0.106327E+02   0.118261E+03   0.142071E+07   0.945417E+03
   311   0.359547E+04   0.108149E+02   0.118218E+03   0.141502E+07   0.937153E+03
   312   0.356224E+04   0.109965E+02   0.118145E+03   0.140936E+07   0.928944E+03
   313   0.352901E+04   0.111788E+02   0.118029E+03   0.140374E+07   0.920789E+03
   314   0.349586E+04   0.113618E+02   0.117883E+03   0.139815E+07   0.912686E+03
   315   0.346278E+04   0.115441E+02   0.117693E+03   0.139260E+07   0.904634E+03
   316   0.342977E+04   0.117271E+02   0.117467E+03   0.138707E+07   0.896633E+03
   317   0.339683E+04   0.119094E+02   0.117204E+03   0.138158E+07   0.888681E+03
   318   0.336397E+04   0.120932E+02   0.116904E+03   0.137612E+07   0.880777E+03
   319   0.333126E+04   0.122763E+02   0.116568E+03   0.137069E+07   0.872920E+03
   320   0.329869E+04   0.124593E+02   0.116203E+03   0.136529E+07   0.865109E+03
