#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1169   0.115370E+04  -0.477897E+02  -0.385578E-06  -0.477897E+02   0.124572E+02   0.158603E-06  -0.385578E-06   0.158603E-06   0.280236E-08
  1170   0.115370E+04  -0.468697E+02  -0.383507E-06  -0.468697E+02   0.123348E+02   0.154393E-06  -0.383507E-06   0.154393E-06   0.279697E-08
  1171   0.115353E+04  -0.459465E+02  -0.381290E-06  -0.459465E+02   0.122175E+02   0.150184E-06  -0.381290E-06   0.150184E-06   0.279159E-08
  1172   0.115336E+04  -0.450194E+02  -0.378929E-06  -0.450194E+02   0.121046E+02   0.145976E-06  -0.378929E-06   0.145976E-06   0.278623E-08
  1173   0.115310E+04  -0.440885E+02  -0.376424E-06  -0.440885E+02   0.119962E+02   0.141771E-06  -0.376424E-06   0.141771E-06   0.278088E-08
  1174   0.115275E+04  -0.431550E+02  -0.373778E-06  -0.431550E+02   0.118916E+02   0.137567E-06  -0.373778E-06   0.137567E-06   0.277554E-08
  1175   0.115231E+04  -0.422190E+02  -0.370991E-06  -0.422190E+02   0.117917E+02   0.133367E-06  -0.370991E-06   0.133367E-06   0.277022E-08
  1176   0.115171E+04  -0.412812E+02  -0.368065E-06  -0.412812E+02   0.116966E+02   0.129170E-06  -0.368065E-06   0.129170E-06   0.276490E-08
  1177   0.115116E+04  -0.403414E+02  -0.365001E-06  -0.403414E+02   0.116070E+02   0.124977E-06  -0.365001E-06   0.124977E-06   0.275960E-08
  1178   0.115044E+04  -0.394003E+02  -0.361801E-06  -0.394003E+02   0.115209E+02   0.120788E-06  -0.361801E-06   0.120788E-06   0.275432E-08
  1179   0.114978E+04  -0.384582E+02  -0.358465E-06  -0.384582E+02   0.114413E+02   0.116605E-06  -0.358465E-06   0.116605E-06   0.274904E-08
  1180   0.114894E+04  -0.375154E+02  -0.354995E-06  -0.375154E+02   0.113660E+02   0.112427E-06  -0.354995E-06   0.112427E-06   0.274378E-08
  1181   0.114809E+04  -0.365725E+02  -0.351392E-06  -0.365725E+02   0.112944E+02   0.108254E-06  -0.351392E-06   0.108254E-06   0.273853E-08
  1182   0.114705E+04  -0.356297E+02  -0.347658E-06  -0.356297E+02   0.112280E+02   0.104088E-06  -0.347658E-06   0.104088E-06   0.273329E-08
  1183   0.114600E+04  -0.346874E+02  -0.343793E-06  -0.346874E+02   0.111663E+02   0.999295E-07  -0.343793E-06   0.999295E-07   0.272806E-08
  1184   0.114483E+04  -0.337460E+02  -0.339800E-06  -0.337460E+02   0.111084E+02   0.957780E-07  -0.339800E-06   0.957780E-07   0.272285E-08
  1185   0.114364E+04  -0.328056E+02  -0.335679E-06  -0.328056E+02   0.110569E+02   0.916343E-07  -0.335679E-06   0.916343E-07   0.271765E-08
  1186   0.114235E+04  -0.318669E+02  -0.331432E-06  -0.318669E+02   0.110094E+02   0.874991E-07  -0.331432E-06   0.874991E-07   0.271246E-08
  1187   0.114102E+04  -0.309300E+02  -0.327060E-06  -0.309300E+02   0.109668E+02   0.833728E-07  -0.327060E-06   0.833728E-07   0.270728E-08
  1188   0.113958E+04  -0.299953E+02  -0.322564E-06  -0.299953E+02   0.109286E+02   0.792559E-07  -0.322564E-06   0.792559E-07   0.270211E-08
  1189   0.113803E+04  -0.290630E+02  -0.317946E-06  -0.290630E+02   0.108954E+02   0.751489E-07  -0.317946E-06   0.751489E-07   0.269696E-08
  1190   0.113645E+04  -0.281336E+02  -0.313207E-06  -0.281336E+02   0.108667E+02   0.710522E-07  -0.313207E-06   0.710522E-07   0.269182E-08
  1191   0.113475E+04  -0.272070E+02  -0.308348E-06  -0.272070E+02   0.108432E+02   0.669665E-07  -0.308348E-06   0.669665E-07   0.268669E-08
  1192   0.113302E+04  -0.262839E+02  -0.303371E-06  -0.262839E+02   0.108243E+02   0.628922E-07  -0.303371E-06   0.628922E-07   0.268157E-08
  1193   0.113117E+04  -0.253643E+02  -0.298276E-06  -0.253643E+02   0.108101E+02   0.588297E-07  -0.298276E-06   0.588297E-07   0.267647E-08
  1194   0.112927E+04  -0.244483E+02  -0.293066E-06  -0.244483E+02   0.108007E+02   0.547796E-07  -0.293066E-06   0.547796E-07   0.267137E-08
  1195   0.112733E+04  -0.235364E+02  -0.287740E-06  -0.235364E+02   0.107962E+02   0.507424E-07  -0.287740E-06   0.507424E-07   0.266629E-08
  1196   0.112520E+04  -0.226291E+02  -0.282302E-06  -0.226291E+02   0.107973E+02   0.467186E-07  -0.282302E-06   0.467186E-07   0.266122E-08
  1197   0.112310E+04  -0.217262E+02  -0.276752E-06  -0.217262E+02   0.108020E+02   0.427086E-07  -0.276752E-06   0.427086E-07   0.265617E-08
  1198   0.112087E+04  -0.208292E+02  -0.271091E-06  -0.208292E+02   0.108117E+02   0.387130E-07  -0.271091E-06   0.387130E-07   0.265112E-08
  1199   0.111859E+04  -0.199360E+02  -0.265320E-06  -0.199360E+02   0.108260E+02   0.347323E-07  -0.265320E-06   0.347323E-07   0.264609E-08
  1200   0.111619E+04  -0.190481E+02  -0.259442E-06  -0.190481E+02   0.108455E+02   0.307669E-07  -0.259442E-06   0.307669E-07   0.264106E-08
  1201   0.111381E+04  -0.181666E+02  -0.253456E-06  -0.181666E+02   0.108688E+02   0.268173E-07  -0.253456E-06   0.268173E-07   0.263605E-08
  1202   0.111123E+04  -0.172902E+02  -0.247365E-06  -0.172902E+02   0.108983E+02   0.228838E-07  -0.247365E-06   0.228838E-07   0.263105E-08
  1203   0.110867E+04  -0.164207E+02  -0.241168E-06  -0.164207E+02   0.109317E+02   0.189665E-07  -0.241168E-06   0.189665E-07   0.262606E-08
  1204   0.110598E+04  -0.155577E+02  -0.234865E-06  -0.155577E+02   0.109699E+02   0.150657E-07  -0.234865E-06   0.150657E-07   0.262109E-08
  1205   0.110323E+04  -0.147023E+02  -0.228458E-06  -0.147023E+02   0.110113E+02   0.111815E-07  -0.228458E-06   0.111815E-07   0.261612E-08
  1206   0.110044E+04  -0.138540E+02  -0.221947E-06  -0.138540E+02   0.110583E+02   0.731404E-08  -0.221947E-06   0.731404E-08   0.261117E-08
  1207   0.109766E+04  -0.130146E+02  -0.215333E-06  -0.130146E+02   0.111094E+02   0.346362E-08  -0.215333E-06   0.346362E-08   0.260623E-08
  1208   0.109475E+04  -0.121823E+02  -0.208615E-06  -0.121823E+02   0.111653E+02  -0.369606E-09  -0.208615E-06  -0.369606E-09   0.260130E-08
  1209   0.109172E+04  -0.113588E+02  -0.201796E-06  -0.113588E+02   0.112247E+02  -0.418545E-08  -0.201796E-06  -0.418545E-08   0.259638E-08
  1210   0.108870E+04  -0.105453E+02  -0.194874E-06  -0.105453E+02   0.112882E+02  -0.798372E-08  -0.194874E-06  -0.798372E-08   0.259147E-08
  1211   0.108555E+04  -0.974125E+01  -0.187852E-06  -0.974125E+01   0.113567E+02  -0.117642E-07  -0.187852E-06  -0.117642E-07   0.258658E-08
  1212   0.108243E+04  -0.894631E+01  -0.180728E-06  -0.894631E+01   0.114288E+02  -0.155268E-07  -0.180728E-06  -0.155268E-07   0.258169E-08
  1213   0.107917E+04  -0.816078E+01  -0.173505E-06  -0.816078E+01   0.115044E+02  -0.192712E-07  -0.173505E-06  -0.192712E-07   0.257682E-08
  1214   0.107593E+04  -0.738648E+01  -0.166182E-06  -0.738648E+01   0.115851E+02  -0.229972E-07  -0.166182E-06  -0.229972E-07   0.257195E-08
  1215   0.107263E+04  -0.662298E+01  -0.158760E-06  -0.662298E+01   0.116687E+02  -0.267048E-07  -0.158760E-06  -0.267048E-07   0.256710E-08
  1216   0.106928E+04  -0.587061E+01  -0.151240E-06  -0.587061E+01   0.117567E+02  -0.303936E-07  -0.151240E-06  -0.303936E-07   0.256226E-08
  1217   0.106572E+04  -0.512895E+01  -0.143622E-06  -0.512895E+01   0.118485E+02  -0.340635E-07  -0.143622E-06  -0.340635E-07   0.255744E-08
  1218   0.106225E+04  -0.439982E+01  -0.135906E-06  -0.439982E+01   0.119447E+02  -0.377143E-07  -0.135906E-06  -0.377143E-07   0.255262E-08
  1219   0.105864E+04  -0.368131E+01  -0.128094E-06  -0.368131E+01   0.120432E+02  -0.413458E-07  -0.128094E-06  -0.413458E-07   0.254781E-08
  1220   0.105506E+04  -0.297596E+01  -0.120185E-06  -0.297596E+01   0.121455E+02  -0.449578E-07  -0.120185E-06  -0.449578E-07   0.254302E-08
  1221   0.105142E+04  -0.228263E+01  -0.112181E-06  -0.228263E+01   0.122509E+02  -0.485502E-07  -0.112181E-06  -0.485502E-07   0.253823E-08
  1222   0.104771E+04  -0.160312E+01  -0.104082E-06  -0.160312E+01   0.123610E+02  -0.521227E-07  -0.104082E-06  -0.521227E-07   0.253346E-08
  1223   0.104395E+04  -0.934785E+00  -0.958880E-07  -0.934785E+00   0.124743E+02  -0.556751E-07  -0.958880E-07  -0.556751E-07   0.252869E-08
  1224   0.104013E+04  -0.281663E+00  -0.876002E-07  -0.281663E+00   0.125892E+02  -0.592073E-07  -0.876002E-07  -0.592073E-07   0.252394E-08
  1225   0.103632E+04   0.358148E+00  -0.792191E-07   0.358148E+00   0.127090E+02  -0.627191E-07  -0.792191E-07  -0.627191E-07   0.251920E-08
  1226   0.103246E+04   0.985068E+00  -0.707450E-07   0.985068E+00   0.128312E+02  -0.662102E-07  -0.707450E-07  -0.662102E-07   0.251447E-08
  1227   0.102860E+04   0.159728E+01  -0.621787E-07   0.159728E+01   0.129569E+02  -0.696805E-07  -0.621787E-07  -0.696805E-07   0.250975E-08
  1228   0.102462E+04   0.219596E+01  -0.535206E-07   0.219596E+01   0.130858E+02  -0.731299E-07  -0.535206E-07  -0.731299E-07   0.250505E-08
  1229   0.102064E+04   0.277928E+01  -0.447714E-07   0.277928E+01   0.132175E+02  -0.765580E-07  -0.447714E-07  -0.765580E-07   0.250035E-08
  1230   0.101646E+04   0.334916E+01  -0.359315E-07   0.334916E+01   0.133518E+02  -0.799647E-07  -0.359315E-07  -0.799647E-07   0.249566E-08
  1231   0.101236E+04   0.390378E+01  -0.270015E-07   0.390378E+01   0.134896E+02  -0.833498E-07  -0.270015E-07  -0.833498E-07   0.249099E-08
  1232   0.100820E+04   0.444429E+01  -0.179820E-07   0.444429E+01   0.136294E+02  -0.867132E-07  -0.179820E-07  -0.867132E-07   0.248632E-08
  1233   0.100413E+04   0.496816E+01  -0.887356E-08   0.496816E+01   0.137735E+02  -0.900546E-07  -0.887356E-08  -0.900546E-07   0.248167E-08
  1234   0.999921E+03   0.547803E+01   0.323296E-09   0.547803E+01   0.139190E+02  -0.933738E-07   0.323296E-09  -0.933738E-07   0.247702E-08
  1235   0.995947E+03   0.597207E+01   0.960799E-08   0.597207E+01   0.140681E+02  -0.966707E-07   0.960799E-08  -0.966707E-07   0.247239E-08
  1236   0.991762E+03   0.645073E+01   0.189800E-07   0.645073E+01   0.142186E+02  -0.999451E-07   0.189800E-07  -0.999451E-07   0.246777E-08
  1237   0.987513E+03   0.691291E+01   0.284387E-07   0.691291E+01   0.143720E+02  -0.103197E-06   0.284387E-07  -0.103197E-06   0.246315E-08
  1238   0.983275E+03   0.735905E+01   0.379836E-07   0.735905E+01   0.145285E+02  -0.106425E-06   0.379836E-07  -0.106425E-06   0.245855E-08
  1239   0.978973E+03   0.778882E+01   0.476141E-07   0.778882E+01   0.146865E+02  -0.109631E-06   0.476141E-07  -0.109631E-06   0.245396E-08
  1240   0.974608E+03   0.820338E+01   0.573297E-07   0.820338E+01   0.148475E+02  -0.112813E-06   0.573297E-07  -0.112813E-06   0.244938E-08
  1241   0.970326E+03   0.860092E+01   0.671298E-07   0.860092E+01   0.150101E+02  -0.115972E-06   0.671298E-07  -0.115972E-06   0.244481E-08
  1242   0.965905E+03   0.898334E+01   0.770138E-07   0.898334E+01   0.151766E+02  -0.119107E-06   0.770138E-07  -0.119107E-06   0.244025E-08
  1243   0.961494E+03   0.934713E+01   0.869812E-07   0.934713E+01   0.153434E+02  -0.122219E-06   0.869812E-07  -0.122219E-06   0.243570E-08
  1244   0.957092E+03   0.969575E+01   0.970314E-07   0.969575E+01   0.155140E+02  -0.125306E-06   0.970314E-07  -0.125306E-06   0.243116E-08
  1245   0.952698E+03   0.100272E+02   0.107164E-06   0.100272E+02   0.156864E+02  -0.128369E-06   0.107164E-06  -0.128369E-06   0.242663E-08
  1246   0.948239E+03   0.103430E+02   0.117378E-06   0.103430E+02   0.158599E+02  -0.131407E-06   0.117378E-06  -0.131407E-06   0.242211E-08
  1247   0.943714E+03   0.106411E+02   0.127674E-06   0.106411E+02   0.160359E+02  -0.134421E-06   0.127674E-06  -0.134421E-06   0.241760E-08
  1248   0.939196E+03   0.109219E+02   0.138050E-06   0.109219E+02   0.162138E+02  -0.137410E-06   0.138050E-06  -0.137410E-06   0.241310E-08
  1249   0.934686E+03   0.111860E+02   0.148506E-06   0.111860E+02   0.163950E+02  -0.140374E-06   0.148506E-06  -0.140374E-06   0.240862E-08
  1250   0.930183E+03   0.114329E+02   0.159041E-06   0.114329E+02   0.165768E+02  -0.143313E-06   0.159041E-06  -0.143313E-06   0.240414E-08
  1251   0.925613E+03   0.116624E+02   0.169655E-06   0.116624E+02   0.167597E+02  -0.146227E-06   0.169655E-06  -0.146227E-06   0.239967E-08
  1252   0.921126E+03   0.118746E+02   0.180345E-06   0.118746E+02   0.169460E+02  -0.149114E-06   0.180345E-06  -0.149114E-06   0.239521E-08
  1253   0.916498E+03   0.120698E+02   0.191108E-06   0.120698E+02   0.171328E+02  -0.151977E-06   0.191108E-06  -0.151977E-06   0.239076E-08
  1254   0.911881E+03   0.122478E+02   0.201942E-06   0.122478E+02   0.173206E+02  -0.154813E-06   0.201942E-06  -0.154813E-06   0.238632E-08
  1255   0.907274E+03   0.124087E+02   0.212842E-06   0.124087E+02   0.175110E+02  -0.157623E-06   0.212842E-06  -0.157623E-06   0.238190E-08
  1256   0.902754E+03   0.125527E+02   0.223806E-06   0.125527E+02   0.177017E+02  -0.160406E-06   0.223806E-06  -0.160406E-06   0.237748E-08
  1257   0.898171E+03   0.126796E+02   0.234832E-06   0.126796E+02   0.178941E+02  -0.163164E-06   0.234832E-06  -0.163164E-06   0.237307E-08
  1258   0.893529E+03   0.127897E+02   0.245915E-06   0.127897E+02   0.180867E+02  -0.165894E-06   0.245915E-06  -0.165894E-06   0.236867E-08
  1259   0.888901E+03   0.128830E+02   0.257055E-06   0.128830E+02   0.182809E+02  -0.168598E-06   0.257055E-06  -0.168598E-06   0.236428E-08
  1260   0.884288E+03   0.129596E+02   0.268246E-06   0.129596E+02   0.184752E+02  -0.171274E-06   0.268246E-06  -0.171274E-06   0.235990E-08
  1261   0.879692E+03   0.130194E+02   0.279487E-06   0.130194E+02   0.186711E+02  -0.173923E-06   0.279487E-06  -0.173923E-06   0.235554E-08
  1262   0.875114E+03   0.130628E+02   0.290774E-06   0.130628E+02   0.188678E+02  -0.176545E-06   0.290774E-06  -0.176545E-06   0.235118E-08
  1263   0.870554E+03   0.130895E+02   0.302104E-06   0.130895E+02   0.190644E+02  -0.179139E-06   0.302104E-06  -0.179139E-06   0.234683E-08
  1264   0.865939E+03   0.130995E+02   0.313476E-06   0.130995E+02   0.192618E+02  -0.181706E-06   0.313476E-06  -0.181706E-06   0.234249E-08
  1265   0.861419E+03   0.130932E+02   0.324884E-06   0.130932E+02   0.194590E+02  -0.184244E-06   0.324884E-06  -0.184244E-06   0.233816E-08
  1266   0.856846E+03   0.130708E+02   0.336327E-06   0.130708E+02   0.196568E+02  -0.186754E-06   0.336327E-06  -0.186754E-06   0.233384E-08
  1267   0.852295E+03   0.130319E+02   0.347802E-06   0.130319E+02   0.198537E+02  -0.189236E-06   0.347802E-06  -0.189236E-06   0.232953E-08
  1268   0.847775E+03   0.129768E+02   0.359306E-06   0.129768E+02   0.200527E+02  -0.191689E-06   0.359306E-06  -0.191689E-06   0.232523E-08
  1269   0.843287E+03   0.129060E+02   0.370835E-06   0.129060E+02   0.202491E+02  -0.194114E-06   0.370835E-06  -0.194114E-06   0.232093E-08
  1270   0.838794E+03   0.128184E+02   0.382387E-06   0.128184E+02   0.204460E+02  -0.196510E-06   0.382387E-06  -0.196510E-06   0.231665E-08
  1271   0.834335E+03   0.127154E+02   0.393958E-06   0.127154E+02   0.206432E+02  -0.198876E-06   0.393958E-06  -0.198876E-06   0.231238E-08
  1272   0.829881E+03   0.125967E+02   0.405547E-06   0.125967E+02   0.208401E+02  -0.201213E-06   0.405547E-06  -0.201213E-06   0.230812E-08
  1273   0.825432E+03   0.124621E+02   0.417149E-06   0.124621E+02   0.210358E+02  -0.203521E-06   0.417149E-06  -0.203521E-06   0.230386E-08
  1274   0.821020E+03   0.123121E+02   0.428763E-06   0.123121E+02   0.212303E+02  -0.205799E-06   0.428763E-06  -0.205799E-06   0.229962E-08
  1275   0.816631E+03   0.121472E+02   0.440384E-06   0.121472E+02   0.214250E+02  -0.208047E-06   0.440384E-06  -0.208047E-06   0.229539E-08
  1276   0.812257E+03   0.119664E+02   0.452010E-06   0.119664E+02   0.216192E+02  -0.210265E-06   0.452010E-06  -0.210265E-06   0.229116E-08
  1277   0.807916E+03   0.117710E+02   0.463639E-06   0.117710E+02   0.218127E+02  -0.212453E-06   0.463639E-06  -0.212453E-06   0.228695E-08
  1278   0.803600E+03   0.115599E+02   0.475266E-06   0.115599E+02   0.220049E+02  -0.214611E-06   0.475266E-06  -0.214611E-06   0.228274E-08
  1279   0.799318E+03   0.113345E+02   0.486890E-06   0.113345E+02   0.221957E+02  -0.216738E-06   0.486890E-06  -0.216738E-06   0.227854E-08
  1280   0.795070E+03   0.110930E+02   0.498506E-06   0.110930E+02   0.223865E+02  -0.218834E-06   0.498506E-06  -0.218834E-06   0.227435E-08
  1281   0.790851E+03   0.108381E+02   0.510113E-06   0.108381E+02   0.225758E+02  -0.220899E-06   0.510113E-06  -0.220899E-06   0.227018E-08
  1282   0.786669E+03   0.105681E+02   0.521708E-06   0.105681E+02   0.227635E+02  -0.222933E-06   0.521708E-06  -0.222933E-06   0.226601E-08
  1283   0.782517E+03   0.102835E+02   0.533286E-06   0.102835E+02   0.229504E+02  -0.224936E-06   0.533286E-06  -0.224936E-06   0.226185E-08
  1284   0.778403E+03   0.998404E+01   0.544846E-06   0.998404E+01   0.231356E+02  -0.226907E-06   0.544846E-06  -0.226907E-06   0.225770E-08
  1285   0.774315E+03   0.967102E+01   0.556384E-06   0.967102E+01   0.233200E+02  -0.228846E-06   0.556384E-06  -0.228846E-06   0.225355E-08
  1286   0.770267E+03   0.934343E+01   0.567898E-06   0.934343E+01   0.235019E+02  -0.230754E-06   0.567898E-06  -0.230754E-06   0.224942E-08
  1287   0.766260E+03   0.900250E+01   0.579384E-06   0.900250E+01   0.236827E+02  -0.232629E-06   0.579384E-06  -0.232629E-06   0.224530E-08
  1288   0.762296E+03   0.864652E+01   0.590840E-06   0.864652E+01   0.238618E+02  -0.234473E-06   0.590840E-06  -0.234473E-06   0.224118E-08
  1289   0.758367E+03   0.827821E+01   0.602262E-06   0.827821E+01   0.240398E+02  -0.236283E-06   0.602262E-06  -0.236283E-06   0.223708E-08
  1290   0.754476E+03   0.789511E+01   0.613648E-06   0.789511E+01   0.242151E+02  -0.238061E-06   0.613648E-06  -0.238061E-06   0.223298E-08
  1291   0.750630E+03   0.749846E+01   0.624994E-06   0.749846E+01   0.243893E+02  -0.239807E-06   0.624994E-06  -0.239807E-06   0.222889E-08
  1292   0.746823E+03   0.708802E+01   0.636298E-06   0.708802E+01   0.245600E+02  -0.241519E-06   0.636298E-06  -0.241519E-06   0.222481E-08
  1293   0.743056E+03   0.666354E+01   0.647557E-06   0.666354E+01   0.247309E+02  -0.243198E-06   0.647557E-06  -0.243198E-06   0.222074E-08
  1294   0.739345E+03   0.622852E+01   0.658768E-06   0.622852E+01   0.248991E+02  -0.244844E-06   0.658768E-06  -0.244844E-06   0.221668E-08
  1295   0.735668E+03   0.577823E+01   0.669927E-06   0.577823E+01   0.250652E+02  -0.246456E-06   0.669927E-06  -0.246456E-06   0.221263E-08
  1296   0.732033E+03   0.531691E+01   0.681033E-06   0.531691E+01   0.252299E+02  -0.248034E-06   0.681033E-06  -0.248034E-06   0.220859E-08
  1297   0.728450E+03   0.484134E+01   0.692081E-06   0.484134E+01   0.253924E+02  -0.249579E-06   0.692081E-06  -0.249579E-06   0.220455E-08
  1298   0.724911E+03   0.435350E+01   0.703069E-06   0.435350E+01   0.255527E+02  -0.251089E-06   0.703069E-06  -0.251089E-06   0.220053E-08
  1299   0.721410E+03   0.385242E+01   0.713994E-06   0.385242E+01   0.257107E+02  -0.252565E-06   0.713994E-06  -0.252565E-06   0.219651E-08
  1300   0.717971E+03   0.333934E+01   0.724854E-06   0.333934E+01   0.258658E+02  -0.254006E-06   0.724854E-06  -0.254006E-06   0.219250E-08
  1301   0.714580E+03   0.281407E+01   0.735644E-06   0.281407E+01   0.260199E+02  -0.255413E-06   0.735644E-06  -0.255413E-06   0.218850E-08
  1302   0.711230E+03   0.227735E+01   0.746367E-06   0.227735E+01   0.261709E+02  -0.256786E-06   0.746367E-06  -0.256786E-06   0.218451E-08
  1303   0.707929E+03   0.172774E+01   0.757022E-06   0.172774E+01   0.263194E+02  -0.258124E-06   0.757022E-06  -0.258124E-06   0.218053E-08
  1304   0.704680E+03   0.116753E+01   0.767611E-06   0.116753E+01   0.264661E+02  -0.259427E-06   0.767611E-06  -0.259427E-06   0.217656E-08
  1305   0.701483E+03   0.595273E+00   0.778134E-06   0.595273E+00   0.266094E+02  -0.260697E-06   0.778134E-06  -0.260697E-06   0.217259E-08
  1306   0.698325E+03   0.139980E-01   0.788591E-06   0.139980E-01   0.267515E+02  -0.261932E-06   0.788591E-06  -0.261932E-06   0.216864E-08
  1307   0.695236E+03  -0.576991E+00   0.798984E-06  -0.576991E+00   0.268900E+02  -0.263134E-06   0.798984E-06  -0.263134E-06   0.216469E-08
  1308   0.692196E+03  -0.117987E+01   0.809314E-06  -0.117987E+01   0.270257E+02  -0.264302E-06   0.809314E-06  -0.264302E-06   0.216075E-08
  1309   0.689198E+03  -0.179014E+01   0.819580E-06  -0.179014E+01   0.271577E+02  -0.265436E-06   0.819580E-06  -0.265436E-06   0.215682E-08
  1310   0.686266E+03  -0.241071E+01   0.829784E-06  -0.241071E+01   0.272881E+02  -0.266537E-06   0.829784E-06  -0.266537E-06   0.215290E-08
  1311   0.683379E+03  -0.303931E+01   0.839927E-06  -0.303931E+01   0.274154E+02  -0.267605E-06   0.839927E-06  -0.267605E-06   0.214898E-08
  1312   0.680574E+03  -0.367590E+01   0.850009E-06  -0.367590E+01   0.275403E+02  -0.268639E-06   0.850009E-06  -0.268639E-06   0.214508E-08
  1313   0.677802E+03  -0.432115E+01   0.860031E-06  -0.432115E+01   0.276612E+02  -0.269640E-06   0.860031E-06  -0.269640E-06   0.214118E-08
  1314   0.675093E+03  -0.497279E+01   0.869994E-06  -0.497279E+01   0.277795E+02  -0.270609E-06   0.869994E-06  -0.270609E-06   0.213729E-08
  1315   0.672434E+03  -0.563227E+01   0.879898E-06  -0.563227E+01   0.278951E+02  -0.271544E-06   0.879898E-06  -0.271544E-06   0.213341E-08
  1316   0.669840E+03  -0.629804E+01   0.889745E-06  -0.629804E+01   0.280065E+02  -0.272448E-06   0.889745E-06  -0.272448E-06   0.212954E-08
  1317   0.667305E+03  -0.697080E+01   0.899535E-06  -0.697080E+01   0.281166E+02  -0.273318E-06   0.899535E-06  -0.273318E-06   0.212568E-08
  1318   0.664816E+03  -0.764900E+01   0.909269E-06  -0.764900E+01   0.282216E+02  -0.274156E-06   0.909269E-06  -0.274156E-06   0.212182E-08
  1319   0.662389E+03  -0.833410E+01   0.918947E-06  -0.833410E+01   0.283235E+02  -0.274962E-06   0.918947E-06  -0.274962E-06   0.211798E-08
  1320   0.660017E+03  -0.902380E+01   0.928570E-06  -0.902380E+01   0.284225E+02  -0.275736E-06   0.928570E-06  -0.275736E-06   0.211414E-08
  1321   0.657702E+03  -0.971955E+01   0.938140E-06  -0.971955E+01   0.285190E+02  -0.276478E-06   0.938140E-06  -0.276478E-06   0.211031E-08
  1322   0.655453E+03  -0.104191E+02   0.947656E-06  -0.104191E+02   0.286102E+02  -0.277188E-06   0.947656E-06  -0.277188E-06   0.210648E-08
  1323   0.653262E+03  -0.111230E+02   0.957120E-06  -0.111230E+02   0.286987E+02  -0.277867E-06   0.957120E-06  -0.277867E-06   0.210267E-08
  1324   0.651132E+03  -0.118322E+02   0.966532E-06  -0.118322E+02   0.287840E+02  -0.278514E-06   0.966532E-06  -0.278514E-06   0.209886E-08
  1325   0.649056E+03  -0.125442E+02   0.975893E-06  -0.125442E+02   0.288658E+02  -0.279129E-06   0.975893E-06  -0.279129E-06   0.209507E-08
  1326   0.647050E+03  -0.132605E+02   0.985204E-06  -0.132605E+02   0.289441E+02  -0.279714E-06   0.985204E-06  -0.279714E-06   0.209128E-08
  1327   0.645086E+03  -0.139803E+02   0.994465E-06  -0.139803E+02   0.290195E+02  -0.280267E-06   0.994465E-06  -0.280267E-06   0.208749E-08
  1328   0.643202E+03  -0.147014E+02   0.100368E-05  -0.147014E+02   0.290913E+02  -0.280789E-06   0.100368E-05  -0.280789E-06   0.208372E-08
  1329   0.641369E+03  -0.154266E+02   0.101284E-05  -0.154266E+02   0.291586E+02  -0.281280E-06   0.101284E-05  -0.281280E-06   0.207995E-08
  1330   0.639596E+03  -0.161537E+02   0.102196E-05  -0.161537E+02   0.292221E+02  -0.281741E-06   0.102196E-05  -0.281741E-06   0.207620E-08
  1331   0.637893E+03  -0.168826E+02   0.103103E-05  -0.168826E+02   0.292825E+02  -0.282171E-06   0.103103E-05  -0.282171E-06   0.207245E-08
  1332   0.636236E+03  -0.176141E+02   0.104006E-05  -0.176141E+02   0.293388E+02  -0.282570E-06   0.104006E-05  -0.282570E-06   0.206870E-08
  1333   0.634651E+03  -0.183458E+02   0.104904E-05  -0.183458E+02   0.293912E+02  -0.282940E-06   0.104904E-05  -0.282940E-06   0.206497E-08
  1334   0.633124E+03  -0.190799E+02   0.105797E-05  -0.190799E+02   0.294409E+02  -0.283279E-06   0.105797E-05  -0.283279E-06   0.206124E-08
  1335   0.631655E+03  -0.198150E+02   0.106686E-05  -0.198150E+02   0.294856E+02  -0.283588E-06   0.106686E-05  -0.283588E-06   0.205753E-08
  1336   0.630253E+03  -0.205494E+02   0.107571E-05  -0.205494E+02   0.295276E+02  -0.283867E-06   0.107571E-05  -0.283867E-06   0.205382E-08
  1337   0.628913E+03  -0.212853E+02   0.108452E-05  -0.212853E+02   0.295645E+02  -0.284117E-06   0.108452E-05  -0.284117E-06   0.205011E-08
  1338   0.627627E+03  -0.220212E+02   0.109329E-05  -0.220212E+02   0.295984E+02  -0.284336E-06   0.109329E-05  -0.284336E-06   0.204642E-08
  1339   0.626413E+03  -0.227578E+02   0.110202E-05  -0.227578E+02   0.296279E+02  -0.284527E-06   0.110202E-05  -0.284527E-06   0.204273E-08
  1340   0.625256E+03  -0.234950E+02   0.111070E-05  -0.234950E+02   0.296542E+02  -0.284688E-06   0.111070E-05  -0.284688E-06   0.203905E-08
  1341   0.624157E+03  -0.242306E+02   0.111935E-05  -0.242306E+02   0.296774E+02  -0.284819E-06   0.111935E-05  -0.284819E-06   0.203538E-08
  1342   0.623118E+03  -0.249660E+02   0.112796E-05  -0.249660E+02   0.296958E+02  -0.284922E-06   0.112796E-05  -0.284922E-06   0.203172E-08
  1343   0.622147E+03  -0.257004E+02   0.113653E-05  -0.257004E+02   0.297102E+02  -0.284996E-06   0.113653E-05  -0.284996E-06   0.202806E-08
