    0.99227E-01    0.57834E+04
    0.10123E+00    0.55846E+04
    0.10328E+00    0.54031E+04
    0.10536E+00    0.52396E+04
    0.10749E+00    0.50938E+04
    0.10966E+00    0.49651E+04
    0.11188E+00    0.48515E+04
    0.11414E+00    0.47509E+04
    0.11644E+00    0.46605E+04
    0.11880E+00    0.45772E+04
    0.12120E+00    0.44978E+04
    0.12365E+00    0.44189E+04
    0.12614E+00    0.43374E+04
    0.12869E+00    0.42505E+04
    0.13129E+00    0.41555E+04
    0.13394E+00    0.40506E+04
    0.13665E+00    0.39349E+04
    0.13941E+00    0.38085E+04
    0.14223E+00    0.36728E+04
    0.14510E+00    0.35298E+04
    0.14803E+00    0.33825E+04
    0.15102E+00    0.32345E+04
    0.15407E+00    0.30891E+04
    0.15718E+00    0.29502E+04
    0.16036E+00    0.28211E+04
    0.16360E+00    0.27045E+04
    0.16690E+00    0.26021E+04
    0.17028E+00    0.25143E+04
    0.17371E+00    0.24398E+04
    0.17722E+00    0.23764E+04
    0.18080E+00    0.23211E+04
    0.18446E+00    0.22703E+04
    0.18818E+00    0.22206E+04
    0.19198E+00    0.21685E+04
    0.19586E+00    0.21111E+04
    0.19982E+00    0.20463E+04
    0.20386E+00    0.19739E+04
    0.20797E+00    0.18952E+04
    0.21218E+00    0.18128E+04
    0.21646E+00    0.17299E+04
    0.22083E+00    0.16498E+04
    0.22530E+00    0.15756E+04
    0.22985E+00    0.15093E+04
    0.23449E+00    0.14519E+04
    0.23923E+00    0.14030E+04
    0.24406E+00    0.13609E+04
    0.24899E+00    0.13231E+04
    0.25402E+00    0.12868E+04
    0.25915E+00    0.12489E+04
    0.26439E+00    0.12076E+04
    0.26973E+00    0.11624E+04
    0.27518E+00    0.11143E+04
    0.28074E+00    0.10652E+04
    0.28641E+00    0.10173E+04
    0.29219E+00    0.97265E+03
    0.29810E+00    0.93269E+03
    0.30412E+00    0.89777E+03
    0.31026E+00    0.86688E+03
    0.31653E+00    0.83834E+03
    0.32292E+00    0.81043E+03
    0.32945E+00    0.78172E+03
    0.33610E+00    0.75149E+03
    0.34289E+00    0.72017E+03
    0.34982E+00    0.68900E+03
    0.35689E+00    0.65927E+03
    0.36409E+00    0.63187E+03
    0.37145E+00    0.60708E+03
    0.37895E+00    0.58442E+03
    0.38661E+00    0.56292E+03
    0.39442E+00    0.54168E+03
    0.40239E+00    0.52020E+03
    0.41052E+00    0.49855E+03
    0.41881E+00    0.47735E+03
    0.42727E+00    0.45720E+03
    0.43590E+00    0.43841E+03
    0.44471E+00    0.42096E+03
    0.45369E+00    0.40438E+03
    0.46286E+00    0.38822E+03
    0.47221E+00    0.37229E+03
    0.48174E+00    0.35661E+03
    0.49148E+00    0.34151E+03
    0.50141E+00    0.32721E+03
    0.51153E+00    0.31370E+03
    0.52187E+00    0.30083E+03
    0.53241E+00    0.28837E+03
    0.54317E+00    0.27625E+03
    0.55414E+00    0.26451E+03
    0.56533E+00    0.25328E+03
    0.57675E+00    0.24258E+03
    0.58840E+00    0.23237E+03
    0.60029E+00    0.22255E+03
    0.61242E+00    0.21305E+03
    0.62479E+00    0.20391E+03
    0.63741E+00    0.19516E+03
    0.65029E+00    0.18679E+03
    0.66342E+00    0.17878E+03
    0.67683E+00    0.17109E+03
    0.69050E+00    0.16371E+03
    0.70445E+00    0.15662E+03
    0.71868E+00    0.14983E+03
    0.73320E+00    0.14331E+03
    0.74801E+00    0.13706E+03
    0.76312E+00    0.13107E+03
    0.77854E+00    0.12533E+03
    0.79426E+00    0.11982E+03
    0.81031E+00    0.11455E+03
    0.82668E+00    0.10949E+03
    0.84338E+00    0.10465E+03
    0.86041E+00    0.10001E+03
    0.87780E+00    0.95571E+02
    0.89553E+00    0.91318E+02
    0.91362E+00    0.87247E+02
    0.93208E+00    0.83350E+02
    0.95091E+00    0.79620E+02
    0.97011E+00    0.76051E+02
    0.98971E+00    0.72636E+02
    0.10097E+01    0.69368E+02
    0.10301E+01    0.66242E+02
    0.10509E+01    0.63252E+02
    0.10721E+01    0.60392E+02
    0.10938E+01    0.57656E+02
    0.11159E+01    0.55040E+02
    0.11384E+01    0.52539E+02
    0.11614E+01    0.50147E+02
    0.11849E+01    0.47860E+02
    0.12088E+01    0.45675E+02
    0.12333E+01    0.43585E+02
    0.12582E+01    0.41588E+02
    0.12836E+01    0.39680E+02
    0.13095E+01    0.37856E+02
    0.13360E+01    0.36113E+02
    0.13630E+01    0.34448E+02
    0.13905E+01    0.32857E+02
    0.14186E+01    0.31338E+02
    0.14472E+01    0.29886E+02
    0.14765E+01    0.28499E+02
    0.15063E+01    0.27175E+02
    0.15367E+01    0.25910E+02
    0.15678E+01    0.24702E+02
    0.15994E+01    0.23548E+02
    0.16318E+01    0.22447E+02
    0.16647E+01    0.21395E+02
    0.16984E+01    0.20391E+02
    0.17327E+01    0.19433E+02
    0.17677E+01    0.18518E+02
    0.18034E+01    0.17645E+02
    0.18398E+01    0.16811E+02
    0.18770E+01    0.16016E+02
    0.19149E+01    0.15257E+02
    0.19536E+01    0.14534E+02
    0.19930E+01    0.13843E+02
    0.20333E+01    0.13185E+02
    0.20744E+01    0.12557E+02
    0.21163E+01    0.11959E+02
    0.21590E+01    0.11388E+02
    0.22026E+01    0.10845E+02
    0.22471E+01    0.10327E+02
    0.22925E+01    0.98332E+01
    0.23388E+01    0.93630E+01
    0.23861E+01    0.89152E+01
    0.24343E+01    0.84886E+01
    0.24835E+01    0.80823E+01
