   296    0.39541E+04    0.76839E+01    0.10952E+03    0.17772E+07    0.10648E+04
   297    0.39228E+04    0.78442E+01    0.11000E+03    0.17701E+07    0.10554E+04
   298    0.38912E+04    0.80066E+01    0.11044E+03    0.17631E+07    0.10461E+04
   299    0.38596E+04    0.81704E+01    0.11085E+03    0.17561E+07    0.10368E+04
   300    0.38279E+04    0.83343E+01    0.11122E+03    0.17491E+07    0.10276E+04
   301    0.37961E+04    0.84995E+01    0.11156E+03    0.17422E+07    0.10185E+04
   302    0.37643E+04    0.86655E+01    0.11188E+03    0.17353E+07    0.10094E+04
   303    0.37325E+04    0.88329E+01    0.11215E+03    0.17284E+07    0.10004E+04
   304    0.37005E+04    0.90018E+01    0.11238E+03    0.17216E+07    0.99138E+03
   305    0.36685E+04    0.91707E+01    0.11259E+03    0.17148E+07    0.98246E+03
   306    0.36365E+04    0.93403E+01    0.11276E+03    0.17081E+07    0.97361E+03
   307    0.36045E+04    0.95106E+01    0.11288E+03    0.17014E+07    0.96481E+03
   308    0.35724E+04    0.96831E+01    0.11299E+03    0.16948E+07    0.95607E+03
   309    0.35404E+04    0.98549E+01    0.11304E+03    0.16881E+07    0.94738E+03
   310    0.35084E+04    0.10027E+02    0.11307E+03    0.16815E+07    0.93876E+03
   311    0.34764E+04    0.10201E+02    0.11306E+03    0.16750E+07    0.93019E+03
   312    0.34445E+04    0.10374E+02    0.11302E+03    0.16685E+07    0.92169E+03
   313    0.34125E+04    0.10548E+02    0.11293E+03    0.16620E+07    0.91324E+03
   314    0.33807E+04    0.10723E+02    0.11282E+03    0.16556E+07    0.90485E+03
   315    0.33489E+04    0.10897E+02    0.11266E+03    0.16492E+07    0.89652E+03
   316    0.33172E+04    0.11072E+02    0.11247E+03    0.16428E+07    0.88825E+03
   317    0.32855E+04    0.11246E+02    0.11225E+03    0.16365E+07    0.88003E+03
   318    0.32539E+04    0.11422E+02    0.11199E+03    0.16302E+07    0.87188E+03
   319    0.32224E+04    0.11597E+02    0.11169E+03    0.16240E+07    0.86379E+03
   320    0.31911E+04    0.11772E+02    0.11137E+03    0.16177E+07    0.85575E+03
   321    0.31598E+04    0.11948E+02    0.11100E+03    0.16116E+07    0.84778E+03
   322    0.31287E+04    0.12122E+02    0.11060E+03    0.16054E+07    0.83986E+03
